Rk,Player,Nation,Pos,Squad,Age,Born,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_PK,Standard_PKatt,league,season
299,Diego Lainez,mx MEX,MF,Real Betis,21,2000,1.6,0,1,1,100.0,0.64,0.64,0.0,0.0,0,0,la_liga,2021-2022
300,Érik Lamela,ar ARG,"FW,MF",Sevilla,29,1992,11.3,5,21,12,57.1,1.86,1.06,0.24,0.42,0,0,la_liga,2021-2022
301,Juanmi Latasa,es ESP,FW,Real Madrid,20,2001,0.1,0,1,0,0.0,10.0,0.0,0.0,,0,0,la_liga,2021-2022
302,Toni Lato,es ESP,DF,Valencia,23,1997,6.6,0,0,0,,0.0,0.0,,,0,0,la_liga,2021-2022
303,Robin Le Normand,es ESP,DF,Real Sociedad,24,1996,37.0,1,18,5,27.8,0.49,0.14,0.06,0.2,0,0,la_liga,2021-2022
304,Jeremías Ledesma,ar ARG,GK,Cádiz,28,1993,38.0,0,1,1,100.0,0.03,0.03,0.0,0.0,0,0,la_liga,2021-2022
305,Wu Lei,cn CHN,"MF,FW",Espanyol,29,1991,5.3,1,7,5,71.4,1.33,0.95,0.14,0.2,0,0,la_liga,2021-2022
306,Florian Lejeune,fr FRA,DF,Alavés,30,1991,30.0,0,22,2,9.1,0.73,0.07,0.0,0.0,0,0,la_liga,2021-2022
307,Iñigo Lekue,es ESP,DF,Athletic Club,28,1993,21.4,0,7,1,14.3,0.33,0.05,0.0,0.0,0,0,la_liga,2021-2022
308,Thomas Lemar,fr FRA,MF,Atlético Madrid,25,1995,16.0,4,29,8,27.6,1.81,0.5,0.14,0.5,0,0,la_liga,2021-2022
309,Ruben Lendinez,es ESP,DF,Valencia,18,2003,1.5,0,1,0,0.0,0.66,0.0,0.0,,0,0,la_liga,2021-2022
310,Clément Lenglet,fr FRA,DF,Barcelona,26,1995,9.2,0,2,1,50.0,0.22,0.11,0.0,0.0,0,0,la_liga,2021-2022
311,Javier Llabrés,es ESP,MF,Mallorca,18,2002,1.5,0,5,2,40.0,3.41,1.36,0.0,0.0,0,0,la_liga,2021-2022
312,Marcos Llorente,es ESP,"MF,DF",Atlético Madrid,26,1995,27.2,0,16,2,12.5,0.59,0.07,0.0,0.0,0,0,la_liga,2021-2022
313,Giovani Lo Celso,ar ARG,"FW,MF",Villarreal,25,1996,11.0,1,18,6,33.3,1.63,0.54,0.06,0.17,0,0,la_liga,2021-2022
