Rk,Player,Nation,Pos,Squad,Age,Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,league,season
149,Daniel Ginczek,de GER,FW,Wolfsburg,30,1991,2,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
150,Matthias Ginter,de GER,DF,Gladbach,27,1994,28,27,2355,26.2,1,0,1,1,0,0,2,0,0.04,0.0,0.04,0.04,0.04,bundesliga,2021-2022
151,Jamie Gittens,eng ENG,MF,Dortmund,16,2004,4,1,134,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
152,Serge Gnabry,de GER,MF,Bayern Munich,26,1995,34,25,2185,24.3,14,5,19,14,0,0,0,0,0.58,0.21,0.78,0.58,0.78,bundesliga,2021-2022
153,Leon Goretzka,de GER,MF,Bayern Munich,26,1995,19,19,1396,15.5,3,3,6,3,0,0,0,0,0.19,0.19,0.39,0.19,0.39,bundesliga,2021-2022
154,Jeffrey Gouweleeuw,nl NED,DF,Augsburg,30,1991,29,29,2576,28.6,2,0,2,1,1,1,9,0,0.07,0.0,0.07,0.03,0.03,bundesliga,2021-2022
155,Jens Grahl,de GER,GK,Eintracht Frankfurt,32,1988,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
156,Julian Green,us USA,"MF,FW",Greuther Fürth,26,1995,24,12,1054,11.7,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
157,Michael Gregoritsch,at AUT,"FW,MF",Augsburg,27,1994,25,15,1392,15.5,9,0,9,8,1,1,3,0,0.58,0.0,0.58,0.52,0.52,bundesliga,2021-2022
158,Sebastian Griesbeck,de GER,"DF,MF",Greuther Fürth,30,1990,29,28,2439,27.1,1,0,1,1,0,0,7,0,0.04,0.0,0.04,0.04,0.04,bundesliga,2021-2022
159,Sebastian Griesbeck,de GER,"DF,MF",Union Berlin,30,1990,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
160,Vincenzo Grifo,it ITA,"MF,FW",Freiburg,28,1993,34,33,2775,30.8,9,7,16,4,5,6,0,0,0.29,0.23,0.52,0.13,0.36,bundesliga,2021-2022
161,Lennart Grill,de GER,GK,Leverkusen,22,1999,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
162,Florian Grillitsch,at AUT,"DF,MF",Hoffenheim,25,1995,18,16,1496,16.6,0,0,0,0,0,0,7,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
163,Carlos Gruezo,ec ECU,MF,Augsburg,26,1995,17,9,970,10.8,0,0,0,0,0,0,7,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
164,Raphaël Guerreiro,pt POR,"DF,MF",Dortmund,27,1993,23,21,1795,19.9,4,2,6,3,1,1,1,0,0.2,0.1,0.3,0.15,0.25,bundesliga,2021-2022
165,Josuha Guilavogui,fr FRA,"MF,DF",Wolfsburg,30,1990,15,10,942,10.5,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
166,Péter Gulácsi,hu HUN,GK,RB Leipzig,31,1990,33,33,2967,33.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
167,Manuel Gulde,de GER,DF,Freiburg,30,1991,20,14,1225,13.6,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
168,Robert Gumny,pl POL,DF,Augsburg,23,1998,28,27,2272,25.2,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
169,Christian Günter,de GER,"DF,MF",Freiburg,28,1993,34,34,3060,34.0,2,9,11,2,0,0,2,0,0.06,0.26,0.32,0.06,0.32,bundesliga,2021-2022
170,Lasse Günther,de GER,MF,Augsburg,18,2003,5,1,161,1.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
171,Joško Gvardiol,hr CRO,DF,RB Leipzig,19,2002,29,28,2409,26.8,2,2,4,2,0,0,7,0,0.07,0.07,0.15,0.07,0.15,bundesliga,2021-2022
172,Erling Haaland,no NOR,FW,Dortmund,21,2000,24,21,1911,21.2,22,8,30,16,6,6,3,0,1.04,0.38,1.41,0.75,1.13,bundesliga,2021-2022
173,Janik Haberer,de GER,MF,Freiburg,27,1994,26,7,818,9.1,3,0,3,3,0,0,1,0,0.33,0.0,0.33,0.33,0.33,bundesliga,2021-2022
174,Alexander Hack,de GER,DF,Mainz 05,27,1993,28,24,2074,23.0,3,1,4,3,0,0,6,1,0.13,0.04,0.17,0.13,0.17,bundesliga,2021-2022
175,Robin Hack,de GER,"MF,FW",Arminia,22,1998,30,13,1364,15.2,0,3,3,0,0,0,2,0,0.0,0.2,0.2,0.0,0.2,bundesliga,2021-2022
176,André Hahn,de GER,"MF,FW",Augsburg,30,1990,32,25,2101,23.3,5,2,7,5,0,0,5,0,0.21,0.09,0.3,0.21,0.3,bundesliga,2021-2022
177,Amadou Haidara,ml MLI,MF,RB Leipzig,23,1998,20,15,1326,14.7,3,1,4,3,0,0,2,0,0.2,0.07,0.27,0.2,0.27,bundesliga,2021-2022
178,Marcel Halstenberg,de GER,"DF,MF",RB Leipzig,29,1991,8,5,507,5.6,1,0,1,1,0,0,0,0,0.18,0.0,0.18,0.18,0.18,bundesliga,2021-2022
179,Genki Haraguchi,jp JPN,MF,Union Berlin,30,1991,30,23,1755,19.5,2,6,8,2,0,0,2,0,0.1,0.31,0.41,0.1,0.41,bundesliga,2021-2022
180,Luis Hartwig,de GER,FW,Bochum,18,2002,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
181,Makoto Hasebe,jp JPN,DF,Eintracht Frankfurt,37,1984,18,12,1187,13.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
182,Thorgan Hazard,be BEL,"MF,FW",Dortmund,28,1993,23,14,1337,14.9,4,1,5,4,0,0,2,0,0.27,0.07,0.34,0.27,0.34,bundesliga,2021-2022
183,Jonas Hector,de GER,DF,Köln,31,1990,30,30,2553,28.4,0,6,6,0,0,0,3,0,0.0,0.21,0.21,0.0,0.21,bundesliga,2021-2022
184,Hwang Hee-chan,kr KOR,"FW,MF",RB Leipzig,25,1996,2,0,49,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
185,Dominique Heintz,de GER,DF,Union Berlin,27,1993,7,7,467,5.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
186,Dominique Heintz,de GER,DF,Freiburg,27,1993,1,0,29,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
187,Benjamin Henrichs,de GER,MF,RB Leipzig,24,1997,22,12,1143,12.7,3,3,6,3,0,0,3,0,0.24,0.24,0.47,0.24,0.47,bundesliga,2021-2022
188,Lucas Hernández,fr FRA,DF,Bayern Munich,25,1996,25,25,2030,22.6,0,1,1,0,0,0,7,0,0.0,0.04,0.04,0.0,0.04,bundesliga,2021-2022
189,Patrick Herrmann,de GER,MF,Gladbach,30,1991,23,5,754,8.4,0,4,4,0,0,0,1,0,0.0,0.48,0.48,0.0,0.48,bundesliga,2021-2022
190,Piero Hincapié,ec ECU,DF,Leverkusen,19,2002,27,20,1754,19.5,1,2,3,1,0,0,5,0,0.05,0.1,0.15,0.05,0.15,bundesliga,2021-2022
191,Martin Hinteregger,at AUT,DF,Eintracht Frankfurt,28,1992,27,25,2222,24.7,1,0,1,1,0,0,6,0,0.04,0.0,0.04,0.04,0.04,bundesliga,2021-2022
192,Marwin Hitz,ch SUI,GK,Dortmund,33,1987,5,4,405,4.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
193,Nicolas Höfler,de GER,MF,Freiburg,31,1990,30,30,2600,28.9,2,4,6,2,0,0,5,0,0.07,0.14,0.21,0.07,0.21,bundesliga,2021-2022
194,Jonas Hofmann,de GER,MF,Gladbach,29,1992,26,24,2078,23.1,12,5,17,12,0,0,1,0,0.52,0.22,0.74,0.52,0.74,bundesliga,2021-2022
195,Lucas Höler,de GER,"FW,MF",Freiburg,27,1994,34,30,2583,28.7,7,2,9,7,0,0,2,0,0.24,0.07,0.31,0.24,0.31,bundesliga,2021-2022
196,Gerrit Holtmann,ph PHI,"FW,MF",Bochum,26,1995,29,23,1840,20.4,5,4,9,5,0,0,0,0,0.24,0.2,0.44,0.24,0.44,bundesliga,2021-2022
197,Justin Hoogma,nl NED,"MF,DF",Greuther Fürth,23,1998,3,3,270,3.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
198,Jannes Horn,de GER,DF,Köln,24,1997,11,3,478,5.3,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
199,Timo Horn,de GER,GK,Köln,28,1993,13,13,1170,13.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
200,Lukáš Hrádecký,fi FIN,GK,Leverkusen,31,1989,32,32,2880,32.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
201,Branimir Hrgota,se SWE,"FW,MF",Greuther Fürth,28,1993,34,33,2777,30.9,9,5,14,4,5,5,4,0,0.29,0.16,0.45,0.13,0.29,bundesliga,2021-2022
202,Ajdin Hrustic,au AUS,MF,Eintracht Frankfurt,25,1996,23,9,964,10.7,2,0,2,2,0,0,2,0,0.19,0.0,0.19,0.19,0.19,bundesliga,2021-2022
203,Timo Hübers,de GER,DF,Köln,25,1996,20,20,1740,19.3,1,0,1,1,0,0,7,0,0.05,0.0,0.05,0.05,0.05,bundesliga,2021-2022
204,Benjamin Hübner,de GER,DF,Hoffenheim,32,1989,5,5,375,4.2,1,0,1,1,0,0,2,0,0.24,0.0,0.24,0.24,0.24,bundesliga,2021-2022
205,Mats Hummels,de GER,DF,Dortmund,32,1988,23,20,1765,19.6,1,2,3,1,0,0,4,0,0.05,0.1,0.15,0.05,0.15,bundesliga,2021-2022
206,Iago,br BRA,"DF,MF",Augsburg,24,1997,28,26,2174,24.2,2,5,7,2,0,0,3,0,0.08,0.21,0.29,0.08,0.29,bundesliga,2021-2022
207,Stefan Ilsanker,at AUT,"DF,MF",Eintracht Frankfurt,32,1989,12,3,266,3.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
208,Burak İnce,tr TUR,FW,Arminia,17,2004,5,1,139,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
209,Marcus Ingvartsen,dk DEN,MF,Union Berlin,25,1996,2,2,122,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
210,Marcus Ingvartsen,dk DEN,"MF,FW",Mainz 05,25,1996,26,6,680,7.6,6,0,6,5,1,1,2,0,0.79,0.0,0.79,0.66,0.66,bundesliga,2021-2022
211,Hiroki Ito,jp JPN,DF,Stuttgart,22,1999,29,26,2348,26.1,1,1,2,1,0,0,2,0,0.04,0.04,0.08,0.04,0.08,bundesliga,2021-2022
212,Cedric Itten,ch SUI,FW,Greuther Fürth,24,1996,12,7,635,7.1,2,0,2,2,0,0,1,0,0.28,0.0,0.28,0.28,0.28,bundesliga,2021-2022
213,Gian-Luca Itter,de GER,"DF,MF",Greuther Fürth,22,1999,24,16,1455,16.2,0,1,1,0,0,0,3,0,0.0,0.06,0.06,0.0,0.06,bundesliga,2021-2022
214,Lee Jae-sung,kr KOR,"MF,FW",Mainz 05,28,1992,27,19,1436,16.0,4,3,7,4,0,0,3,0,0.25,0.19,0.44,0.25,0.44,bundesliga,2021-2022
215,Paul Jaeckel,de GER,DF,Union Berlin,23,1998,24,22,2047,22.7,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
216,Kristijan Jakić,hr CRO,MF,Eintracht Frankfurt,24,1997,26,21,1879,20.9,1,0,1,1,0,0,6,0,0.05,0.0,0.05,0.05,0.05,bundesliga,2021-2022
217,Tony Jantschke,de GER,DF,Gladbach,31,1990,3,3,225,2.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
218,Dennis Jastrzembski,pl POL,MF,Hertha BSC,21,2000,8,1,225,2.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
219,Fredrik Jensen,fi FIN,MF,Augsburg,23,1997,12,2,418,4.6,0,1,1,0,0,0,0,0,0.0,0.22,0.22,0.0,0.22,bundesliga,2021-2022
220,Marco John,de GER,MF,Hoffenheim,19,2002,2,0,42,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
221,Stevan Jovetić,me MNE,"FW,MF",Hertha BSC,31,1989,18,13,1017,11.3,6,1,7,6,0,0,3,0,0.53,0.09,0.62,0.53,0.62,bundesliga,2021-2022
222,Gideon Jung,de GER,DF,Greuther Fürth,26,1994,5,1,142,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
223,Anton Kade,de GER,MF,Hertha BSC,17,2004,4,0,77,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
224,Pavel Kadeřábek,cz CZE,"MF,DF",Hoffenheim,29,1992,19,14,1195,13.3,1,2,3,1,0,0,5,0,0.08,0.15,0.23,0.08,0.23,bundesliga,2021-2022
225,Florian Kainz,at AUT,MF,Köln,28,1992,32,31,2320,25.8,4,4,8,4,0,0,3,1,0.16,0.16,0.31,0.16,0.31,bundesliga,2021-2022
226,Sasa Kalajdzic,at AUT,FW,Stuttgart,24,1997,15,13,1221,13.6,6,1,7,5,1,2,2,0,0.44,0.07,0.52,0.37,0.44,bundesliga,2021-2022
227,Daichi Kamada,jp JPN,MF,Eintracht Frankfurt,24,1996,32,23,2139,23.8,4,3,7,4,0,0,0,0,0.17,0.13,0.29,0.17,0.29,bundesliga,2021-2022
228,Kevin Kampl,si SVN,MF,RB Leipzig,30,1990,27,25,1899,21.1,0,1,1,0,0,0,4,0,0.0,0.05,0.05,0.0,0.05,bundesliga,2021-2022
229,Stefanos Kapino,gr GRE,GK,Arminia,27,1994,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
230,Atakan Karazor,tr TUR,MF,Stuttgart,24,1996,24,23,1898,21.1,0,1,1,0,0,0,9,1,0.0,0.05,0.05,0.0,0.05,bundesliga,2021-2022
231,Silas Katompa,cd COD,"MF,FW",Stuttgart,22,1998,9,3,277,3.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
232,Noah Katterbach,de GER,"DF,MF",Köln,20,2001,1,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
233,Yannik Keitel,de GER,MF,Freiburg,21,2000,12,5,504,5.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
234,Marc-Oliver Kempf,de GER,DF,Hertha BSC,26,1995,12,12,1051,11.7,0,1,1,0,0,0,1,1,0.0,0.09,0.09,0.0,0.09,bundesliga,2021-2022
235,Marc-Oliver Kempf,de GER,DF,Stuttgart,26,1995,12,10,840,9.3,3,0,3,3,0,0,2,0,0.32,0.0,0.32,0.32,0.32,bundesliga,2021-2022
236,Rani Khedira,de GER,MF,Union Berlin,27,1994,32,32,2757,30.6,0,1,1,0,0,0,6,0,0.0,0.03,0.03,0.0,0.03,bundesliga,2021-2022
237,Luca Kilian,de GER,DF,Mainz 05,21,1999,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
238,Luca Kilian,de GER,DF,Köln,21,1999,30,25,2281,25.3,1,0,1,1,0,0,3,0,0.04,0.0,0.04,0.04,0.04,bundesliga,2021-2022
239,Joshua Kimmich,de GER,"MF,DF",Bayern Munich,26,1995,28,28,2474,27.5,3,9,12,3,0,0,4,0,0.11,0.33,0.44,0.11,0.44,bundesliga,2021-2022
240,Philipp Klement,de GER,MF,Stuttgart,28,1992,6,3,338,3.8,1,0,1,1,0,0,0,0,0.27,0.0,0.27,0.27,0.27,bundesliga,2021-2022
241,Mateo Klimowicz,de GER,"MF,FW",Stuttgart,21,2000,15,7,603,6.7,0,1,1,0,0,0,2,0,0.0,0.15,0.15,0.0,0.15,bundesliga,2021-2022
242,Fabian Klos,de GER,FW,Arminia,33,1987,25,14,1420,15.8,3,1,4,1,2,2,2,1,0.19,0.06,0.25,0.06,0.13,bundesliga,2021-2022
243,Lukas Klostermann,de GER,"DF,MF",RB Leipzig,25,1996,23,17,1648,18.3,0,1,1,0,0,0,1,0,0.0,0.05,0.05,0.0,0.05,bundesliga,2021-2022
244,Lukas Klünter,de GER,"MF,DF",Hertha BSC,25,1996,5,2,194,2.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
245,Ansgar Knauff,de GER,MF,Dortmund,19,2002,5,0,114,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
246,Ansgar Knauff,de GER,MF,Eintracht Frankfurt,19,2002,12,8,759,8.4,1,1,2,1,0,0,0,0,0.12,0.12,0.24,0.12,0.24,bundesliga,2021-2022
247,Robin Knoche,de GER,DF,Union Berlin,29,1992,33,33,2970,33.0,0,0,0,0,0,0,6,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
248,Gregor Kobel,ch SUI,GK,Dortmund,23,1997,29,29,2565,28.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
249,Dominik Kohr,de GER,MF,Mainz 05,27,1994,22,19,1614,17.9,0,3,3,0,0,0,10,2,0.0,0.17,0.17,0.0,0.17,bundesliga,2021-2022
250,Manu Koné,fr FRA,MF,Gladbach,20,2001,27,26,2183,24.3,2,0,2,2,0,0,10,0,0.08,0.0,0.08,0.08,0.08,bundesliga,2021-2022
251,Odilon Kossounou,ci CIV,DF,Leverkusen,20,2001,27,20,1793,19.9,0,1,1,0,0,0,3,0,0.0,0.05,0.05,0.0,0.05,bundesliga,2021-2022
252,Filip Kostić,rs SRB,MF,Eintracht Frankfurt,28,1992,31,28,2522,28.0,4,9,13,4,0,0,2,0,0.14,0.32,0.46,0.14,0.46,bundesliga,2021-2022
253,Andrej Kramarić,hr CRO,"FW,MF",Hoffenheim,30,1991,32,30,2707,30.1,6,9,15,6,0,0,2,0,0.2,0.3,0.5,0.2,0.5,bundesliga,2021-2022
254,Christoph Kramer,de GER,MF,Gladbach,30,1991,18,7,748,8.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
255,Florian Krüger,de GER,"MF,FW",Arminia,22,1999,27,12,1129,12.5,1,2,3,1,0,0,0,0,0.08,0.16,0.24,0.08,0.24,bundesliga,2021-2022
256,Max Kruse,de GER,"MF,FW",Wolfsburg,33,1988,14,14,1128,12.5,7,1,8,5,2,2,0,0,0.56,0.08,0.64,0.4,0.48,bundesliga,2021-2022
257,Max Kruse,de GER,"FW,MF",Union Berlin,33,1988,16,16,1270,14.1,5,4,9,2,3,3,1,0,0.35,0.28,0.64,0.14,0.43,bundesliga,2021-2022
258,Lukas Kübler,de GER,"DF,MF",Freiburg,28,1992,29,27,2327,25.9,2,0,2,2,0,0,2,0,0.08,0.0,0.08,0.08,0.08,bundesliga,2021-2022
259,Fabian Kunze,de GER,MF,Arminia,23,1998,22,13,1260,14.0,0,0,0,0,0,0,9,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
260,Maxence Lacroix,fr FRA,DF,Wolfsburg,21,2000,29,29,2491,27.7,0,0,0,0,0,0,5,3,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
261,Konrad Laimer,at AUT,MF,RB Leipzig,24,1997,26,15,1240,13.8,4,4,8,4,0,0,2,0,0.29,0.29,0.58,0.29,0.58,bundesliga,2021-2022
262,Stefan Lainer,at AUT,"MF,DF",Gladbach,28,1992,21,19,1471,16.3,1,2,3,1,0,0,2,0,0.06,0.12,0.18,0.06,0.18,bundesliga,2021-2022
263,Vassilis Lambropoulos,gr GRE,DF,Bochum,31,1990,13,13,1168,13.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
264,Sam Lammers,nl NED,FW,Eintracht Frankfurt,24,1997,15,5,517,5.7,1,0,1,1,0,0,1,0,0.17,0.0,0.17,0.17,0.17,bundesliga,2021-2022
265,Bryan Lasme,fr FRA,"FW,MF",Arminia,22,1998,23,7,877,9.7,2,0,2,2,0,0,2,0,0.21,0.0,0.21,0.21,0.21,bundesliga,2021-2022
266,Maxim Leitsch,de GER,DF,Bochum,23,1998,19,17,1538,17.1,1,0,1,1,0,0,2,0,0.06,0.0,0.06,0.06,0.06,bundesliga,2021-2022
267,Tim Lemperle,de GER,FW,Köln,19,2002,13,0,149,1.7,2,0,2,2,0,0,0,0,1.21,0.0,1.21,1.21,1.21,bundesliga,2021-2022
268,Christopher Lenz,de GER,"MF,DF",Eintracht Frankfurt,26,1994,15,6,664,7.4,0,1,1,0,0,0,6,0,0.0,0.14,0.14,0.0,0.14,bundesliga,2021-2022
269,Robert Lewandowski,pl POL,FW,Bayern Munich,32,1988,34,34,2946,32.7,35,3,38,30,5,5,2,0,1.07,0.09,1.16,0.92,1.01,bundesliga,2021-2022
270,Jamie Leweling,de GER,"FW,MF",Greuther Fürth,20,2001,33,22,1959,21.8,5,1,6,5,0,0,3,0,0.23,0.05,0.28,0.23,0.28,bundesliga,2021-2022
271,Philipp Lienhart,at AUT,DF,Freiburg,25,1996,32,32,2870,31.9,5,0,5,5,0,0,2,0,0.16,0.0,0.16,0.16,0.16,bundesliga,2021-2022
272,Andreas Linde,se SWE,GK,Greuther Fürth,28,1993,12,12,1080,12.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
273,Jesper Lindstrøm,dk DEN,"MF,FW",Eintracht Frankfurt,21,2000,29,26,1976,22.0,5,4,9,5,0,0,0,0,0.23,0.18,0.41,0.23,0.41,bundesliga,2021-2022
274,Dejan Ljubicic,at AUT,MF,Köln,23,1997,30,22,1969,21.9,3,1,4,3,0,0,4,0,0.14,0.05,0.18,0.14,0.18,bundesliga,2021-2022
275,Jürgen Locadia,cw CUW,FW,Bochum,27,1993,11,4,444,4.9,2,1,3,1,1,1,0,0,0.41,0.2,0.61,0.2,0.41,bundesliga,2021-2022
276,Anthony Losilla,fr FRA,MF,Bochum,35,1986,33,33,2935,32.6,2,0,2,2,0,0,5,0,0.06,0.0,0.06,0.06,0.06,bundesliga,2021-2022
277,Marcel Lotka,pl POL,GK,Hertha BSC,20,2001,10,9,885,9.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
278,Eduard Löwen,de GER,MF,Bochum,24,1997,26,15,1416,15.7,2,2,4,1,1,1,0,0,0.13,0.13,0.25,0.06,0.19,bundesliga,2021-2022
279,Anderson Lucoqui,ao ANG,"MF,DF",Mainz 05,24,1997,13,9,743,8.3,1,0,1,1,0,0,2,0,0.12,0.0,0.12,0.12,0.12,bundesliga,2021-2022
280,Dodi Lukebakio,be BEL,MF,Hertha BSC,23,1997,3,2,176,2.0,1,0,1,0,1,1,0,0,0.51,0.0,0.51,0.0,0.0,bundesliga,2021-2022
281,Dodi Lukebakio,be BEL,"MF,FW",Wolfsburg,23,1997,19,7,882,9.8,1,2,3,1,0,0,2,0,0.1,0.2,0.31,0.1,0.31,bundesliga,2021-2022
282,Andrey Lunyov,ru RUS,GK,Leverkusen,29,1991,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
283,Andreas Luthe,de GER,GK,Union Berlin,34,1987,27,27,2430,27.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
284,Matej Maglica,hr CRO,DF,Stuttgart,22,1998,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
285,Arne Maier,de GER,MF,Augsburg,22,1999,29,21,1864,20.7,1,6,7,1,0,0,0,0,0.05,0.29,0.34,0.05,0.34,bundesliga,2021-2022
286,Donyell Malen,nl NED,FW,Dortmund,22,1999,27,20,1684,18.7,5,3,8,5,0,0,2,0,0.27,0.16,0.43,0.27,0.43,bundesliga,2021-2022
287,Lennard Maloney,us USA,"DF,MF",Dortmund,21,1999,2,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
288,Orel Mangala,be BEL,MF,Stuttgart,23,1998,28,22,1853,20.6,1,3,4,1,0,0,4,0,0.05,0.15,0.19,0.05,0.19,bundesliga,2021-2022
289,Myziane Maolida,km COM,"MF,FW",Hertha BSC,22,1999,14,9,776,8.6,1,1,2,1,0,0,0,0,0.12,0.12,0.23,0.12,0.23,bundesliga,2021-2022
290,Omar Marmoush,eg EGY,"FW,MF",Wolfsburg,22,1999,2,0,24,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
291,Omar Marmoush,eg EGY,"FW,MF",Stuttgart,22,1999,21,19,1571,17.5,3,5,8,3,0,1,3,0,0.17,0.29,0.46,0.17,0.46,bundesliga,2021-2022
292,Aarón Martín,es ESP,MF,Mainz 05,24,1997,28,25,2292,25.5,1,1,2,1,0,0,7,0,0.04,0.04,0.08,0.04,0.08,bundesliga,2021-2022
293,Josep Martinez,es ESP,GK,RB Leipzig,23,1998,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
294,Erhan Mašović,rs SRB,DF,Bochum,22,1998,20,17,1552,17.2,0,0,0,0,0,0,7,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
295,Roberto Massimo,de GER,MF,Stuttgart,20,2000,19,11,877,9.7,2,0,2,2,0,0,0,0,0.21,0.0,0.21,0.21,0.21,bundesliga,2021-2022
296,Konstantinos Mavropanos,gr GRE,DF,Stuttgart,23,1997,31,31,2705,30.1,4,0,4,4,0,0,3,0,0.13,0.0,0.13,0.13,0.13,bundesliga,2021-2022
297,Eric Maxim Choupo-Moting,cm CMR,MF,Bayern Munich,32,1989,20,1,377,4.2,4,2,6,4,0,0,0,0,0.95,0.48,1.43,0.95,1.43,bundesliga,2021-2022
298,Kevin Mbabu,ch SUI,"DF,MF",Wolfsburg,26,1995,24,14,1391,15.5,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
299,Nathan de Medina,be BEL,DF,Arminia,23,1997,19,7,775,8.6,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2021-2022
