Rk,Player,Nation,Pos,Squad,Age,Born,90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,league,season
379,Yussuf Poulsen,dk DEN,"FW,MF",RB Leipzig,27,1994,12.0,2,0,0,22,31,7,9,3,7,,,0,bundesliga,2021-2022
380,Manuel Prietl,at AUT,"MF,DF",Arminia,29,1991,23.6,3,0,0,39,10,0,7,40,30,,,0,bundesliga,2021-2022
381,Grischa Prömel,de GER,MF,Union Berlin,26,1995,26.9,4,0,0,37,58,2,6,21,23,,,0,bundesliga,2021-2022
382,Nick Proschwitz,de GER,FW,Hoffenheim,34,1986,0.3,0,0,0,0,0,0,0,0,0,,,0,bundesliga,2021-2022
383,Afimico Pululu,cd COD,"FW,MF",Greuther Fürth,22,1999,0.8,0,0,0,4,8,1,1,0,0,,,0,bundesliga,2021-2022
384,Sidney Raebiger,de GER,MF,RB Leipzig,16,2005,0.0,0,0,0,0,0,0,0,0,0,,,0,bundesliga,2021-2022
385,Diant Ramaj,de GER,GK,Eintracht Frankfurt,19,2001,1.0,0,0,0,0,0,0,0,0,0,,,0,bundesliga,2021-2022
386,Guilherme Ramos,pt POR,DF,Arminia,23,1997,10.1,1,0,0,16,5,1,5,29,15,,,0,bundesliga,2021-2022
387,Tobias Raschl,de GER,MF,Greuther Fürth,21,2000,6.6,0,0,0,7,8,1,1,1,9,,,0,bundesliga,2021-2022
388,David Raum,de GER,"MF,DF",Hoffenheim,23,1998,30.6,5,0,0,27,33,7,311,25,31,,,1,bundesliga,2021-2022
389,Reinier,br BRA,MF,Dortmund,19,2002,1.8,0,0,0,2,2,0,0,0,3,,,0,bundesliga,2021-2022
390,Panagiotis Retsos,gr GRE,DF,Leverkusen,22,1998,0.4,0,0,0,0,1,0,0,1,0,,,0,bundesliga,2021-2022
391,Marco Reus,de GER,"MF,FW",Dortmund,32,1989,27.8,2,0,0,22,44,10,40,10,28,,,0,bundesliga,2021-2022
392,Elvis Rexhbeçaj,xk KVX,MF,Bochum,23,1997,28.2,5,0,0,34,60,2,40,28,20,,,0,bundesliga,2021-2022
393,Gio Reyna,us USA,"MF,FW",Dortmund,18,2002,4.9,0,0,0,7,11,1,19,0,5,,,0,bundesliga,2021-2022
394,Chris Richards,us USA,DF,Hoffenheim,21,2000,14.5,1,0,0,8,2,0,0,21,14,,,0,bundesliga,2021-2022
395,Chris Richards,us USA,DF,Bayern Munich,21,2000,0.0,0,0,0,0,0,0,0,0,0,,,0,bundesliga,2021-2022
396,Omar Richards,eng ENG,"DF,MF",Bayern Munich,23,1998,4.9,1,0,0,15,21,0,8,4,12,,,0,bundesliga,2021-2022
397,Marco Richter,de GER,"MF,FW",Hertha BSC,23,1997,18.9,6,0,0,31,45,4,57,17,15,,,0,bundesliga,2021-2022
398,Manuel Riemann,de GER,GK,Bochum,32,1988,31.0,2,0,0,0,3,0,0,1,1,,,0,bundesliga,2021-2022
399,Marc Roca,es ESP,MF,Bayern Munich,24,1996,4.2,0,0,0,10,4,0,5,6,7,,,0,bundesliga,2021-2022
400,Cimo Röcker,de GER,DF,Hertha BSC,27,1994,0.2,0,0,0,0,0,0,0,1,0,,,0,bundesliga,2021-2022
401,Sebastian Rode,de GER,MF,Eintracht Frankfurt,30,1990,8.4,1,0,0,6,9,0,3,12,9,,,0,bundesliga,2021-2022
402,Romario Rösch,de GER,MF,Mainz 05,22,1999,0.0,0,0,0,0,0,0,0,0,0,,,0,bundesliga,2021-2022
403,Tom Rothe,de GER,MF,Dortmund,16,2004,1.0,1,0,0,3,1,3,5,2,3,,,0,bundesliga,2021-2022
404,Jérôme Roussillon,fr FRA,"MF,DF",Wolfsburg,28,1993,19.7,5,0,0,10,24,5,50,14,9,,,0,bundesliga,2021-2022
405,Sebastian Rudy,de GER,MF,Hoffenheim,31,1990,8.6,5,0,0,12,6,0,14,11,13,,,0,bundesliga,2021-2022
406,Georginio Rutter,fr FRA,"FW,MF",Hoffenheim,19,2002,17.9,2,0,0,38,37,21,19,5,11,,,0,bundesliga,2021-2022
407,Julian Ryerson,no NOR,"MF,DF",Union Berlin,23,1997,15.9,3,0,0,12,14,0,50,14,16,,,0,bundesliga,2021-2022
408,Frederik Rønnow,dk DEN,GK,Union Berlin,28,1992,7.0,1,0,0,0,1,0,0,0,0,,,0,bundesliga,2021-2022
409,Marcel Sabitzer,at AUT,"MF,DF",Bayern Munich,27,1994,10.1,0,0,0,16,15,0,16,10,8,,,0,bundesliga,2021-2022
410,Marcel Sabitzer,at AUT,"FW,MF",RB Leipzig,27,1994,0.5,1,0,0,1,0,0,2,2,1,,,0,bundesliga,2021-2022
411,Roland Sallai,hu HUN,"MF,FW",Freiburg,24,1997,17.2,1,0,0,29,42,4,58,9,16,,,0,bundesliga,2021-2022
412,Diadie Samassékou,ml MLI,MF,Hoffenheim,25,1996,18.4,7,0,0,30,25,0,8,28,30,,,0,bundesliga,2021-2022
413,Leroy Sané,de GER,MF,Bayern Munich,25,1996,22.0,3,0,0,25,24,7,39,10,16,,,0,bundesliga,2021-2022
414,Mohamed Sankoh,nl NED,FW,Stuttgart,17,2003,0.0,0,0,0,0,0,0,0,0,0,,,0,bundesliga,2021-2022
415,Baptiste Santamaria,fr FRA,MF,Freiburg,26,1995,0.2,0,0,0,0,0,0,0,1,0,,,0,bundesliga,2021-2022
416,Bouna Sarr,sn SEN,"DF,MF",Bayern Munich,29,1992,0.7,0,0,0,0,0,0,3,6,4,,,0,bundesliga,2021-2022
417,Joe Scally,us USA,"MF,DF",Gladbach,18,2002,21.2,4,0,0,27,36,2,35,22,31,,,0,bundesliga,2021-2022
418,Kevin Schade,de GER,"MF,FW",Freiburg,19,2001,9.2,2,0,0,22,26,4,14,5,7,,,0,bundesliga,2021-2022
419,András Schäfer,hu HUN,MF,Union Berlin,22,1999,2.7,2,0,0,6,2,0,1,2,1,,,0,bundesliga,2021-2022
420,Louis Schaub,at AUT,MF,Köln,26,1994,7.3,0,0,0,8,8,3,34,3,9,,,0,bundesliga,2021-2022
421,Patrik Schick,cz CZE,FW,Leverkusen,25,1996,23.1,0,0,0,13,22,6,3,3,3,,,0,bundesliga,2021-2022
422,Kingsley Schindler,gh GHA,DF,Köln,28,1993,3.9,1,0,0,2,5,1,23,6,0,,,0,bundesliga,2021-2022
423,Xaver Schlager,at AUT,MF,Wolfsburg,23,1997,11.6,2,0,0,23,10,1,6,9,22,,,0,bundesliga,2021-2022
424,Keven Schlotterbeck,de GER,DF,Freiburg,24,1997,3.5,1,0,0,9,2,0,0,12,5,,,0,bundesliga,2021-2022
425,Nico Schlotterbeck,de GER,DF,Freiburg,21,1999,30.9,5,0,0,32,35,1,9,55,44,,,0,bundesliga,2021-2022
426,Jonathan Schmid,fr FRA,"MF,DF",Freiburg,31,1990,6.5,0,0,0,4,3,0,15,6,6,,,0,bundesliga,2021-2022
427,Benno Schmitz,de GER,DF,Köln,26,1994,26.9,5,0,0,31,25,1,96,41,38,,,0,bundesliga,2021-2022
428,Alessandro Schöpf,at AUT,"MF,FW",Arminia,27,1994,26.6,3,1,1,28,41,1,57,32,22,,,0,bundesliga,2021-2022
429,Nico Schulz,de GER,DF,Dortmund,28,1993,9.3,2,0,0,13,5,0,13,10,9,,,0,bundesliga,2021-2022
430,Marvin Schwäbe,de GER,GK,Köln,26,1995,21.0,1,0,0,0,1,0,0,0,1,,,0,bundesliga,2021-2022
431,Alexander Schwolow,de GER,GK,Hertha BSC,29,1992,24.2,1,0,0,2,1,0,0,2,0,,,0,bundesliga,2021-2022
432,Paul Seguin,de GER,MF,Greuther Fürth,26,1995,23.4,9,0,0,42,26,0,41,20,29,,,0,bundesliga,2021-2022
433,Davie Selke,de GER,FW,Hertha BSC,26,1995,11.2,2,0,0,31,21,5,6,1,4,,,0,bundesliga,2021-2022
434,Lion Semić,de GER,DF,Dortmund,17,2003,0.0,0,0,0,0,0,0,0,0,0,,,0,bundesliga,2021-2022
435,Suat Serdar,de GER,MF,Hertha BSC,24,1997,24.6,6,0,0,37,46,2,6,17,27,,,0,bundesliga,2021-2022
436,Janni Serra,de GER,FW,Arminia,23,1998,12.4,1,0,0,16,15,5,1,5,3,,,0,bundesliga,2021-2022
437,Zidan Sertdemir,dk DEN,MF,Leverkusen,16,2005,0.2,0,0,0,0,0,0,3,0,2,,,0,bundesliga,2021-2022
438,Nils Seufert,de GER,MF,Greuther Fürth,24,1997,1.1,0,0,0,0,1,0,0,0,1,,,0,bundesliga,2021-2022
439,Kiliann Sildillia,fr FRA,MF,Freiburg,19,2002,1.9,1,0,0,1,1,0,5,2,3,,,0,bundesliga,2021-2022
440,André Silva,pt POR,FW,RB Leipzig,25,1995,23.1,1,0,0,20,28,16,7,4,9,,,0,bundesliga,2021-2022
441,Mohamed Simakan,fr FRA,DF,RB Leipzig,21,2000,22.3,5,0,0,25,34,0,6,40,28,,,0,bundesliga,2021-2022
442,Daley Sinkgraven,nl NED,DF,Leverkusen,26,1995,3.9,0,0,0,0,3,0,7,3,2,,,0,bundesliga,2021-2022
443,Tobias Sippel,de GER,GK,Gladbach,33,1988,1.0,0,0,0,0,0,0,0,0,0,,,0,bundesliga,2021-2022
444,Hugo Siquet,be BEL,"DF,MF",Freiburg,19,2002,0.2,0,0,0,1,0,0,1,0,0,,,0,bundesliga,2021-2022
445,Ellyes Skhiri,tn TUN,"MF,DF",Köln,26,1995,20.2,3,0,0,19,21,2,7,39,33,,,0,bundesliga,2021-2022
446,Robert Skov,dk DEN,MF,Hoffenheim,25,1996,4.1,1,0,0,6,5,0,18,3,2,,,0,bundesliga,2021-2022
447,Danilo Soares,br BRA,DF,Bochum,29,1991,28.5,4,0,0,34,42,0,66,66,72,,,0,bundesliga,2021-2022
448,Yann Sommer,ch SUI,GK,Gladbach,32,1988,33.0,2,0,0,0,6,0,0,3,0,,,1,bundesliga,2021-2022
449,Borna Sosa,hr CRO,"MF,DF",Stuttgart,23,1998,27.8,4,0,0,13,26,0,246,26,12,,,0,bundesliga,2021-2022
450,Djibril Sow,ch SUI,MF,Eintracht Frankfurt,24,1997,26.8,5,0,0,41,38,0,9,51,36,,,0,bundesliga,2021-2022
451,Jerry St. Juste,nl NED,DF,Mainz 05,24,1996,6.7,0,0,0,13,8,0,6,14,10,,,0,bundesliga,2021-2022
452,Anton Stach,de GER,MF,Mainz 05,22,1998,20.7,6,0,0,35,43,0,53,51,16,,,0,bundesliga,2021-2022
453,Kostas Stafylidis,gr GRE,"DF,MF",Bochum,27,1993,15.4,3,1,0,12,19,1,64,29,28,,,0,bundesliga,2021-2022
454,Josip Stanišić,hr CRO,"DF,MF",Bayern Munich,21,2000,7.2,1,0,0,4,1,0,11,12,10,,,0,bundesliga,2021-2022
455,Niklas Stark,de GER,DF,Hertha BSC,26,1995,22.6,3,0,0,19,20,1,0,39,18,,,0,bundesliga,2021-2022
456,Renato Steffen,ch SUI,MF,Wolfsburg,29,1991,10.7,6,0,0,19,15,0,26,13,16,,,0,bundesliga,2021-2022
457,Pascal Stenzel,de GER,DF,Stuttgart,25,1996,10.0,1,0,0,13,4,0,18,10,12,,,0,bundesliga,2021-2022
458,Angelo Stiller,de GER,MF,Hoffenheim,20,2001,18.8,1,0,0,26,13,1,18,10,19,,,0,bundesliga,2021-2022
459,Lars Stindl,de GER,"MF,FW",Gladbach,32,1988,18.1,10,0,0,30,16,5,15,9,15,,,0,bundesliga,2021-2022
460,Kevin Stöger,at AUT,MF,Mainz 05,27,1993,4.7,3,0,0,9,10,0,31,6,6,,,0,bundesliga,2021-2022
461,Tobias Strobl,de GER,MF,Augsburg,31,1990,3.6,1,0,0,6,2,0,2,8,2,,,0,bundesliga,2021-2022
462,Niklas Süle,de GER,"DF,MF",Bayern Munich,25,1995,20.4,2,0,0,10,1,1,6,29,24,,,0,bundesliga,2021-2022
463,Ádám Szalai,hu HUN,FW,Mainz 05,33,1987,2.9,1,0,0,10,4,5,0,0,2,,,0,bundesliga,2021-2022
464,Dominik Szoboszlai,hu HUN,MF,RB Leipzig,20,2000,17.1,2,0,0,15,23,6,90,9,12,,,0,bundesliga,2021-2022
465,Jonathan Tah,de GER,DF,Leverkusen,25,1996,32.0,4,0,0,19,10,1,2,42,19,,,0,bundesliga,2021-2022
466,Edmond Tapsoba,bf BFA,DF,Leverkusen,22,1999,20.2,1,0,0,19,6,1,0,29,19,,,0,bundesliga,2021-2022
467,Niklas Tauer,de GER,"MF,DF",Mainz 05,20,2001,5.4,1,1,0,8,4,0,1,9,10,,,0,bundesliga,2021-2022
468,Robert Tesche,de GER,MF,Bochum,34,1987,3.9,2,1,0,5,1,1,2,6,4,,,0,bundesliga,2021-2022
469,Cedric Teuchert,de GER,"FW,MF",Union Berlin,24,1997,1.2,0,0,0,1,1,1,1,0,2,,,0,bundesliga,2021-2022
470,Jan Thielmann,de GER,"MF,FW",Köln,19,2002,13.2,6,0,0,13,12,2,58,12,16,,,0,bundesliga,2021-2022
471,Erik Thommy,de GER,MF,Stuttgart,26,1994,3.0,0,0,0,2,6,2,23,4,1,,,0,bundesliga,2021-2022
472,Marcus Thuram,fr FRA,"FW,MF",Gladbach,23,1997,10.9,2,0,0,12,25,8,6,5,4,,,0,bundesliga,2021-2022
473,Alexis Tibidi,fr FRA,MF,Stuttgart,17,2003,4.3,1,0,0,11,12,4,3,2,2,,,0,bundesliga,2021-2022
474,Steffen Tigges,de GER,FW,Dortmund,23,1998,1.2,0,0,0,1,1,1,1,0,3,,,0,bundesliga,2021-2022
475,Malik Tillman,us USA,MF,Bayern Munich,19,2002,1.2,0,0,0,4,1,0,0,2,1,,,0,bundesliga,2021-2022
476,Timmy Tillman,us USA,MF,Greuther Fürth,22,1999,22.3,3,0,0,36,42,2,67,12,24,,,0,bundesliga,2021-2022
477,Umut Tohumcu,de GER,MF,Hoffenheim,16,2004,0.1,0,0,0,0,1,0,0,0,0,,,0,bundesliga,2021-2022
478,Corentin Tolisso,fr FRA,"MF,DF",Bayern Munich,26,1994,7.8,0,0,0,13,6,3,6,9,4,,,0,bundesliga,2021-2022
479,Tiago Tomás,pt POR,FW,Stuttgart,19,2002,11.9,2,0,0,7,25,7,18,4,4,,,0,bundesliga,2021-2022
480,Jordan Torunarigha,de GER,DF,Hertha BSC,23,1997,5.4,1,0,0,4,5,1,1,16,1,,,0,bundesliga,2021-2022
481,Almamy Touré,ml MLI,"MF,DF",Eintracht Frankfurt,25,1996,5.6,2,0,0,8,2,1,12,7,10,,,0,bundesliga,2021-2022
482,Lucas Tousart,fr FRA,MF,Hertha BSC,24,1997,21.8,3,0,0,32,24,1,16,33,28,,,0,bundesliga,2021-2022
483,Kevin Trapp,de GER,GK,Eintracht Frankfurt,31,1990,32.0,2,0,0,0,2,0,0,1,0,,,0,bundesliga,2021-2022
484,Christopher Trimmel,at AUT,MF,Union Berlin,34,1987,22.1,5,0,0,29,6,0,145,35,30,,,0,bundesliga,2021-2022
485,Philipp Tschauner,de GER,GK,RB Leipzig,35,1985,0.0,0,0,0,0,0,0,0,0,0,,,0,bundesliga,2021-2022
486,Tuta,br BRA,DF,Eintracht Frankfurt,22,1999,24.3,4,1,1,37,12,1,4,44,31,,,0,bundesliga,2021-2022
487,Anthony Ujah,ng NGA,FW,Union Berlin,30,1990,0.4,0,0,0,4,1,0,1,0,0,,,0,bundesliga,2021-2022
488,Sven Ulreich,de GER,GK,Bayern Munich,32,1988,6.0,0,0,0,0,1,0,0,0,0,,,0,bundesliga,2021-2022
489,Dayot Upamecano,fr FRA,DF,Bayern Munich,22,1998,24.6,4,0,0,28,12,1,2,28,42,,,0,bundesliga,2021-2022
490,Benjamin Uphoff,de GER,GK,Freiburg,27,1993,2.0,0,0,0,0,0,0,0,0,0,,,0,bundesliga,2021-2022
491,Mark Uth,de GER,"MF,FW",Köln,29,1991,22.5,3,0,0,34,45,11,125,14,21,,,0,bundesliga,2021-2022
492,Ruben Vargas,ch SUI,"MF,FW",Augsburg,22,1998,22.0,4,0,0,33,27,12,43,18,22,,,0,bundesliga,2021-2022
493,Sebastian Vasiliadis,gr GRE,MF,Arminia,23,1997,13.3,3,0,0,14,5,2,5,27,17,,,0,bundesliga,2021-2022
494,Micky van de Ven,nl NED,DF,Wolfsburg,20,2001,2.1,0,0,0,0,1,0,3,3,4,,,0,bundesliga,2021-2022
495,Vincent Vermeij,nl NED,FW,Freiburg,26,1994,0.0,0,0,0,0,0,0,0,0,0,,,0,bundesliga,2021-2022
496,Gabriel Vidovic,hr CRO,MF,Bayern Munich,17,2003,0.4,0,0,0,0,0,0,0,0,0,,,0,bundesliga,2021-2022
497,Nick Viergever,nl NED,DF,Greuther Fürth,31,1989,23.7,2,0,0,14,6,0,1,36,23,,,0,bundesliga,2021-2022
498,Andreas Voglsammer,de GER,FW,Union Berlin,29,1992,9.8,1,0,0,16,16,14,23,2,10,,,0,bundesliga,2021-2022
499,Kevin Vogt,de GER,DF,Hoffenheim,29,1991,28.5,7,0,0,27,17,1,4,15,11,,,0,bundesliga,2021-2022
500,Aster Vranckx,be BEL,MF,Wolfsburg,18,2002,12.7,2,0,0,39,16,1,25,13,14,,,0,bundesliga,2021-2022
501,Luca Waldschmidt,de GER,MF,Wolfsburg,25,1996,8.0,2,0,0,10,8,0,7,8,1,,,0,bundesliga,2021-2022
502,Paul Wanner,de GER,MF,Bayern Munich,15,2005,0.4,0,0,0,1,1,0,1,0,1,,,0,bundesliga,2021-2022
503,Wout Weghorst,nl NED,FW,Wolfsburg,28,1992,17.3,2,0,0,17,31,14,2,2,5,,,0,bundesliga,2021-2022
504,Noah Weißhaupt,de GER,"FW,MF",Freiburg,19,2001,1.1,0,0,0,3,2,0,3,1,1,,,0,bundesliga,2021-2022
505,Silvan Widmer,ch SUI,"MF,DF",Mainz 05,28,1993,32.4,1,0,0,36,20,1,62,39,30,,,0,bundesliga,2021-2022
506,Jetro Willems,nl NED,"DF,MF",Greuther Fürth,27,1994,17.8,5,0,0,14,11,0,41,14,16,,,0,bundesliga,2021-2022
507,Patrick Wimmer,at AUT,"MF,FW",Arminia,20,2001,22.8,7,0,0,49,38,5,96,26,31,,,0,bundesliga,2021-2022
508,Jonas Wind,dk DEN,"FW,MF",Wolfsburg,22,1999,13.1,0,0,0,13,31,7,5,7,6,,,0,bundesliga,2021-2022
509,Marten Winkler,de GER,MF,Hertha BSC,18,2002,0.3,0,0,0,0,1,0,1,0,0,,,0,bundesliga,2021-2022
510,Frederik Winther,dk DEN,DF,Augsburg,20,2001,3.6,1,0,0,1,0,0,1,8,2,,,0,bundesliga,2021-2022
511,Florian Wirtz,de GER,MF,Leverkusen,18,2003,20.6,2,0,0,15,25,10,60,11,12,,,0,bundesliga,2021-2022
512,Axel Witsel,be BEL,"MF,DF",Dortmund,32,1989,21.6,4,0,0,26,30,1,0,28,27,,,0,bundesliga,2021-2022
513,Hannes Wolf,at AUT,MF,Gladbach,22,1999,3.4,2,0,0,10,5,0,2,2,12,,,0,bundesliga,2021-2022
514,Marius Wolf,de GER,"MF,DF",Dortmund,26,1995,14.7,4,0,0,17,17,4,25,15,15,,,0,bundesliga,2021-2022
515,Luca Wollschläger,de GER,FW,Hertha BSC,18,2003,0.2,0,0,0,0,0,0,0,0,1,,,0,bundesliga,2021-2022
516,Jeong Woo-yeong,kr KOR,"MF,FW",Freiburg,21,1999,19.8,1,0,0,10,15,12,31,6,10,,,0,bundesliga,2021-2022
517,Joscha Wosz,de GER,MF,RB Leipzig,19,2002,0.1,0,0,0,1,0,0,0,0,0,,,0,bundesliga,2021-2022
518,Dan-Axel Zagadou,fr FRA,DF,Dortmund,22,1999,10.6,2,0,0,12,5,0,2,16,8,,,0,bundesliga,2021-2022
519,Denis Zakaria,ch SUI,"MF,DF",Gladbach,24,1996,15.5,4,0,0,19,10,1,5,18,11,,,0,bundesliga,2021-2022
520,Deyovaisio Zeefuik,nl NED,"DF,MF",Hertha BSC,23,1998,6.3,1,0,0,4,8,1,10,10,11,,,0,bundesliga,2021-2022
521,Robin Zentner,de GER,GK,Mainz 05,26,1994,32.0,1,0,0,1,2,0,0,3,2,,,0,bundesliga,2021-2022
522,Andi Zeqiri,ch SUI,FW,Augsburg,22,1999,11.3,2,0,0,20,15,12,6,2,7,,,0,bundesliga,2021-2022
523,Simon Zoller,de GER,"FW,MF",Bochum,30,1991,6.6,3,0,0,11,5,3,9,4,3,,,0,bundesliga,2021-2022
