Rk,Player,Nation,Pos,Squad,Age,Born,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_PK,Standard_PKatt,league,season
1,Dickson Abiama,ng NGA,FW,Greuther Fürth,22,1998,8.1,0,18,4,22.2,2.23,0.5,0.0,0.0,0,0,bundesliga,2021-2022
2,Ragnar Ache,de GER,MF,Eintracht Frankfurt,23,1998,2.9,0,10,2,20.0,3.47,0.69,0.0,0.0,0,0,bundesliga,2021-2022
3,Tyler Adams,us USA,MF,RB Leipzig,22,1999,15.0,0,2,0,0.0,0.13,0.0,0.0,,0,0,bundesliga,2021-2022
4,Sargis Adamyan,am ARM,"MF,FW",Hoffenheim,28,1993,3.7,1,3,2,66.7,0.82,0.54,0.33,0.5,0,0,bundesliga,2021-2022
5,Amine Adli,ma MAR,"MF,FW",Leverkusen,21,2000,14.0,3,37,19,51.4,2.65,1.36,0.08,0.16,0,0,bundesliga,2021-2022
6,Naouirou Ahamada,fr FRA,MF,Stuttgart,19,2002,0.7,0,0,0,,0.0,0.0,,,0,0,bundesliga,2021-2022
7,Manuel Akanji,ch SUI,DF,Dortmund,26,1995,25.1,1,13,3,23.1,0.52,0.12,0.08,0.33,0,0,bundesliga,2021-2022
8,Kevin Akpoguma,ng NGA,"DF,MF",Hoffenheim,26,1995,17.0,2,11,4,36.4,0.65,0.24,0.18,0.5,0,0,bundesliga,2021-2022
9,Lucas Alario,ar ARG,FW,Leverkusen,28,1992,7.3,6,23,15,65.2,3.16,2.06,0.26,0.4,0,1,bundesliga,2021-2022
10,Nadiem Amiri,de GER,MF,Leverkusen,24,1996,4.1,1,8,2,25.0,1.95,0.49,0.13,0.5,0,0,bundesliga,2021-2022
11,Sebastian Andersson,se SWE,FW,Köln,30,1991,14.0,3,35,12,34.3,2.51,0.86,0.09,0.25,0,0,bundesliga,2021-2022
12,Andrés Andrade Cedeño,pa PAN,DF,Arminia,22,1998,11.6,0,7,3,42.9,0.6,0.26,0.0,0.0,0,0,bundesliga,2021-2022
13,Fredrik André Bjørkan,no NOR,DF,Hertha BSC,22,1998,3.9,0,0,0,,0.0,0.0,,,0,0,bundesliga,2021-2022
14,Robert Andrich,de GER,MF,Leverkusen,26,1994,20.2,4,29,8,27.6,1.44,0.4,0.14,0.5,0,0,bundesliga,2021-2022
15,Angeliño,es ESP,"MF,DF",RB Leipzig,24,1997,25.5,2,13,7,53.8,0.51,0.27,0.15,0.29,0,0,bundesliga,2021-2022
16,Waldemar Anton,de GER,DF,Stuttgart,25,1996,28.8,2,24,6,25.0,0.83,0.21,0.08,0.33,0,0,bundesliga,2021-2022
17,Christopher Antwi-Adjei,gh GHA,"FW,MF",Bochum,27,1994,12.6,1,29,10,34.5,2.31,0.8,0.03,0.1,0,0,bundesliga,2021-2022
18,Charles Aránguiz,cl CHI,MF,Leverkusen,32,1989,17.5,1,10,3,30.0,0.57,0.17,0.1,0.33,0,0,bundesliga,2021-2022
19,Maximilian Arnold,de GER,MF,Wolfsburg,27,1994,33.3,4,39,15,38.5,1.17,0.45,0.1,0.27,0,0,bundesliga,2021-2022
20,Takuma Asano,jp JPN,"FW,MF",Bochum,26,1994,17.9,3,33,11,33.3,1.85,0.62,0.09,0.27,0,0,bundesliga,2021-2022
21,Santiago Ascacíbar,ar ARG,MF,Hertha BSC,24,1997,26.4,0,13,1,7.7,0.49,0.04,0.0,0.0,0,0,bundesliga,2021-2022
22,Fisnik Asllani,xk KVX,FW,Hoffenheim,18,2002,0.1,0,0,0,,0.0,0.0,,,0,0,bundesliga,2021-2022
23,Simon Asta,de GER,"MF,DF",Greuther Fürth,20,2001,8.7,0,3,0,0.0,0.34,0.0,0.0,,0,0,bundesliga,2021-2022
24,Taiwo Awoniyi,ng NGA,FW,Union Berlin,23,1997,24.2,15,67,33,49.3,2.77,1.37,0.19,0.39,2,2,bundesliga,2021-2022
25,Sardar Azmoun,ir IRN,"MF,FW",Leverkusen,26,1995,4.0,1,11,5,45.5,2.76,1.25,0.09,0.2,0,0,bundesliga,2021-2022
26,Mitchel Bakker,nl NED,"DF,MF",Leverkusen,21,2000,20.2,0,9,2,22.2,0.44,0.1,0.0,0.0,0,0,bundesliga,2021-2022
27,Ridle Baku,de GER,"MF,DF",Wolfsburg,23,1998,27.2,3,36,8,22.2,1.32,0.29,0.08,0.38,0,0,bundesliga,2021-2022
28,Aymen Barkok,ma MAR,MF,Eintracht Frankfurt,23,1998,1.8,0,2,1,50.0,1.13,0.56,0.0,0.0,0,0,bundesliga,2021-2022
29,Leandro Barreiro Martins,lu LUX,MF,Mainz 05,21,2000,19.9,1,32,10,31.3,1.61,0.5,0.03,0.1,0,0,bundesliga,2021-2022
30,Jacob Barrett Laursen,dk DEN,"DF,MF",Arminia,26,1994,18.1,2,8,4,50.0,0.44,0.22,0.25,0.5,0,0,bundesliga,2021-2022
31,Abdourahmane Barry,gn GUI,DF,Greuther Fürth,21,2000,2.3,0,1,0,0.0,0.43,0.0,0.0,,0,0,bundesliga,2021-2022
32,Maximilian Bauer,de GER,DF,Greuther Fürth,21,2000,18.8,0,5,1,20.0,0.27,0.05,0.0,0.0,0,0,bundesliga,2021-2022
33,Oliver Baumann,de GER,GK,Hoffenheim,31,1990,33.0,0,0,0,,0.0,0.0,,,0,0,bundesliga,2021-2022
34,Timo Baumgartl,de GER,DF,Union Berlin,25,1996,24.1,1,13,5,38.5,0.54,0.21,0.08,0.2,0,0,bundesliga,2021-2022
35,Julian Baumgartlinger,at AUT,MF,Leverkusen,33,1988,1.0,0,0,0,,0.0,0.0,,,0,0,bundesliga,2021-2022
36,Christoph Baumgartner,at AUT,MF,Hoffenheim,21,1999,21.0,7,42,17,40.5,2.0,0.81,0.17,0.41,0,0,bundesliga,2021-2022
37,Noah Joel Sarenren Bazee,ng NGA,MF,Augsburg,24,1996,2.7,1,7,3,42.9,2.61,1.12,0.14,0.33,0,0,bundesliga,2021-2022
38,Ihlas Bebou,tg TOG,"FW,MF",Hoffenheim,27,1994,23.2,7,46,14,30.4,1.98,0.6,0.15,0.5,0,0,bundesliga,2021-2022
39,Sheraldo Becker,sr SUR,"FW,MF",Union Berlin,26,1995,19.5,4,38,19,50.0,1.95,0.97,0.11,0.21,0,0,bundesliga,2021-2022
40,Kevin Behrens,de GER,FW,Union Berlin,30,1991,5.5,2,16,7,43.8,2.89,1.26,0.13,0.29,0,0,bundesliga,2021-2022
41,Ishak Belfodil,dz ALG,FW,Hertha BSC,29,1992,18.2,5,32,18,56.3,1.76,0.99,0.13,0.22,1,1,bundesliga,2021-2022
42,Stefan Bell,de GER,DF,Mainz 05,29,1991,31.8,2,22,5,22.7,0.69,0.16,0.09,0.4,0,0,bundesliga,2021-2022
43,Armel Bella Kotchap,de GER,DF,Bochum,19,2001,19.6,0,10,3,30.0,0.51,0.15,0.0,0.0,0,0,bundesliga,2021-2022
44,Karim Bellarabi,de GER,MF,Leverkusen,31,1990,7.6,3,29,11,37.9,3.82,1.45,0.1,0.27,0,0,bundesliga,2021-2022
45,Jude Bellingham,eng ENG,MF,Dortmund,18,2003,31.0,3,44,13,29.5,1.42,0.42,0.07,0.23,0,0,bundesliga,2021-2022
46,George Bello,us USA,DF,Arminia,19,2002,4.8,0,3,0,0.0,0.62,0.0,0.0,,0,0,bundesliga,2021-2022
47,László Bénes,sk SVK,MF,Gladbach,23,1997,2.7,0,7,5,71.4,2.56,1.83,0.0,0.0,0,0,bundesliga,2021-2022
48,Keanan Bennetts,eng ENG,MF,Gladbach,22,1999,0.6,0,1,0,0.0,1.8,0.0,0.0,,0,0,bundesliga,2021-2022
49,Ramy Bensebaini,dz ALG,"DF,MF",Gladbach,26,1995,22.4,4,30,9,30.0,1.34,0.4,0.07,0.22,2,2,bundesliga,2021-2022
50,Jordan Beyer,de GER,DF,Gladbach,21,2000,15.4,0,7,0,0.0,0.46,0.0,0.0,,0,0,bundesliga,2021-2022
51,Bartosz Białek,pl POL,FW,Wolfsburg,19,2001,2.0,0,6,2,33.3,3.03,1.01,0.0,0.0,0,0,bundesliga,2021-2022
52,Ermin Bičakčić,ba BIH,DF,Hoffenheim,31,1990,0.1,0,0,0,,0.0,0.0,,,0,0,bundesliga,2021-2022
53,Tom Bischof,de GER,MF,Hoffenheim,16,2005,0.2,0,0,0,,0.0,0.0,,,0,0,bundesliga,2021-2022
54,Danny Blum,de GER,FW,Bochum,30,1991,3.8,2,11,5,45.5,2.86,1.3,0.18,0.4,0,0,bundesliga,2021-2022
55,Kevin-Prince Boateng,gh GHA,"MF,FW",Hertha BSC,34,1987,7.7,0,10,2,20.0,1.29,0.26,0.0,0.0,0,0,bundesliga,2021-2022
56,Herbert Bockhorn,ug UGA,"DF,MF",Bochum,26,1995,9.4,0,7,2,28.6,0.74,0.21,0.0,0.0,0,0,bundesliga,2021-2022
57,Jean-Paul Boëtius,sr SUR,MF,Mainz 05,27,1994,20.0,2,24,8,33.3,1.2,0.4,0.08,0.25,0,0,bundesliga,2021-2022
58,Tarsis Bonga,de GER,"FW,MF",Bochum,24,1997,0.2,0,3,1,33.3,15.88,5.29,0.0,0.0,0,0,bundesliga,2021-2022
59,Solomon Bonnah,nl NED,MF,RB Leipzig,17,2003,0.1,0,0,0,,0.0,0.0,,,0,0,bundesliga,2021-2022
60,Sebastiaan Bornauw,be BEL,DF,Wolfsburg,22,1999,22.3,1,13,4,30.8,0.58,0.18,0.08,0.25,0,0,bundesliga,2021-2022
61,Rafael Borré,co COL,FW,Eintracht Frankfurt,25,1995,26.4,8,52,24,46.2,1.97,0.91,0.15,0.33,0,0,bundesliga,2021-2022
62,Dedryck Boyata,be BEL,DF,Hertha BSC,30,1990,21.1,0,10,2,20.0,0.47,0.09,0.0,0.0,0,0,bundesliga,2021-2022
63,Julian Brandt,de GER,MF,Dortmund,25,1996,23.1,9,34,15,44.1,1.47,0.65,0.26,0.6,0,0,bundesliga,2021-2022
64,Iker Bravo,es ESP,FW,Leverkusen,16,2005,0.1,0,0,0,,0.0,0.0,,,0,0,bundesliga,2021-2022
65,Fabian Bredlow,de GER,GK,Stuttgart,26,1995,4.0,0,0,0,,0.0,0.0,,,0,0,bundesliga,2021-2022
66,Josip Brekalo,hr CRO,"FW,MF",Wolfsburg,23,1998,0.2,0,0,0,,0.0,0.0,,,0,0,bundesliga,2021-2022
67,Brian Brobbey,nl NED,FW,RB Leipzig,19,2002,1.5,0,4,0,0.0,2.75,0.0,0.0,,0,0,bundesliga,2021-2022
68,John Brooks,us USA,DF,Wolfsburg,28,1993,29.1,1,11,1,9.1,0.38,0.03,0.09,1.0,0,0,bundesliga,2021-2022
69,Daniel Brosinski,de GER,MF,Mainz 05,33,1988,4.3,0,1,0,0.0,0.23,0.0,0.0,,0,0,bundesliga,2021-2022
70,Cédric Brunner,ch SUI,DF,Arminia,27,1994,24.3,0,10,0,0.0,0.41,0.0,0.0,,0,0,bundesliga,2021-2022
71,Jacob Bruun Larsen,dk DEN,"MF,FW",Hoffenheim,22,1998,9.0,4,18,7,38.9,2.0,0.78,0.22,0.57,0,0,bundesliga,2021-2022
72,Sascha Burchert,de GER,GK,Greuther Fürth,31,1989,14.0,0,0,0,,0.0,0.0,,,0,0,bundesliga,2021-2022
73,Delano Burgzorg,sr SUR,"FW,MF",Mainz 05,22,1998,0.3,1,2,1,50.0,6.67,3.33,0.5,1.0,0,0,bundesliga,2021-2022
74,Jonathan Burkardt,de GER,"FW,MF",Mainz 05,21,2000,29.0,11,81,35,43.2,2.79,1.21,0.12,0.29,1,1,bundesliga,2021-2022
75,Roman Bürki,ch SUI,GK,Dortmund,30,1990,1.0,0,0,0,,0.0,0.0,,,0,0,bundesliga,2021-2022
76,Daniel Caligiuri,it ITA,MF,Augsburg,33,1988,22.3,4,36,13,36.1,1.62,0.58,0.03,0.08,3,3,bundesliga,2021-2022
77,Emre Can,de GER,"DF,MF",Dortmund,27,1994,18.8,5,11,6,54.5,0.59,0.32,0.09,0.17,4,4,bundesliga,2021-2022
78,Koen Casteels,be BEL,GK,Wolfsburg,29,1992,28.0,0,0,0,,0.0,0.0,,,0,0,bundesliga,2021-2022
79,Gonzalo Castro,de GER,"MF,FW",Arminia,34,1987,4.8,1,8,2,25.0,1.65,0.41,0.13,0.5,0,0,bundesliga,2021-2022
80,Julian Chabot,de GER,DF,Köln,23,1998,2.3,0,0,0,,0.0,0.0,,,0,0,bundesliga,2021-2022
81,Timothy Chandler,us USA,MF,Eintracht Frankfurt,31,1990,13.5,0,13,3,23.1,0.97,0.22,0.0,0.0,0,0,bundesliga,2021-2022
82,Justin Che,us USA,DF,Hoffenheim,17,2003,0.5,0,1,0,0.0,2.2,0.0,0.0,,0,0,bundesliga,2021-2022
83,Max Christiansen,de GER,MF,Greuther Fürth,24,1996,22.8,0,10,1,10.0,0.44,0.04,0.0,0.0,0,0,bundesliga,2021-2022
84,Kingsley Coman,fr FRA,"MF,FW",Bayern Munich,25,1996,15.1,6,46,21,45.7,3.05,1.39,0.13,0.29,0,0,bundesliga,2021-2022
85,Lucas Copado,de GER,FW,Bayern Munich,17,2004,0.2,0,1,0,0.0,5.63,0.0,0.0,,0,0,bundesliga,2021-2022
86,Sergio Córdova,ve VEN,FW,Augsburg,23,1997,3.6,0,7,1,14.3,1.92,0.27,0.0,0.0,0,0,bundesliga,2021-2022
87,Danny da Costa,de GER,"MF,DF",Eintracht Frankfurt,28,1993,8.1,0,2,0,0.0,0.25,0.0,0.0,,0,0,bundesliga,2021-2022
88,Tanguy Coulibaly,fr FRA,"MF,FW",Stuttgart,20,2001,12.0,0,13,3,23.1,1.08,0.25,0.0,0.0,0,0,bundesliga,2021-2022
89,Mickaël Cuisance,fr FRA,MF,Bayern Munich,21,1999,0.1,0,0,0,,0.0,0.0,,,0,0,bundesliga,2021-2022
90,Matheus Cunha,br BRA,FW,Hertha BSC,22,1999,0.7,0,2,1,50.0,2.81,1.41,0.0,0.0,0,0,bundesliga,2021-2022
91,Rafael Czichos,de GER,"DF,MF",Köln,31,1990,15.6,0,2,0,0.0,0.13,0.0,0.0,,0,0,bundesliga,2021-2022
92,Lennart-Marten Czyborra,de GER,DF,Arminia,22,1999,1.5,0,0,0,,0.0,0.0,,,0,0,bundesliga,2021-2022
93,Moanes Dabbur,il ISR,"FW,MF",Hoffenheim,29,1992,14.6,3,34,9,26.5,2.34,0.62,0.09,0.33,0,0,bundesliga,2021-2022
94,Finn Dahmen,de GER,GK,Mainz 05,23,1998,2.0,0,0,0,,0.0,0.0,,,0,0,bundesliga,2021-2022
95,Mahmoud Dahoud,de GER,"MF,DF",Dortmund,25,1996,18.4,2,22,4,18.2,1.19,0.22,0.09,0.5,0,0,bundesliga,2021-2022
96,Márton Dárdai,hu HUN,DF,Hertha BSC,19,2002,8.4,0,4,3,75.0,0.48,0.36,0.0,0.0,0,0,bundesliga,2021-2022
97,Vladimír Darida,cz CZE,MF,Hertha BSC,30,1990,19.8,2,24,9,37.5,1.21,0.45,0.08,0.22,0,0,bundesliga,2021-2022
98,Alphonso Davies,ca CAN,"DF,MF",Bayern Munich,20,2000,19.3,0,18,6,33.3,0.93,0.31,0.0,0.0,0,0,bundesliga,2021-2022
99,Saulo Decarli,ch SUI,DF,Bochum,29,1992,0.1,0,1,1,100.0,10.0,10.0,0.0,0.0,0,0,bundesliga,2021-2022
100,Thomas Delaney,dk DEN,MF,Dortmund,29,1991,0.2,0,0,0,,0.0,0.0,,,0,0,bundesliga,2021-2022
101,Kerem Demirbay,de GER,MF,Leverkusen,28,1993,22.8,1,37,13,35.1,1.63,0.57,0.0,0.0,1,2,bundesliga,2021-2022
102,Ermedin Demirović,ba BIH,FW,Freiburg,23,1998,9.7,2,25,9,36.0,2.58,0.93,0.08,0.22,0,0,bundesliga,2021-2022
103,Mike van der Hoorn,nl NED,DF,Arminia,28,1992,0.2,0,0,0,,0.0,0.0,,,0,0,bundesliga,2021-2022
104,Moussa Diaby,fr FRA,MF,Leverkusen,22,1999,30.7,13,54,26,48.1,1.76,0.85,0.24,0.5,0,1,bundesliga,2021-2022
105,Daniel Didavi,de GER,"MF,FW",Stuttgart,31,1990,3.1,0,8,3,37.5,2.6,0.97,0.0,0.0,0,0,bundesliga,2021-2022
106,Javairô Dilrosun,nl NED,MF,Hertha BSC,23,1998,1.5,0,1,0,0.0,0.65,0.0,0.0,,0,0,bundesliga,2021-2022
107,Lee Dongjun,kr KOR,FW,Hertha BSC,24,1997,1.3,0,3,1,33.3,2.29,0.76,0.0,0.0,0,0,bundesliga,2021-2022
108,Niklas Dorsch,de GER,MF,Augsburg,23,1998,25.8,1,12,1,8.3,0.46,0.04,0.08,1.0,0,0,bundesliga,2021-2022
109,Ondrej Duda,sk SVK,MF,Köln,26,1994,17.9,2,42,14,33.3,2.35,0.78,0.05,0.14,0,0,bundesliga,2021-2022
110,Jeremy Dudziak,tn TUN,"MF,FW",Greuther Fürth,25,1995,12.6,2,16,5,31.3,1.27,0.4,0.13,0.4,0,0,bundesliga,2021-2022
111,Erik Durm,de GER,"DF,MF",Eintracht Frankfurt,29,1992,5.3,0,1,0,0.0,0.19,0.0,0.0,,0,0,bundesliga,2021-2022
112,Maximilian Eggestein,de GER,MF,Freiburg,24,1996,24.4,1,23,6,26.1,0.94,0.25,0.04,0.17,0,0,bundesliga,2021-2022
113,Lilian Egloff,de GER,MF,Stuttgart,18,2002,0.3,0,0,0,,0.0,0.0,,,0,0,bundesliga,2021-2022
114,Kingsley Ehizibue,nl NED,DF,Köln,26,1995,7.6,0,6,0,0.0,0.79,0.0,0.0,,0,0,bundesliga,2021-2022
115,Julian Eitschberger,de GER,DF,Hertha BSC,17,2004,0.5,0,0,0,,0.0,0.0,,,0,0,bundesliga,2021-2022
116,Jurgen Ekkelenkamp,nl NED,MF,Hertha BSC,21,2000,8.0,3,14,4,28.6,1.75,0.5,0.21,0.75,0,0,bundesliga,2021-2022
117,Nico Elvedi,ch SUI,DF,Gladbach,24,1996,27.0,1,13,1,7.7,0.48,0.04,0.08,1.0,0,0,bundesliga,2021-2022
118,Breel Embolo,ch SUI,"FW,MF",Gladbach,24,1997,24.1,9,48,24,50.0,1.99,1.0,0.19,0.38,0,0,bundesliga,2021-2022
119,Keita Endo,jp JPN,"FW,MF",Union Berlin,23,1997,0.6,0,2,1,50.0,3.27,1.64,0.0,0.0,0,0,bundesliga,2021-2022
120,Wataru Endo,jp JPN,MF,Stuttgart,28,1993,32.2,4,45,17,37.8,1.4,0.53,0.09,0.24,0,0,bundesliga,2021-2022
121,Michael Esser,de GER,GK,Bochum,33,1987,3.0,0,0,0,,0.0,0.0,,,0,0,bundesliga,2021-2022
122,Wahid Faghir,dk DEN,FW,Stuttgart,18,2003,1.4,1,5,1,20.0,3.66,0.73,0.2,1.0,0,0,bundesliga,2021-2022
123,Ömer Faruk Beyaz,tr TUR,MF,Stuttgart,17,2003,0.8,0,3,1,33.3,3.8,1.27,0.0,0.0,0,0,bundesliga,2021-2022
124,Adrian Fein,de GER,MF,Greuther Fürth,22,1999,0.4,0,1,0,0.0,2.81,0.0,0.0,,0,0,bundesliga,2021-2022
125,Ohis Felix Uduokhai,de GER,DF,Augsburg,23,1997,8.7,0,2,0,0.0,0.23,0.0,0.0,,0,0,bundesliga,2021-2022
126,Edimilson Fernandes,ch SUI,MF,Arminia,25,1996,3.1,0,4,2,50.0,1.27,0.64,0.0,0.0,0,0,bundesliga,2021-2022
127,Alfreð Finnbogason,is ISL,"FW,MF",Augsburg,32,1989,3.2,2,6,4,66.7,1.85,1.23,0.33,0.5,0,0,bundesliga,2021-2022
128,Mark Flekken,nl NED,GK,Freiburg,28,1993,32.0,0,0,0,,0.0,0.0,,,0,0,bundesliga,2021-2022
129,Emil Forsberg,se SWE,MF,RB Leipzig,29,1991,19.0,6,42,16,38.1,2.22,0.84,0.05,0.13,4,4,bundesliga,2021-2022
130,Philipp Förster,de GER,"MF,FW",Stuttgart,26,1995,10.7,2,29,7,24.1,2.7,0.65,0.07,0.29,0,0,bundesliga,2021-2022
131,Timothy Fosu-Mensah,nl NED,DF,Leverkusen,23,1998,1.6,0,0,0,,0.0,0.0,,,0,0,bundesliga,2021-2022
132,Raphael Framberger,de GER,"DF,MF",Augsburg,25,1995,9.4,0,1,0,0.0,0.11,0.0,0.0,,0,0,bundesliga,2021-2022
133,Marvin Friedrich,de GER,DF,Gladbach,25,1995,6.7,0,5,1,20.0,0.75,0.15,0.0,0.0,0,0,bundesliga,2021-2022
134,Marvin Friedrich,de GER,DF,Union Berlin,25,1995,13.0,0,14,4,28.6,1.08,0.31,0.0,0.0,0,0,bundesliga,2021-2022
135,Jeremie Frimpong,nl NED,DF,Leverkusen,20,2000,22.8,1,11,4,36.4,0.48,0.18,0.09,0.25,0,0,bundesliga,2021-2022
136,Christian Früchtl,de GER,GK,Bayern Munich,21,2000,0.1,0,0,0,,0.0,0.0,,,0,0,bundesliga,2021-2022
137,Chris Führich,de GER,"MF,FW",Stuttgart,23,1998,19.0,3,30,13,43.3,1.58,0.68,0.1,0.23,0,0,bundesliga,2021-2022
138,Marius Funk,de GER,GK,Greuther Fürth,25,1996,8.0,0,0,0,,0.0,0.0,,,0,0,bundesliga,2021-2022
139,Stephan Fürstner,de GER,MF,Mainz 05,33,1987,0.1,0,0,0,,0.0,0.0,,,0,0,bundesliga,2021-2022
140,Mijat Gaćinović,rs SRB,MF,Hoffenheim,26,1995,1.2,0,1,0,0.0,0.82,0.0,0.0,,0,0,bundesliga,2021-2022
141,Cristian Gamboa,cr CRC,DF,Bochum,31,1989,19.1,1,5,1,20.0,0.26,0.05,0.2,1.0,0,0,bundesliga,2021-2022
142,Silvère Ganvoula M'Boussy,cg CGO,FW,Bochum,25,1996,1.7,0,3,1,33.3,1.76,0.59,0.0,0.0,0,0,bundesliga,2021-2022
143,Linus Gechter,de GER,"DF,MF",Hertha BSC,17,2004,8.0,1,5,1,20.0,0.63,0.13,0.2,1.0,0,0,bundesliga,2021-2022
144,Dennis Geiger,de GER,MF,Hoffenheim,23,1998,15.3,2,14,2,14.3,0.92,0.13,0.14,1.0,0,0,bundesliga,2021-2022
145,Yannick Gerhardt,de GER,"MF,DF",Wolfsburg,27,1994,17.5,1,14,3,21.4,0.8,0.17,0.07,0.33,0,0,bundesliga,2021-2022
146,Hamadi Al Ghaddioui,ma MAR,FW,Stuttgart,30,1990,5.5,2,12,4,33.3,2.17,0.72,0.17,0.5,0,0,bundesliga,2021-2022
147,Niko Gießelmann,de GER,MF,Union Berlin,29,1991,23.1,3,27,12,44.4,1.17,0.52,0.11,0.25,0,0,bundesliga,2021-2022
148,Rafał Gikiewicz,pl POL,GK,Augsburg,33,1987,34.0,0,0,0,,0.0,0.0,,,0,0,bundesliga,2021-2022
149,Daniel Ginczek,de GER,FW,Wolfsburg,30,1991,0.1,0,1,1,100.0,6.92,6.92,0.0,0.0,0,0,bundesliga,2021-2022
150,Matthias Ginter,de GER,DF,Gladbach,27,1994,26.2,1,31,14,45.2,1.18,0.54,0.03,0.07,0,0,bundesliga,2021-2022
151,Jamie Gittens,eng ENG,MF,Dortmund,16,2004,1.5,0,1,1,100.0,0.67,0.67,0.0,0.0,0,0,bundesliga,2021-2022
152,Serge Gnabry,de GER,MF,Bayern Munich,26,1995,24.3,14,68,28,41.2,2.8,1.15,0.21,0.5,0,0,bundesliga,2021-2022
153,Leon Goretzka,de GER,MF,Bayern Munich,26,1995,15.5,3,45,12,26.7,2.9,0.77,0.07,0.25,0,0,bundesliga,2021-2022
154,Jeffrey Gouweleeuw,nl NED,DF,Augsburg,30,1991,28.6,2,12,6,50.0,0.42,0.21,0.08,0.17,1,1,bundesliga,2021-2022
155,Jens Grahl,de GER,GK,Eintracht Frankfurt,32,1988,1.0,0,0,0,,0.0,0.0,,,0,0,bundesliga,2021-2022
156,Julian Green,us USA,"MF,FW",Greuther Fürth,26,1995,11.7,0,19,5,26.3,1.62,0.43,0.0,0.0,0,0,bundesliga,2021-2022
157,Michael Gregoritsch,at AUT,"FW,MF",Augsburg,27,1994,15.5,9,42,19,45.2,2.72,1.23,0.19,0.42,1,1,bundesliga,2021-2022
158,Sebastian Griesbeck,de GER,"DF,MF",Greuther Fürth,30,1990,27.1,1,7,3,42.9,0.26,0.11,0.14,0.33,0,0,bundesliga,2021-2022
159,Sebastian Griesbeck,de GER,"DF,MF",Union Berlin,30,1990,0.1,0,0,0,,0.0,0.0,,,0,0,bundesliga,2021-2022
160,Vincenzo Grifo,it ITA,"MF,FW",Freiburg,28,1993,30.8,9,68,26,38.2,2.21,0.84,0.06,0.15,5,6,bundesliga,2021-2022
161,Lennart Grill,de GER,GK,Leverkusen,22,1999,1.0,0,0,0,,0.0,0.0,,,0,0,bundesliga,2021-2022
162,Florian Grillitsch,at AUT,"DF,MF",Hoffenheim,25,1995,16.6,0,8,2,25.0,0.48,0.12,0.0,0.0,0,0,bundesliga,2021-2022
163,Carlos Gruezo,ec ECU,MF,Augsburg,26,1995,10.8,0,10,0,0.0,0.93,0.0,0.0,,0,0,bundesliga,2021-2022
164,Raphaël Guerreiro,pt POR,"DF,MF",Dortmund,27,1993,19.9,4,33,11,33.3,1.65,0.55,0.09,0.27,1,1,bundesliga,2021-2022
165,Josuha Guilavogui,fr FRA,"MF,DF",Wolfsburg,30,1990,10.5,0,8,2,25.0,0.76,0.19,0.0,0.0,0,0,bundesliga,2021-2022
166,Péter Gulácsi,hu HUN,GK,RB Leipzig,31,1990,33.0,0,0,0,,0.0,0.0,,,0,0,bundesliga,2021-2022
167,Manuel Gulde,de GER,DF,Freiburg,30,1991,13.6,0,0,0,,0.0,0.0,,,0,0,bundesliga,2021-2022
168,Robert Gumny,pl POL,DF,Augsburg,23,1998,25.2,0,7,0,0.0,0.28,0.0,0.0,,0,0,bundesliga,2021-2022
169,Christian Günter,de GER,"DF,MF",Freiburg,28,1993,34.0,2,24,6,25.0,0.71,0.18,0.08,0.33,0,0,bundesliga,2021-2022
170,Lasse Günther,de GER,MF,Augsburg,18,2003,1.8,0,2,0,0.0,1.12,0.0,0.0,,0,0,bundesliga,2021-2022
