Rk,Player,Nation,Pos,Squad,Age,Born,90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,league,season
203,Maxi Gómez,uy URU,FW,Cádiz,26,1996,12.9,2,0,0,20,32,13,20,2,4,,,0,la_liga,2023-2024
204,Moi Gómez,es ESP,"MF,FW",Osasuna,29,1994,22.3,3,0,0,29,30,2,51,10,19,,,0,la_liga,2023-2024
205,Unai Gómez,es ESP,MF,Athletic Club,20,2003,9.7,1,0,0,11,20,0,20,2,9,,,0,la_liga,2023-2024
206,Édgar González,es ESP,"DF,MF",Almería,26,1997,28.0,7,1,1,29,7,3,2,35,21,,,0,la_liga,2023-2024
207,Fabio González,es ESP,MF,Las Palmas,26,1997,1.4,1,0,0,1,1,0,2,0,2,,,0,la_liga,2023-2024
208,Giovanni González,uy URU,DF,Mallorca,28,1994,27.4,6,0,0,38,20,3,60,28,44,,,0,la_liga,2023-2024
209,Hugo González,es ESP,FW,Valencia,20,2003,1.0,0,0,0,3,2,2,9,0,1,,,0,la_liga,2023-2024
210,Iñaki González,es ESP,MF,Las Palmas,19,2004,0.1,0,0,0,0,0,0,0,0,0,,,0,la_liga,2023-2024
211,Peter González,do DOM,MF,Valencia,21,2002,7.2,1,0,0,11,11,1,18,9,4,,,0,la_liga,2023-2024
212,Urko González,es ESP,MF,Real Sociedad,22,2001,1.7,1,0,0,1,2,0,0,1,0,,,0,la_liga,2023-2024
213,Andoni Gorosabel,es ESP,DF,Alavés,26,1996,31.7,6,0,0,29,41,0,83,25,40,,,0,la_liga,2023-2024
214,Pablo Gozalbez,es ESP,MF,Valencia,22,2001,1.1,0,0,0,7,2,1,1,1,0,,,0,la_liga,2023-2024
215,Mason Greenwood,eng ENG,"MF,FW",Getafe,21,2001,29.6,6,1,0,39,42,1,108,3,6,,,0,la_liga,2023-2024
216,Dominik Greif,sk SVK,GK,Mallorca,26,1997,1.0,0,0,0,0,0,0,0,0,0,,,0,la_liga,2023-2024
217,Antoine Griezmann,fr FRA,"FW,MF",Atlético Madrid,32,1991,29.4,5,0,0,16,26,14,125,11,20,,,0,la_liga,2023-2024
218,Vicente Guaita,es ESP,GK,Celta Vigo,36,1987,26.7,2,0,0,1,5,0,0,0,1,,,1,la_liga,2023-2024
219,Andrés Guardado,mx MEX,MF,Real Betis,36,1986,5.0,2,0,0,10,3,0,11,6,12,,,0,la_liga,2023-2024
220,Sergi Guardiola,es ESP,FW,Cádiz,32,1991,5.5,1,0,0,18,22,3,16,0,6,,,0,la_liga,2023-2024
221,Nemanja Gudelj,rs SRB,"DF,MF",Sevilla,31,1991,19.4,7,0,0,30,11,0,3,29,22,,,0,la_liga,2023-2024
222,Gonçalo Guedes,pt POR,"FW,MF",Villarreal,26,1996,10.6,0,0,0,5,16,3,28,2,5,,,0,la_liga,2023-2024
223,Javier Guerra,es ESP,MF,Valencia,20,2003,27.8,3,1,0,40,30,2,24,18,29,,,0,la_liga,2023-2024
224,Ander Guevara,es ESP,MF,Alavés,26,1997,32.6,7,0,0,49,30,0,10,14,34,,,0,la_liga,2023-2024
225,Hugo Guillamón,es ESP,MF,Valencia,23,2000,14.6,7,0,0,36,25,0,7,11,15,,,0,la_liga,2023-2024
226,Marc Guiu,es ESP,FW,Barcelona,17,2006,0.8,1,0,0,1,2,1,0,0,0,,,0,la_liga,2023-2024
227,Arda Güler,tr TUR,"MF,FW",Real Madrid,18,2005,4.2,1,0,0,11,8,1,13,2,4,,,0,la_liga,2023-2024
228,Gerard Gumbau,es ESP,MF,Granada,28,1994,29.7,12,0,0,62,26,0,150,26,33,,,0,la_liga,2023-2024
229,İlkay Gündoğan,de GER,MF,Barcelona,32,1990,33.3,5,0,0,16,42,6,157,20,20,,,0,la_liga,2023-2024
230,Jon Guridi,es ESP,MF,Alavés,28,1995,29.8,2,0,0,22,30,2,21,19,24,,,0,la_liga,2023-2024
231,Gorka Guruzeta,es ESP,FW,Athletic Club,26,1996,24.6,2,0,0,44,23,11,12,15,22,,,0,la_liga,2023-2024
232,Miguel Gutiérrez,es ESP,"DF,MF",Girona,22,2001,33.7,4,0,0,27,26,6,97,24,17,,,0,la_liga,2023-2024
233,Munir El Haddadi,ma MAR,"MF,FW",Las Palmas,27,1995,27.2,3,0,0,30,73,21,41,10,28,,,0,la_liga,2023-2024
234,Ianis Hagi,ro ROU,MF,Alavés,24,1998,8.9,3,0,0,13,19,1,54,4,12,,,0,la_liga,2023-2024
235,Luiz Henrique,br BRA,MF,Real Betis,22,2001,6.8,1,0,0,7,15,0,24,5,11,,,0,la_liga,2023-2024
236,Mario Hermoso,es ESP,DF,Atlético Madrid,28,1995,28.4,9,0,0,32,23,1,38,28,25,,,0,la_liga,2023-2024
237,Javi Hernández,es ESP,DF,Cádiz,25,1998,27.9,10,0,0,45,19,1,126,17,23,,,0,la_liga,2023-2024
238,Aridane Hernández,es ESP,DF,Rayo Vallecano,34,1989,18.8,3,0,0,11,12,0,0,15,9,,,0,la_liga,2023-2024
239,Luis Hernández,es ESP,DF,Cádiz,34,1989,8.0,4,0,0,8,0,0,2,8,3,,,0,la_liga,2023-2024
240,Jorge Herrando,es ESP,DF,Osasuna,22,2001,18.3,4,0,0,26,10,0,0,14,19,,,0,la_liga,2023-2024
241,Ander Herrera,es ESP,MF,Athletic Club,33,1989,11.4,4,0,0,21,11,0,12,16,33,,,0,la_liga,2023-2024
242,Cristian Herrera,es ESP,MF,Las Palmas,32,1991,1.8,1,0,0,3,3,2,1,0,1,,,0,la_liga,2023-2024
243,Sergio Herrera,es ESP,GK,Osasuna,30,1993,31.9,2,0,0,0,7,0,0,0,1,,,0,la_liga,2023-2024
244,Yangel Herrera,ve VEN,MF,Girona,25,1998,23.4,9,0,0,65,62,2,29,25,38,,,0,la_liga,2023-2024
245,Juan Herzog,es ESP,DF,Las Palmas,20,2003,3.2,1,0,0,1,1,0,0,1,5,,,0,la_liga,2023-2024
246,Martin Hongla,cm CMR,"MF,DF",Granada,25,1998,6.2,0,0,0,7,1,0,2,5,3,,,0,la_liga,2023-2024
247,Xabier Huarte Armendáriz,es ESP,MF,Osasuna,22,2001,0.1,0,0,0,0,0,0,0,0,0,,,0,la_liga,2023-2024
248,Pablo Ibáñez,es ESP,MF,Osasuna,24,1998,12.8,5,0,0,26,16,2,11,9,8,,,0,la_liga,2023-2024
249,Iglesias,es ESP,"DF,MF",Getafe,25,1998,15.7,4,0,0,17,10,1,62,16,21,,,0,la_liga,2023-2024
250,Borja Iglesias,es ESP,FW,Real Betis,30,1993,4.5,2,0,0,7,5,7,1,2,0,,,0,la_liga,2023-2024
251,Imanol,es ESP,DF,Athletic Club,23,2000,5.8,2,0,0,5,2,0,21,9,6,,,0,la_liga,2023-2024
252,Isco,es ESP,MF,Real Betis,31,1992,25.8,10,0,0,31,79,3,152,9,26,,,0,la_liga,2023-2024
253,Diego Iturralde,es ESP,DF,Sevilla,20,2003,0.4,0,0,0,1,0,0,0,0,0,,,0,la_liga,2023-2024
254,Adnan Januzaj,be BEL,"FW,MF",Sevilla,28,1995,2.1,0,0,0,3,9,0,8,1,3,,,0,la_liga,2023-2024
255,Mikel Jauregizar,es ESP,MF,Athletic Club,19,2003,1.7,0,0,0,4,1,0,6,0,0,,,0,la_liga,2023-2024
256,Luis Javier Suárez,co COL,"FW,MF",Almería,25,1997,10.2,3,0,0,18,17,5,7,0,5,,,0,la_liga,2023-2024
257,Salim El Jebari,ma MAR,MF,Atlético Madrid,19,2004,0.1,0,0,0,1,0,0,1,0,0,,,0,la_liga,2023-2024
258,Frenkie de Jong,nl NED,MF,Barcelona,26,1997,18.2,7,0,0,19,22,1,26,15,26,,,0,la_liga,2023-2024
259,Joan Jordán,es ESP,MF,Sevilla,29,1994,4.2,1,0,0,1,3,0,3,4,6,,,0,la_liga,2023-2024
260,Jordi,es ESP,MF,Getafe,22,2001,6.4,1,0,0,19,6,1,23,8,11,,,0,la_liga,2023-2024
261,Jeremy Jorge,es ESP,FW,Getafe,20,2003,0.0,0,0,0,0,0,1,0,0,0,,,0,la_liga,2023-2024
262,Willian José,br BRA,FW,Real Betis,31,1991,21.9,0,1,0,9,20,9,7,2,3,,,0,la_liga,2023-2024
263,Joselu,es ESP,FW,Real Madrid,33,1990,18.7,1,0,0,10,15,18,6,6,4,,,0,la_liga,2023-2024
264,Kamil Jóźwiak,pl POL,MF,Granada,25,1998,6.3,2,0,0,13,12,2,6,2,10,,,0,la_liga,2023-2024
265,Juanmi,es ESP,FW,Cádiz,30,1993,9.7,3,0,0,24,11,13,2,5,4,,,0,la_liga,2023-2024
266,Juanpe,es ESP,DF,Girona,32,1991,8.3,4,0,0,5,0,1,1,8,8,,,0,la_liga,2023-2024
267,Vinicius Júnior,br BRA,FW,Real Madrid,23,2000,20.7,7,0,0,24,54,10,56,1,12,,,0,la_liga,2023-2024
268,Filip Jørgensen,dk DEN,GK,Villarreal,21,2002,36.0,4,0,0,2,5,0,0,2,1,,,0,la_liga,2023-2024
269,Sory Kaba,gn GUI,FW,Las Palmas,28,1995,8.0,2,0,0,16,15,9,0,0,1,,,0,la_liga,2023-2024
270,Kaiky,br BRA,DF,Almería,19,2004,5.8,2,0,0,7,0,0,1,3,4,,,0,la_liga,2023-2024
271,Jon Karrikaburu,es ESP,FW,Alavés,20,2002,0.2,0,0,0,1,0,1,0,0,0,,,0,la_liga,2023-2024
272,Ibrahima Kebe,ml MLI,MF,Girona,22,2000,0.1,1,0,0,1,2,0,0,1,1,,,0,la_liga,2023-2024
273,Kiké,es ESP,FW,Alavés,33,1989,15.8,3,0,0,24,36,7,9,2,5,,,0,la_liga,2023-2024
274,Koke,es ESP,MF,Atlético Madrid,31,1992,27.7,5,0,0,19,19,0,10,15,42,,,0,la_liga,2023-2024
275,Ibrahima Koné,ml MLI,FW,Almería,24,1999,3.1,0,0,0,3,4,6,2,0,0,,,0,la_liga,2023-2024
276,Rominigue Kouamé,ml MLI,MF,Cádiz,26,1996,9.1,2,0,0,11,9,1,1,15,10,,,0,la_liga,2023-2024
277,Jules Koundé,fr FRA,DF,Barcelona,24,1998,32.2,4,0,0,23,16,2,35,28,24,,,0,la_liga,2023-2024
278,Toni Kroos,de GER,MF,Real Madrid,33,1990,23.6,3,0,0,17,38,3,119,17,32,,,0,la_liga,2023-2024
279,Takefusa Kubo,jp JPN,"FW,MF",Real Sociedad,22,2001,23.9,1,0,0,22,52,8,143,10,16,,,0,la_liga,2023-2024
280,Luca de la Torre,us USA,MF,Celta Vigo,25,1998,21.7,4,1,1,39,19,4,17,11,21,,,0,la_liga,2023-2024
281,Yoel Lago,es ESP,DF,Celta Vigo,19,2004,1.0,0,0,0,1,2,0,0,0,1,,,0,la_liga,2023-2024
282,Érik Lamela,ar ARG,MF,Sevilla,31,1992,5.1,3,0,0,18,6,3,12,1,13,,,0,la_liga,2023-2024
283,Bruno Langa,mz MOZ,DF,Almería,25,1997,9.1,1,1,0,4,12,0,16,5,11,,,0,la_liga,2023-2024
284,Cyle Larin,ca CAN,FW,Mallorca,28,1995,20.3,8,0,0,27,34,30,8,3,8,,,0,la_liga,2023-2024
285,Juanmi Latasa,es ESP,FW,Getafe,22,2001,17.3,7,1,1,66,40,7,3,4,8,,,0,la_liga,2023-2024
286,Toni Lato,es ESP,DF,Mallorca,25,1997,17.2,3,0,0,19,18,2,48,17,22,,,0,la_liga,2023-2024
287,Lázaro,br BRA,MF,Almería,21,2002,3.2,0,0,0,3,7,2,11,1,1,,,0,la_liga,2023-2024
288,Robin Le Normand,es ESP,DF,Real Sociedad,26,1996,27.4,13,0,0,33,23,1,1,27,22,,,1,la_liga,2023-2024
289,Jeremías Ledesma,ar ARG,GK,Cádiz,30,1993,33.9,0,0,0,1,5,0,0,0,1,,,0,la_liga,2023-2024
290,Florian Lejeune,fr FRA,DF,Rayo Vallecano,32,1991,37.0,5,0,0,26,13,3,6,23,26,,,1,la_liga,2023-2024
291,Stefan Lekovic,rs SRB,DF,Villarreal,19,2004,0.3,0,0,0,0,0,0,0,0,0,,,0,la_liga,2023-2024
292,Iñigo Lekue,es ESP,DF,Athletic Club,30,1993,22.2,4,0,0,15,7,0,37,16,21,,,0,la_liga,2023-2024
293,Thomas Lemar,fr FRA,MF,Atlético Madrid,27,1995,1.8,0,0,0,3,2,0,6,0,1,,,0,la_liga,2023-2024
294,Álvaro Lemos,es ESP,DF,Las Palmas,30,1993,2.8,1,0,0,2,3,1,5,2,1,,,0,la_liga,2023-2024
295,Ruben Lendinez,es ESP,DF,Valencia,20,2003,0.1,0,0,0,0,0,0,0,0,1,,,0,la_liga,2023-2024
296,Robert Lewandowski,pl POL,FW,Barcelona,34,1988,30.6,5,0,0,23,55,24,18,9,4,,,0,la_liga,2023-2024
297,Samuel Lino,br BRA,"MF,DF",Atlético Madrid,23,1999,23.1,1,0,0,27,56,9,41,14,34,,,0,la_liga,2023-2024
298,Javier Llabrés,es ESP,MF,Mallorca,20,2002,2.7,1,0,0,5,1,0,20,3,1,,,0,la_liga,2023-2024
299,Marcos Llorente,es ESP,"MF,DF",Atlético Madrid,28,1995,28.5,5,0,0,31,27,19,70,13,23,,,0,la_liga,2023-2024
300,Enzo Loiodice,fr FRA,MF,Las Palmas,22,2000,19.9,2,0,0,32,38,1,23,12,35,,,0,la_liga,2023-2024
301,David López,es ESP,DF,Girona,33,1989,21.8,4,0,0,17,15,1,0,19,21,,,0,la_liga,2023-2024
302,Diego López,es ESP,"MF,FW",Valencia,21,2002,29.5,2,0,0,26,31,8,66,21,26,,,0,la_liga,2023-2024
303,Fermin López,es ESP,"MF,FW",Barcelona,20,2003,16.1,2,0,0,43,17,10,18,3,20,,,0,la_liga,2023-2024
304,Javi López,es ESP,DF,Alavés,21,2002,26.5,3,0,0,26,28,1,102,11,12,,,0,la_liga,2023-2024
305,Unai López,es ESP,MF,Rayo Vallecano,27,1995,23.4,8,0,0,60,21,3,73,16,27,,,0,la_liga,2023-2024
306,Dion Lopy,sn SEN,MF,Almería,21,2002,21.3,5,0,0,30,40,0,7,14,36,,,0,la_liga,2023-2024
307,Anthony Lozano,hn HON,FW,Getafe,30,1993,1.0,1,0,0,6,1,1,1,0,0,,,0,la_liga,2023-2024
308,Anthony Lozano,hn HON,FW,Almería,30,1993,8.6,1,0,0,22,20,5,4,3,5,,,0,la_liga,2023-2024
309,Lucas,br BRA,DF,Cádiz,22,2001,17.1,6,0,0,12,6,2,72,14,29,,,0,la_liga,2023-2024
310,José Luis Gayà,es ESP,DF,Valencia,28,1995,19.9,2,0,0,24,12,1,82,11,39,,,0,la_liga,2023-2024
311,José Luis Morales,es ESP,"FW,MF",Villarreal,36,1987,11.6,0,0,0,3,4,13,10,6,3,,,0,la_liga,2023-2024
312,Dodi Lukebakio,be BEL,"MF,FW",Sevilla,25,1997,12.5,0,0,0,24,22,4,36,2,3,,,0,la_liga,2023-2024
313,Andriy Lunin,ua UKR,GK,Real Madrid,24,1999,21.0,2,0,0,0,3,0,0,0,0,,,0,la_liga,2023-2024
314,Darwin Machís,ve VEN,MF,Cádiz,30,1993,8.7,0,1,0,12,14,2,65,4,15,,,0,la_liga,2023-2024
315,Pablo Maffeo,es ESP,"DF,MF",Mallorca,26,1997,16.2,3,1,0,22,20,4,68,11,21,,,0,la_liga,2023-2024
316,Jon Magunazelaia,es ESP,FW,Real Sociedad,22,2001,1.3,0,0,0,2,3,0,3,0,4,,,0,la_liga,2023-2024
317,Nemanja Maksimović,rs SRB,MF,Getafe,28,1995,36.3,4,0,0,19,13,1,6,44,42,,,0,la_liga,2023-2024
318,Giorgi Mamardashvili,ge GEO,GK,Valencia,22,2000,36.5,3,1,0,3,4,0,0,1,3,,,0,la_liga,2023-2024
319,Wilson Manafá,pt POR,"DF,MF",Granada,29,1994,2.7,1,0,0,3,0,0,8,2,4,,,0,la_liga,2023-2024
320,Reinildo Mandava,mz MOZ,DF,Atlético Madrid,29,1994,8.1,2,0,0,14,8,0,6,15,21,,,0,la_liga,2023-2024
321,Aïssa Mandi,dz ALG,DF,Villarreal,31,1991,12.4,3,0,0,7,5,0,0,7,8,,,0,la_liga,2023-2024
322,Javier Manquillo,es ESP,"DF,MF",Celta Vigo,29,1994,8.3,3,0,0,14,4,0,5,2,12,,,0,la_liga,2023-2024
323,Faitout Maouassa,fr FRA,DF,Granada,25,1998,2.5,0,0,0,3,3,0,20,1,6,,,0,la_liga,2023-2024
324,Marcão,br BRA,DF,Sevilla,27,1996,3.9,2,0,0,5,6,0,0,3,6,,,0,la_liga,2023-2024
325,Óscar de Marcos,es ESP,DF,Athletic Club,34,1989,25.1,5,0,0,22,12,5,119,12,41,,,0,la_liga,2023-2024
326,Alberto Marí,es ESP,FW,Valencia,22,2001,3.1,0,0,0,9,6,2,2,0,2,,,0,la_liga,2023-2024
327,José Mari,es ESP,MF,Cádiz,35,1987,0.2,1,0,0,1,1,0,0,0,1,,,0,la_liga,2023-2024
328,José María Giménez,uy URU,DF,Atlético Madrid,28,1995,14.7,5,0,0,17,2,0,1,10,9,,,0,la_liga,2023-2024
329,Mariano,do DOM,FW,Sevilla,29,1993,2.7,1,0,0,8,1,3,1,0,1,,,0,la_liga,2023-2024
330,Rafa Marín,es ESP,DF,Alavés,21,2002,27.1,6,0,0,28,16,0,2,31,18,,,1,la_liga,2023-2024
331,Diego Mariño,es ESP,GK,Almería,33,1990,1.0,0,0,0,0,0,0,0,0,0,,,0,la_liga,2023-2024
332,Mika Mármol,es ESP,DF,Las Palmas,22,2001,35.3,6,1,1,23,34,3,5,43,43,,,1,la_liga,2023-2024
333,Unai Marrero,es ESP,GK,Real Sociedad,21,2001,1.6,0,0,0,0,0,0,0,0,0,,,0,la_liga,2023-2024
334,Roger Martí,es ESP,FW,Cádiz,32,1991,15.1,3,0,0,34,28,9,9,8,6,,,0,la_liga,2023-2024
335,Iván Martín,es ESP,MF,Girona,24,1999,30.3,5,0,0,27,34,4,10,23,25,,,0,la_liga,2023-2024
336,Jon Martin,es ESP,DF,Real Sociedad,17,2006,0.3,0,0,0,0,0,0,0,0,0,,,0,la_liga,2023-2024
337,Mario Martín,es ESP,MF,Real Madrid,19,2004,0.2,0,0,0,1,1,0,0,0,1,,,0,la_liga,2023-2024
338,Arnau Martinez,es ESP,DF,Girona,20,2003,13.8,5,0,0,14,22,1,7,9,15,,,0,la_liga,2023-2024
339,Iñigo Martínez,es ESP,DF,Barcelona,32,1991,14.4,5,0,0,10,11,1,3,13,5,,,0,la_liga,2023-2024
340,Marc Martínez,es ESP,GK,Granada,33,1990,3.0,0,0,0,0,0,0,0,0,0,,,0,la_liga,2023-2024
341,Marvin,es ESP,"MF,DF",Las Palmas,23,2000,20.6,5,0,0,39,26,4,91,15,25,,,0,la_liga,2023-2024
342,Omar Mascarell,gq EQG,MF,Mallorca,30,1993,17.5,8,1,1,31,14,0,4,32,15,,,1,la_liga,2023-2024
343,Jaime Mata,es ESP,"FW,MF",Getafe,34,1988,19.9,10,1,1,63,25,31,39,15,15,,,0,la_liga,2023-2024
344,Luís Maximiano,pt POR,GK,Almería,24,1999,33.0,1,0,0,1,3,0,0,0,0,,,0,la_liga,2023-2024
345,Borja Mayoral,es ESP,FW,Getafe,26,1997,23.9,2,0,0,31,31,13,22,3,4,,,0,la_liga,2023-2024
346,Mamadou Mbaye,sn SEN,DF,Cádiz,25,1998,3.2,2,0,0,6,0,0,0,5,3,,,0,la_liga,2023-2024
347,Hannibal Mejbri,tn TUN,MF,Sevilla,20,2003,1.2,2,0,0,4,4,0,2,0,3,,,0,la_liga,2023-2024
348,Óscar Melendo,es ESP,"MF,FW",Granada,25,1997,12.5,2,0,0,11,37,1,9,4,6,,,0,la_liga,2023-2024
349,Gonzalo Melero,es ESP,"MF,FW",Almería,29,1994,12.3,3,0,0,21,17,0,3,4,9,,,0,la_liga,2023-2024
350,Memphis,nl NED,FW,Atlético Madrid,29,1994,9.9,2,0,0,14,16,8,12,1,2,,,0,la_liga,2023-2024
351,Houboulang Mendes,gw GNB,DF,Almería,25,1998,4.4,0,0,0,6,10,1,5,2,14,,,0,la_liga,2023-2024
352,Tomás Mendes,es ESP,MF,Alavés,18,2004,0.1,0,0,0,0,0,0,0,0,0,,,0,la_liga,2023-2024
353,Brais Méndez,es ESP,"MF,FW",Real Sociedad,26,1997,26.8,7,0,0,58,56,3,101,12,27,,,0,la_liga,2023-2024
354,Bruno Méndez,uy URU,DF,Granada,23,1999,14.8,4,0,0,14,0,0,8,25,19,,,0,la_liga,2023-2024
355,Diego Méndez,es ESP,MF,Rayo Vallecano,19,2003,0.1,0,0,0,1,0,0,0,1,1,,,0,la_liga,2023-2024
356,Ferland Mendy,fr FRA,DF,Real Madrid,28,1995,19.1,5,0,0,17,14,0,5,12,10,,,0,la_liga,2023-2024
357,Jorge Meré,es ESP,DF,Cádiz,26,1997,7.5,0,0,0,1,4,0,1,8,7,,,0,la_liga,2023-2024
358,Mikel Merino,es ESP,MF,Real Sociedad,27,1996,27.6,10,0,0,70,60,6,19,16,45,,,0,la_liga,2023-2024
359,Omenuke Mfulu,cd COD,MF,Las Palmas,29,1994,0.9,1,0,0,0,2,0,0,2,3,,,0,la_liga,2023-2024
360,Miguel,es ESP,FW,Alavés,23,1999,0.7,0,0,0,2,3,0,0,0,0,,,0,la_liga,2023-2024
361,Éder Militão,br BRA,DF,Real Madrid,25,1998,5.5,0,0,0,5,5,2,1,5,3,,,0,la_liga,2023-2024
362,Luis Milla,es ESP,MF,Getafe,28,1994,23.5,6,0,0,43,29,1,102,30,34,,,0,la_liga,2023-2024
363,Marko Milovanović,rs SRB,FW,Almería,19,2003,3.4,0,0,0,15,6,4,1,0,4,,,0,la_liga,2023-2024
364,Óscar Mingueza,es ESP,"DF,MF",Celta Vigo,24,1999,33.3,4,0,0,21,44,1,150,19,38,,,0,la_liga,2023-2024
365,Ignasi Miquel,es ESP,DF,Granada,30,1992,33.2,5,0,0,32,26,0,3,46,32,,,0,la_liga,2023-2024
366,Rafa Mir,es ESP,FW,Sevilla,26,1997,4.3,1,0,0,9,5,3,2,0,2,,,0,la_liga,2023-2024
367,Juan Miranda,es ESP,DF,Real Betis,23,2000,20.6,8,0,0,21,34,4,62,20,24,,,0,la_liga,2023-2024
368,Stefan Mitrović,rs SRB,DF,Getafe,33,1990,7.8,3,0,0,13,2,0,0,5,3,,,0,la_liga,2023-2024
369,Luka Modrić,hr CRO,MF,Real Madrid,37,1985,18.8,2,0,0,19,21,2,90,19,15,,,0,la_liga,2023-2024
370,Johan Mojica,co COL,"DF,MF",Osasuna,30,1992,22.7,1,0,0,22,19,0,115,23,22,,,0,la_liga,2023-2024
371,Alberto Moleiro,es ESP,"MF,FW",Las Palmas,19,2003,20.0,1,0,0,17,18,2,27,7,6,,,0,la_liga,2023-2024
372,Nahuel Molina,ar ARG,"MF,DF",Atlético Madrid,25,1998,20.6,4,1,0,20,16,7,87,8,22,,,0,la_liga,2023-2024
373,Jon Moncayola,es ESP,MF,Osasuna,25,1998,20.0,2,1,0,24,8,0,88,16,19,,,0,la_liga,2023-2024
374,César Montes,mx MEX,DF,Almería,26,1997,19.9,5,0,0,22,11,2,3,10,15,,,0,la_liga,2023-2024
375,Álvaro Morata,es ESP,FW,Atlético Madrid,30,1992,21.2,4,1,1,33,36,33,10,1,10,,,0,la_liga,2023-2024
376,Alberto Moreno,es ESP,DF,Villarreal,31,1992,16.5,5,2,2,24,14,5,50,21,20,,,0,la_liga,2023-2024
377,Gerard Moreno,es ESP,FW,Villarreal,31,1992,24.6,0,0,0,22,38,17,28,9,11,,,0,la_liga,2023-2024
378,Jorge Moreno,es ESP,DF,Osasuna,22,2001,0.2,0,0,0,0,0,0,1,0,0,,,0,la_liga,2023-2024
379,Ilaix Moriba,gn GUI,MF,Getafe,20,2003,6.7,5,1,1,19,23,1,2,5,12,,,0,la_liga,2023-2024
380,Manu Morlanes,es ESP,MF,Mallorca,24,1999,17.9,2,0,0,15,24,0,19,18,28,,,0,la_liga,2023-2024
381,Cristhian Mosquera,es ESP,DF,Valencia,19,2004,34.2,2,0,0,25,27,0,1,33,34,,,0,la_liga,2023-2024
382,Yerson Mosquera,co COL,DF,Villarreal,22,2001,13.7,4,0,0,14,27,0,7,18,14,,,0,la_liga,2023-2024
383,Abdul Mumin,gh GHA,DF,Rayo Vallecano,25,1998,18.8,5,1,0,15,16,0,2,18,10,,,0,la_liga,2023-2024
384,Iker Muniain,es ESP,MF,Athletic Club,30,1992,6.6,1,0,0,5,11,0,33,0,1,,,0,la_liga,2023-2024
385,Aihen Muñoz,es ESP,DF,Real Sociedad,25,1997,12.5,2,0,0,18,7,0,29,7,22,,,0,la_liga,2023-2024
386,Iker Muñoz,es ESP,MF,Osasuna,20,2002,20.6,5,0,0,37,55,0,13,11,17,,,0,la_liga,2023-2024
387,Javier Muñoz,es ESP,MF,Las Palmas,28,1995,29.3,6,0,0,37,16,2,47,20,23,,,0,la_liga,2023-2024
388,Vedat Muriqi,xk KVX,FW,Mallorca,29,1994,25.9,5,0,0,39,43,31,11,6,6,,,0,la_liga,2023-2024
389,Nacho,es ESP,DF,Real Madrid,33,1990,19.4,4,2,0,21,13,2,3,19,11,,,0,la_liga,2023-2024
390,Matija Nastasić,rs SRB,DF,Mallorca,30,1993,25.1,8,0,0,33,7,2,5,27,17,,,0,la_liga,2023-2024
391,Roberto Navarro,es ESP,MF,Cádiz,21,2002,21.0,0,1,0,15,27,4,96,16,29,,,0,la_liga,2023-2024
392,Jesús Navas,es ESP,"DF,MF",Sevilla,37,1985,22.3,6,1,0,12,11,1,142,23,26,,,0,la_liga,2023-2024
393,Álvaro Negredo,es ESP,FW,Cádiz,37,1985,0.6,0,0,0,0,2,3,1,1,0,,,0,la_liga,2023-2024
394,Carlos Neva,es ESP,DF,Granada,27,1996,35.0,4,0,0,22,44,0,86,31,19,,,0,la_liga,2023-2024
395,Tanguy Nianzou,fr FRA,DF,Sevilla,21,2002,3.5,3,0,0,6,4,0,0,3,8,,,0,la_liga,2023-2024
396,Saúl Ñíguez,es ESP,MF,Atlético Madrid,28,1994,15.3,10,1,1,42,14,2,16,15,39,,,0,la_liga,2023-2024
397,Peru Nolaskoain,es ESP,"DF,MF",Athletic Club,24,1998,0.1,0,0,0,0,0,0,0,0,1,,,0,la_liga,2023-2024
398,Randy Nteka,ao ANG,FW,Rayo Vallecano,25,1997,6.4,3,0,0,19,14,5,3,3,4,,,0,la_liga,2023-2024
399,Unai Núñez,es ESP,DF,Celta Vigo,26,1997,31.1,4,0,0,37,24,0,2,49,30,,,0,la_liga,2023-2024
400,Ørjan Nyland,no NOR,GK,Sevilla,32,1990,24.0,1,0,0,0,2,0,0,0,0,,,0,la_liga,2023-2024
401,Jan Oblak,si SVN,GK,Atlético Madrid,30,1993,38.0,1,0,0,0,2,0,0,0,0,,,0,la_liga,2023-2024
402,Brian Ocampo,uy URU,MF,Cádiz,24,1999,2.8,2,0,0,9,9,0,19,3,3,,,0,la_liga,2023-2024
403,Lucas Ocampos,ar ARG,"MF,FW",Sevilla,29,1994,31.9,8,0,0,32,71,8,122,20,47,,,0,la_liga,2023-2024
404,Álvaro Odriozola,es ESP,DF,Real Sociedad,27,1995,4.4,0,0,0,7,4,1,10,9,6,,,0,la_liga,2023-2024
405,Aingeru Olabarrieta,es ESP,FW,Athletic Club,17,2005,0.1,0,0,0,0,0,0,2,0,0,,,0,la_liga,2023-2024
406,Olasagasti,es ESP,MF,Real Sociedad,22,2000,4.0,3,0,0,7,7,1,1,3,12,,,0,la_liga,2023-2024
