Rk,Player,Nation,Pos,Squad,Age,Born,Playing Time_MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts,Starts_Mn/Start,Starts_Compl,Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,league,season
138,Thierry Correia,pt POR,DF,Valencia,24.0,1999.0,31,2154.0,69.0,63.0,23.9,25,80.0,12,6,26.0,1,1.32,27.0,30.0,-3.0,-0.13,0.02,la_liga,2023-2024
139,Jaume Costa,es ESP,"DF,MF",Mallorca,35.0,1988.0,30,1682.0,56.0,49.2,18.7,19,77.0,8,11,19.0,6,1.13,19.0,26.0,-7.0,-0.37,-0.17,la_liga,2023-2024
140,Samu Costa,pt POR,MF,Mallorca,22.0,2000.0,34,2303.0,68.0,67.3,25.6,26,81.0,17,8,26.0,3,1.0,21.0,30.0,-9.0,-0.35,-0.19,la_liga,2023-2024
141,Thibaut Courtois,be BEL,GK,Real Madrid,31.0,1992.0,4,332.0,83.0,9.7,3.7,4,83.0,3,0,,1,2.5,12.0,0.0,12.0,3.25,1.82,la_liga,2023-2024
142,Yan Couto,br BRA,"MF,DF",Girona,21.0,2002.0,34,2245.0,66.0,65.6,24.9,24,83.0,15,10,25.0,1,2.21,56.0,31.0,25.0,1.0,-0.07,la_liga,2023-2024
143,Crespo,pt POR,MF,Rayo Vallecano,26.0,1996.0,15,527.0,35.0,15.4,5.9,4,70.0,0,11,23.0,2,0.73,2.0,8.0,-6.0,-1.02,-0.62,la_liga,2023-2024
144,Cristian,es ESP,GK,Valencia,25.0,1998.0,1,57.0,57.0,1.7,0.6,0,,0,1,57.0,37,0.0,0.0,1.0,-1.0,-1.58,-1.47,la_liga,2023-2024
145,Juan Cruz Armada,es ESP,DF,Osasuna,31.0,1992.0,26,1667.0,64.0,48.7,18.5,18,86.0,14,8,15.0,9,1.27,23.0,28.0,-5.0,-0.27,0.04,la_liga,2023-2024
146,Juan Cruz,es ESP,MF,Real Betis,23.0,2000.0,5,76.0,15.0,2.2,0.8,0,,0,5,15.0,14,1.6,0.0,1.0,-1.0,-1.18,-1.29,la_liga,2023-2024
147,Pau Cubarsí,es ESP,DF,Barcelona,16.0,2007.0,19,1558.0,82.0,45.6,17.3,18,84.0,13,1,45.0,7,2.32,36.0,21.0,15.0,0.87,-0.1,la_liga,2023-2024
148,Iván Cuéllar,es ESP,GK,Mallorca,39.0,1984.0,1,90.0,90.0,2.6,1.0,1,90.0,1,0,,30,3.0,2.0,1.0,1.0,1.0,1.32,la_liga,2023-2024
149,Jorge Cuenca,es ESP,DF,Villarreal,23.0,1999.0,29,1963.0,68.0,57.4,21.8,21,84.0,16,8,26.0,6,1.41,31.0,42.0,-11.0,-0.5,-1.18,la_liga,2023-2024
150,Eric Curbelo,es ESP,DF,Las Palmas,29.0,1994.0,2,102.0,51.0,3.0,1.1,1,90.0,1,1,12.0,20,0.5,0.0,2.0,-2.0,-1.76,-1.44,la_liga,2023-2024
151,Alberto Dadie,es ESP,FW,Real Sociedad,21.0,2002.0,1,28.0,28.0,0.8,0.3,0,,0,1,28.0,0,0.0,1.0,0.0,1.0,3.21,2.92,la_liga,2023-2024
152,Sergi Darder,es ESP,MF,Mallorca,29.0,1993.0,36,2157.0,60.0,63.1,24.0,21,84.0,11,15,26.0,0,1.08,19.0,29.0,-10.0,-0.42,-0.35,la_liga,2023-2024
153,Lulo Dasilva,es ESP,MF,Sevilla,20.0,2002.0,0,,,,,0,,0,0,,4,,,,,,,la_liga,2023-2024
154,Rodrigo De Paul,ar ARG,MF,Atlético Madrid,29.0,1994.0,34,2075.0,61.0,60.7,23.1,25,71.0,5,9,32.0,0,1.97,41.0,26.0,15.0,0.65,-0.15,la_liga,2023-2024
155,Mouctar Diakhaby,gn GUI,"DF,MF",Valencia,26.0,1996.0,14,1073.0,77.0,31.4,11.9,12,84.0,9,2,31.0,2,1.14,11.0,15.0,-4.0,-0.34,-0.3,la_liga,2023-2024
156,Moussa Diakité,ml MLI,MF,Cádiz,19.0,2003.0,1,1.0,1.0,0.0,0.0,0,,0,1,1.0,1,1.0,0.0,0.0,0.0,0.0,0.76,la_liga,2023-2024
157,Selu Diallo,es ESP,MF,Alavés,19.0,2003.0,0,,,,,0,,0,0,,9,,,,,,,la_liga,2023-2024
158,Assane Diao,sn SEN,MF,Real Betis,17.0,2005.0,18,1048.0,58.0,30.6,11.6,13,68.0,2,5,33.0,11,1.5,14.0,9.0,5.0,0.43,0.51,la_liga,2023-2024
159,Brahim Díaz,ma MAR,"MF,FW",Real Madrid,23.0,1999.0,31,1545.0,50.0,45.2,17.2,18,74.0,1,13,17.0,7,2.52,44.0,9.0,35.0,2.04,0.79,la_liga,2023-2024
160,Víctor Díaz,es ESP,DF,Granada,35.0,1988.0,4,162.0,41.0,4.7,1.8,2,63.0,0,2,19.0,14,0.75,1.0,8.0,-7.0,-3.89,-2.95,la_liga,2023-2024
161,Famara Diedhiou,sn SEN,FW,Granada,30.0,1992.0,8,89.0,11.0,2.6,1.0,0,,0,8,11.0,8,0.5,2.0,3.0,-1.0,-1.01,0.07,la_liga,2023-2024
162,Stole Dimitrievski,mk MKD,GK,Rayo Vallecano,29.0,1993.0,37,3330.0,90.0,97.4,37.0,37,90.0,37,0,,1,1.03,29.0,47.0,-18.0,-0.49,0.51,la_liga,2023-2024
163,Djené,tg TOG,"DF,MF",Getafe,31.0,1991.0,33,2484.0,75.0,72.6,27.6,30,79.0,18,3,36.0,0,1.18,28.0,33.0,-5.0,-0.18,0.49,la_liga,2023-2024
164,Marko Dmitrović,rs SRB,GK,Sevilla,31.0,1992.0,13,1170.0,90.0,34.2,13.0,13,90.0,13,0,,23,0.62,14.0,25.0,-11.0,-0.85,-1.05,la_liga,2023-2024
165,Jaume Doménech,es ESP,GK,Valencia,32.0,1990.0,2,79.0,40.0,2.3,0.9,1,33.0,0,1,46.0,32,0.0,0.0,3.0,-3.0,-3.42,-3.36,la_liga,2023-2024
166,Carlos Dominguez,es ESP,DF,Celta Vigo,22.0,2001.0,22,1584.0,72.0,46.3,17.6,18,84.0,12,4,18.0,15,1.27,24.0,29.0,-5.0,-0.28,0.01,la_liga,2023-2024
167,Javier Dominguez,es ESP,DF,Celta Vigo,22.0,2001.0,0,,,,,0,,0,0,,3,,,,,,,la_liga,2023-2024
168,Mario Dominguez,es ESP,MF,Valencia,19.0,2004.0,3,25.0,8.0,0.7,0.3,0,,0,3,8.0,4,0.33,0.0,1.0,-1.0,-3.6,-3.49,la_liga,2023-2024
169,Carlos Dotor,es ESP,MF,Celta Vigo,22.0,2001.0,17,708.0,42.0,20.7,7.9,7,87.0,4,10,10.0,7,0.65,9.0,12.0,-3.0,-0.38,-0.12,la_liga,2023-2024
170,Anastasios Douvikas,gr GRE,FW,Celta Vigo,23.0,1999.0,32,905.0,28.0,26.5,10.1,7,73.0,2,25,16.0,3,1.16,12.0,23.0,-11.0,-1.09,-1.09,la_liga,2023-2024
171,Artem Dovbyk,ua UKR,FW,Girona,26.0,1997.0,36,2587.0,72.0,75.6,28.7,32,78.0,10,4,26.0,0,2.19,66.0,36.0,30.0,1.04,0.07,la_liga,2023-2024
172,Domingos Duarte,pt POR,DF,Getafe,28.0,1995.0,15,907.0,60.0,26.5,10.1,11,78.0,7,4,14.0,12,1.27,14.0,18.0,-4.0,-0.4,-0.11,la_liga,2023-2024
173,Rubén Duarte,es ESP,DF,Alavés,27.0,1995.0,28,1878.0,67.0,54.9,20.9,21,83.0,15,7,19.0,6,1.07,20.0,30.0,-10.0,-0.48,-0.48,la_liga,2023-2024
174,Hugo Duro,es ESP,FW,Valencia,23.0,1999.0,37,2976.0,80.0,87.0,33.1,35,83.0,13,2,30.0,0,1.32,35.0,33.0,2.0,0.06,1.48,la_liga,2023-2024
175,Unai Eguíluz,es ESP,DF,Athletic Club,21.0,2002.0,0,,,,,0,,0,0,,9,,,,,,,la_liga,2023-2024
176,Aritz Elustondo,es ESP,DF,Real Sociedad,29.0,1994.0,15,812.0,54.0,23.7,9.0,7,86.0,6,8,27.0,10,1.73,10.0,8.0,2.0,0.22,-0.12,la_liga,2023-2024
177,Adri Embarba,es ESP,"MF,FW",Almería,31.0,1992.0,36,2476.0,69.0,72.4,27.5,29,79.0,12,7,28.0,2,0.58,25.0,52.0,-27.0,-0.98,-0.5,la_liga,2023-2024
178,Youssef En-Nesyri,ma MAR,FW,Sevilla,26.0,1997.0,33,2570.0,78.0,75.1,28.6,28,87.0,17,5,29.0,0,1.21,40.0,33.0,7.0,0.25,1.62,la_liga,2023-2024
179,Enrique,es ESP,MF,Real Betis,19.0,2003.0,0,,,,,0,,0,0,,2,,,,,,,la_liga,2023-2024
180,Gonzalo Escalante,ar ARG,MF,Cádiz,30.0,1993.0,25,1697.0,68.0,49.6,18.9,18,81.0,8,7,35.0,5,0.84,11.0,29.0,-18.0,-0.95,-0.38,la_liga,2023-2024
181,Aarón Escandell,es ESP,GK,Las Palmas,27.0,1995.0,2,153.0,77.0,4.5,1.7,1,90.0,1,1,63.0,33,0.33,1.0,4.0,-3.0,-1.76,-1.46,la_liga,2023-2024
182,Facundo Esnáider,es ESP,MF,Getafe,,,0,,,,,0,,0,0,,2,,,,,,,la_liga,2023-2024
183,Alfonso Espino,uy URU,DF,Rayo Vallecano,31.0,1992.0,31,2507.0,81.0,73.3,27.9,29,84.0,20,2,34.0,6,1.06,22.0,37.0,-15.0,-0.54,-0.14,la_liga,2023-2024
184,Bernardo Espinosa,co COL,DF,Girona,34.0,1989.0,2,2.0,1.0,0.1,0.0,0,,0,2,1.0,11,2.0,0.0,0.0,0.0,0.0,-1.03,la_liga,2023-2024
185,Karl Etta Eyong,cm CMR,FW,Cádiz,19.0,2003.0,1,21.0,21.0,0.6,0.2,0,,0,1,21.0,0,0.0,0.0,0.0,0.0,0.0,0.77,la_liga,2023-2024
186,Abde Ezzalzouli,ma MAR,"FW,MF",Barcelona,21.0,2001.0,2,68.0,34.0,2.0,0.8,0,,0,2,34.0,1,2.0,2.0,0.0,2.0,2.65,1.76,la_liga,2023-2024
187,Abde Ezzalzouli,ma MAR,MF,Real Betis,21.0,2001.0,26,865.0,33.0,25.3,9.6,6,70.0,1,20,22.0,4,1.35,11.0,9.0,2.0,0.21,0.17,la_liga,2023-2024
188,Radamel Falcao,co COL,FW,Rayo Vallecano,37.0,1986.0,22,407.0,19.0,11.9,4.5,2,63.0,0,20,14.0,12,0.87,7.0,7.0,0.0,0.0,0.57,la_liga,2023-2024
189,Fali,es ESP,DF,Cádiz,29.0,1993.0,30,2547.0,85.0,74.5,28.3,30,85.0,25,0,,4,0.9,20.0,39.0,-19.0,-0.67,0.36,la_liga,2023-2024
190,Ansu Fati,es ESP,"FW,MF",Barcelona,20.0,2002.0,3,50.0,17.0,1.5,0.6,0,,0,3,17.0,0,2.33,2.0,0.0,2.0,3.6,2.72,la_liga,2023-2024
191,Nabil Fekir,fr FRA,"MF,FW",Real Betis,30.0,1993.0,19,1049.0,55.0,30.7,11.7,10,80.0,4,9,28.0,2,1.79,19.0,15.0,4.0,0.34,0.38,la_liga,2023-2024
192,Luiz Felipe,it ITA,DF,Real Betis,26.0,1997.0,4,360.0,90.0,10.5,4.0,4,90.0,4,0,,0,1.75,5.0,5.0,0.0,0.0,-0.09,la_liga,2023-2024
193,João Félix,pt POR,FW,Barcelona,23.0,1999.0,30,1540.0,51.0,45.0,17.1,18,71.0,3,12,22.0,1,2.17,34.0,16.0,18.0,1.05,0.24,la_liga,2023-2024
194,João Félix,pt POR,"FW,MF",Atlético Madrid,23.0,1999.0,0,,,,,0,,0,0,,2,,,,,,,la_liga,2023-2024
195,Kiko Femenía,es ESP,DF,Villarreal,32.0,1991.0,23,1583.0,69.0,46.3,17.6,16,88.0,12,7,25.0,13,1.52,31.0,19.0,12.0,0.68,1.27,la_liga,2023-2024
196,Guilherme Fernandes,pt POR,GK,Real Betis,22.0,2001.0,0,,,,,0,,0,0,,8,,,,,,,la_liga,2023-2024
197,Aitor Fernández,es ESP,GK,Osasuna,32.0,1991.0,7,551.0,79.0,16.1,6.1,6,90.0,6,1,11.0,30,0.63,6.0,13.0,-7.0,-1.14,-1.02,la_liga,2023-2024
198,Álex Fernández,es ESP,MF,Cádiz,30.0,1992.0,26,1285.0,49.0,37.6,14.3,14,74.0,6,12,20.0,11,0.85,6.0,20.0,-14.0,-0.98,-0.35,la_liga,2023-2024
199,Carlos Fernández,es ESP,FW,Real Sociedad,27.0,1996.0,10,408.0,41.0,11.9,4.5,5,63.0,1,5,19.0,6,1.55,7.0,4.0,3.0,0.66,0.39,la_liga,2023-2024
200,César Fernández,es ESP,GK,Celta Vigo,19.0,2004.0,0,,,,,0,,0,0,,1,,,,,,,la_liga,2023-2024
201,Marcos Fernández Cózar,es ESP,DF,Mallorca,20.0,2003.0,0,,,,,0,,0,0,,4,,,,,,,la_liga,2023-2024
202,Raúl Fernández,es ESP,GK,Granada,35.0,1988.0,4,280.0,70.0,8.2,3.1,4,70.0,3,0,,10,0.75,8.0,11.0,-3.0,-0.96,0.12,la_liga,2023-2024
203,Valery Fernández,es ESP,MF,Girona,23.0,1999.0,27,506.0,19.0,14.8,5.6,2,62.0,0,25,15.0,10,2.0,11.0,10.0,1.0,0.18,-1.0,la_liga,2023-2024
204,Fernando,es ESP,GK,Almería,33.0,1990.0,4,360.0,90.0,10.5,4.0,4,90.0,4,0,,34,1.0,11.0,10.0,1.0,0.25,1.22,la_liga,2023-2024
205,Fernando,br BRA,MF,Sevilla,36.0,1987.0,8,459.0,57.0,13.4,5.1,5,74.0,1,3,29.0,3,1.0,9.0,10.0,-1.0,-0.2,-0.04,la_liga,2023-2024
206,André Ferreira,pt POR,GK,Granada,27.0,1996.0,15,1340.0,89.0,39.2,14.9,14,90.0,14,1,80.0,6,0.33,12.0,29.0,-17.0,-1.14,-0.1,la_liga,2023-2024
207,Pau Ferrer,es ESP,FW,Las Palmas,19.0,2003.0,0,,,,,0,,0,0,,1,,,,,,,la_liga,2023-2024
208,Rachad Fettal,ma MAR,FW,Almería,18.0,2005.0,1,17.0,17.0,0.5,0.2,0,,0,1,17.0,6,1.0,0.0,0.0,0.0,0.0,0.85,la_liga,2023-2024
209,Bryan Fiabema,no NOR,FW,Real Sociedad,20.0,2003.0,0,,,,,0,,0,0,,2,,,,,,,la_liga,2023-2024
210,Pablo Fornals,es ESP,MF,Real Betis,27.0,1996.0,15,1148.0,77.0,33.6,12.8,14,80.0,6,1,25.0,0,1.47,22.0,20.0,2.0,0.16,0.12,la_liga,2023-2024
211,Héctor Fort,es ESP,DF,Barcelona,16.0,2006.0,7,318.0,45.0,9.3,3.5,4,65.0,0,3,20.0,17,2.57,9.0,2.0,7.0,1.98,1.17,la_liga,2023-2024
212,Dimitri Foulquier,fr FRA,"DF,MF",Valencia,30.0,1993.0,33,1842.0,56.0,53.9,20.5,19,83.0,14,14,19.0,0,1.36,20.0,22.0,-2.0,-0.1,0.07,la_liga,2023-2024
213,Juan Foyth,ar ARG,DF,Villarreal,25.0,1998.0,12,1062.0,89.0,31.1,11.8,12,89.0,11,0,,0,1.0,15.0,20.0,-5.0,-0.42,-0.61,la_liga,2023-2024
214,Aitor Fraga,es ESP,GK,Real Sociedad,20.0,2003.0,0,,,,,0,,0,0,,11,,,,,,,la_liga,2023-2024
215,Fran,es ESP,GK,Real Madrid,18.0,2005.0,0,,,,,0,,0,0,,10,,,,,,,la_liga,2023-2024
216,Jorge de Frutos,es ESP,MF,Rayo Vallecano,26.0,1997.0,36,1549.0,43.0,45.3,17.2,14,75.0,2,22,23.0,1,0.97,13.0,21.0,-8.0,-0.46,0.06,la_liga,2023-2024
217,Darío Fuentes,es ESP,DF,Sevilla,20.0,2003.0,0,,,,,0,,0,0,,11,,,,,,,la_liga,2023-2024
218,Toni Fuidias,es ESP,GK,Girona,22.0,2001.0,0,,,,,0,,0,0,,38,,,,,,,la_liga,2023-2024
219,Daniel Fuzato,br BRA,GK,Getafe,26.0,1997.0,1,7.0,7.0,0.2,0.1,0,,0,1,7.0,37,0.0,0.0,2.0,-2.0,-25.71,-25.45,la_liga,2023-2024
220,Matteo Gabbia,it ITA,DF,Villarreal,23.0,1999.0,7,477.0,68.0,13.9,5.3,6,77.0,3,1,13.0,8,1.43,8.0,10.0,-2.0,-0.38,-0.44,la_liga,2023-2024
221,George Gagua,ge GEO,FW,Alavés,21.0,2001.0,0,,,,,0,,0,0,,1,,,,,,,la_liga,2023-2024
222,Javi Galán,es ESP,"DF,MF",Atlético Madrid,28.0,1994.0,5,88.0,18.0,2.6,1.0,0,,0,5,18.0,15,1.8,2.0,1.0,1.0,1.02,0.32,la_liga,2023-2024
223,Javi Galán,es ESP,DF,Real Sociedad,28.0,1994.0,14,1075.0,77.0,31.4,11.9,13,82.0,10,1,7.0,0,1.57,14.0,11.0,3.0,0.25,-0.09,la_liga,2023-2024
224,Iñigo Ruiz de Galarreta,es ESP,MF,Athletic Club,29.0,1993.0,29,2091.0,72.0,61.1,23.2,25,79.0,9,4,27.0,0,1.79,44.0,19.0,25.0,1.08,1.14,la_liga,2023-2024
225,Aleix García,es ESP,MF,Girona,26.0,1997.0,37,3199.0,86.0,93.5,35.5,36,88.0,33,1,18.0,0,2.11,78.0,44.0,34.0,0.96,-1.08,la_liga,2023-2024
226,Álvaro García,es ESP,DF,Alavés,18.0,2005.0,0,,,,,0,,0,0,,1,,,,,,,la_liga,2023-2024
227,Álvaro García,es ESP,MF,Rayo Vallecano,30.0,1992.0,32,2475.0,77.0,72.4,27.5,30,81.0,11,2,19.0,0,0.91,22.0,38.0,-16.0,-0.58,-0.3,la_liga,2023-2024
228,Borja García,es ESP,"FW,MF",Girona,32.0,1990.0,0,,,,,0,,0,0,,10,,,,,,,la_liga,2023-2024
229,Dani García,es ESP,MF,Athletic Club,33.0,1990.0,17,745.0,44.0,21.8,8.3,7,81.0,3,10,18.0,11,1.71,7.0,11.0,-4.0,-0.48,-1.43,la_liga,2023-2024
230,David García,es ESP,DF,Osasuna,29.0,1994.0,27,2334.0,86.0,68.2,25.9,27,86.0,25,0,,2,1.3,28.0,35.0,-7.0,-0.27,0.06,la_liga,2023-2024
231,Eric García,es ESP,"DF,MF",Barcelona,22.0,2001.0,2,57.0,29.0,1.7,0.6,0,,0,2,29.0,1,3.0,4.0,1.0,3.0,4.74,3.88,la_liga,2023-2024
232,Eric García,es ESP,DF,Girona,22.0,2001.0,30,2637.0,88.0,77.1,29.3,30,88.0,26,0,,1,2.03,70.0,40.0,30.0,1.02,-0.01,la_liga,2023-2024
233,Fran Garcia,es ESP,DF,Real Madrid,23.0,1999.0,25,1398.0,56.0,40.9,15.5,15,81.0,9,10,19.0,13,2.48,34.0,15.0,19.0,1.22,-0.65,la_liga,2023-2024
234,Gaizka García,es ESP,GK,Alavés,18.0,2005.0,0,,,,,0,,0,0,,2,,,,,,,la_liga,2023-2024
235,Gonzalo García,es ESP,MF,Real Madrid,19.0,2004.0,2,19.0,10.0,0.6,0.2,0,,0,2,10.0,4,3.0,0.0,0.0,0.0,0.0,-1.61,la_liga,2023-2024
236,Jastin García,es ESP,FW,Girona,19.0,2004.0,3,32.0,11.0,0.9,0.4,0,,0,3,11.0,10,2.0,0.0,1.0,-1.0,-2.81,-3.88,la_liga,2023-2024
237,Raúl García,es ESP,FW,Athletic Club,37.0,1986.0,20,420.0,21.0,12.3,4.7,1,81.0,0,19,18.0,17,1.8,8.0,3.0,5.0,1.07,0.5,la_liga,2023-2024
238,Rubén García,es ESP,"FW,MF",Osasuna,30.0,1993.0,30,1547.0,52.0,45.2,17.2,19,71.0,4,11,17.0,6,1.0,18.0,26.0,-8.0,-0.47,-0.32,la_liga,2023-2024
239,Santiago García,es ESP,MF,Getafe,21.0,2001.0,1,25.0,25.0,0.7,0.3,0,,0,1,25.0,1,0.0,0.0,0.0,0.0,0.0,0.32,la_liga,2023-2024
240,Unai García,es ESP,DF,Osasuna,31.0,1992.0,9,560.0,62.0,16.4,6.2,6,84.0,4,3,18.0,17,0.9,6.0,12.0,-6.0,-0.96,-0.81,la_liga,2023-2024
241,Aleix Garrido,es ESP,MF,Barcelona,19.0,2004.0,0,,,,,0,,0,0,,1,,,,,,,la_liga,2023-2024
242,Carles Garrido,es ESP,FW,Girona,18.0,2004.0,0,,,,,0,,0,0,,1,,,,,,,la_liga,2023-2024
243,Yarek Gasiorowski,es ESP,DF,Valencia,18.0,2005.0,14,735.0,53.0,21.5,8.2,7,90.0,5,7,15.0,16,1.0,9.0,14.0,-5.0,-0.61,-0.61,la_liga,2023-2024
244,Federico Gattoni,ar ARG,DF,Sevilla,24.0,1999.0,2,10.0,5.0,0.3,0.1,0,,0,2,5.0,15,0.0,0.0,1.0,-1.0,-9.0,-8.87,la_liga,2023-2024
245,Gavi,es ESP,"MF,FW",Barcelona,18.0,2004.0,12,944.0,79.0,27.6,10.5,10,88.0,9,2,34.0,0,2.25,22.0,11.0,11.0,1.05,0.18,la_liga,2023-2024
246,Paulo Gazzaniga,ar ARG,GK,Girona,31.0,1992.0,38,3420.0,90.0,100.0,38.0,38,90.0,38,0,,0,2.13,85.0,46.0,39.0,1.03,,la_liga,2023-2024
247,David Gil,es ESP,GK,Cádiz,29.0,1994.0,5,372.0,74.0,10.9,4.1,4,90.0,4,1,12.0,32,0.6,3.0,8.0,-5.0,-1.21,-0.5,la_liga,2023-2024
248,Sergio Gimeno,es ESP,DF,Getafe,22.0,2001.0,0,,,,,0,,0,0,,2,,,,,,,la_liga,2023-2024
249,Aitor Gismera,es ESP,MF,Atlético Madrid,19.0,2004.0,0,,,,,0,,0,0,,3,,,,,,,la_liga,2023-2024
250,Maxi Gómez,uy URU,FW,Cádiz,26.0,1996.0,31,1163.0,38.0,34.0,12.9,12,64.0,0,19,21.0,3,0.81,6.0,21.0,-15.0,-1.16,-0.6,la_liga,2023-2024
251,Moi Gómez,es ESP,"MF,FW",Osasuna,29.0,1994.0,28,2006.0,72.0,58.7,22.3,23,80.0,11,5,34.0,5,1.14,26.0,30.0,-4.0,-0.18,0.27,la_liga,2023-2024
252,Papu Gómez,ar ARG,"FW,MF",Sevilla,35.0,1988.0,0,,,,,0,,0,0,,3,,,,,,,la_liga,2023-2024
253,Unai Gómez,es ESP,MF,Athletic Club,20.0,2003.0,25,875.0,35.0,25.6,9.7,9,64.0,1,16,19.0,12,1.92,17.0,11.0,6.0,0.62,-0.02,la_liga,2023-2024
254,Antonio Gomis,es ESP,GK,Atlético Madrid,20.0,2003.0,0,,,,,0,,0,0,,38,,,,,,,la_liga,2023-2024
255,Édgar González,es ESP,"DF,MF",Almería,26.0,1997.0,31,2522.0,81.0,73.7,28.0,30,83.0,23,1,45.0,1,0.58,25.0,52.0,-27.0,-0.96,-0.46,la_liga,2023-2024
256,Fabio González,es ESP,MF,Las Palmas,26.0,1997.0,6,123.0,21.0,3.6,1.4,1,78.0,0,5,9.0,11,0.83,2.0,1.0,1.0,0.73,1.14,la_liga,2023-2024
257,Fran González,es ESP,DF,Real Madrid,24.0,1998.0,0,,,,,0,,0,0,,5,,,,,,,la_liga,2023-2024
258,Giovanni González,uy URU,DF,Mallorca,28.0,1994.0,34,2464.0,72.0,72.0,27.4,27,84.0,20,7,29.0,3,1.06,21.0,29.0,-8.0,-0.29,-0.01,la_liga,2023-2024
259,Hugo González,es ESP,FW,Valencia,20.0,2003.0,9,87.0,10.0,2.5,1.0,0,,0,9,10.0,16,1.22,1.0,1.0,0.0,0.0,0.14,la_liga,2023-2024
260,Iñaki González,es ESP,MF,Las Palmas,19.0,2004.0,1,5.0,5.0,0.1,0.1,0,,0,1,5.0,7,3.0,0.0,0.0,0.0,0.0,0.37,la_liga,2023-2024
261,Mario González,es ESP,MF,Granada,19.0,2004.0,0,,,,,0,,0,0,,1,,,,,,,la_liga,2023-2024
262,Peter González,do DOM,MF,Valencia,21.0,2002.0,15,649.0,43.0,19.0,7.2,5,75.0,0,10,28.0,1,0.93,5.0,11.0,-6.0,-0.83,-0.86,la_liga,2023-2024
263,Urko González,es ESP,MF,Real Sociedad,22.0,2001.0,5,156.0,31.0,4.6,1.7,2,51.0,0,3,18.0,32,1.4,3.0,3.0,0.0,0.0,-0.33,la_liga,2023-2024
264,Andoni Gorosabel,es ESP,DF,Alavés,26.0,1996.0,36,2854.0,79.0,83.5,31.7,33,85.0,21,3,13.0,1,1.25,28.0,35.0,-7.0,-0.22,0.26,la_liga,2023-2024
265,Ale Gorrin,es ESP,GK,Las Palmas,20.0,2002.0,0,,,,,0,,0,0,,20,,,,,,,la_liga,2023-2024
266,Pablo Gozalbez,es ESP,MF,Valencia,22.0,2001.0,5,103.0,21.0,3.0,1.1,1,45.0,0,4,15.0,26,2.0,2.0,2.0,0.0,0.0,0.14,la_liga,2023-2024
267,Ivo Grbić,hr CRO,GK,Atlético Madrid,27.0,1996.0,0,,,,,0,,0,0,,18,,,,,,,la_liga,2023-2024
268,Mason Greenwood,eng ENG,"MF,FW",Getafe,21.0,2001.0,33,2662.0,81.0,77.8,29.6,30,86.0,22,3,27.0,0,1.18,36.0,42.0,-6.0,-0.2,0.51,la_liga,2023-2024
269,Dominik Greif,sk SVK,GK,Mallorca,26.0,1997.0,1,90.0,90.0,2.6,1.0,1,90.0,1,0,,37,1.0,0.0,0.0,0.0,0.0,0.3,la_liga,2023-2024
270,Antoine Griezmann,fr FRA,"FW,MF",Atlético Madrid,32.0,1991.0,33,2644.0,80.0,77.3,29.4,31,83.0,19,2,39.0,1,2.0,52.0,33.0,19.0,0.65,-0.28,la_liga,2023-2024
271,Vicente Guaita,es ESP,GK,Celta Vigo,36.0,1987.0,27,2403.0,89.0,70.3,26.7,26,90.0,26,1,63.0,6,1.15,32.0,39.0,-7.0,-0.26,0.09,la_liga,2023-2024
272,Andrés Guardado,mx MEX,MF,Real Betis,36.0,1986.0,12,447.0,37.0,13.1,5.0,4,67.0,1,8,23.0,6,1.58,5.0,4.0,1.0,0.2,0.14,la_liga,2023-2024
273,Sergi Guardiola,es ESP,FW,Cádiz,32.0,1991.0,22,495.0,23.0,14.5,5.5,1,69.0,0,21,20.0,11,0.73,5.0,7.0,-2.0,-0.36,0.47,la_liga,2023-2024
274,Nemanja Gudelj,rs SRB,"DF,MF",Sevilla,31.0,1991.0,22,1742.0,79.0,50.9,19.4,20,86.0,16,2,16.0,2,1.05,29.0,24.0,5.0,0.26,0.85,la_liga,2023-2024
275,Gonçalo Guedes,pt POR,"FW,MF",Villarreal,26.0,1996.0,17,951.0,56.0,27.8,10.6,9,79.0,3,8,30.0,1,1.82,24.0,16.0,8.0,0.76,1.05,la_liga,2023-2024
276,Gui Guedes,pt POR,MF,Almería,21.0,2002.0,0,,,,,0,,0,0,,3,,,,,,,la_liga,2023-2024
277,Javier Guerra,es ESP,MF,Valencia,20.0,2003.0,36,2498.0,69.0,73.0,27.8,28,83.0,16,8,22.0,0,1.25,28.0,34.0,-6.0,-0.22,-0.31,la_liga,2023-2024
278,Daniel Guerrero,es ESP,MF,Real Betis,18.0,2005.0,0,,,,,0,,0,0,,1,,,,,,,la_liga,2023-2024
279,Ander Guevara,es ESP,MF,Alavés,26.0,1997.0,37,2932.0,79.0,85.7,32.6,33,86.0,23,4,22.0,0,1.24,31.0,41.0,-10.0,-0.31,-0.31,la_liga,2023-2024
280,Hugo Guillamón,es ESP,MF,Valencia,23.0,2000.0,26,1315.0,51.0,38.5,14.6,12,86.0,8,14,20.0,11,1.5,15.0,19.0,-4.0,-0.27,-0.23,la_liga,2023-2024
