Rk,Player,Nation,Pos,Squad,Age,Born,90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,league,season
400,Aihen Muñoz,es ESP,DF,Real Sociedad,24,1997,19.5,2,0,0,29,16,0,54,9,24,,,0,la_liga,2022-2023
401,Iker Muñoz,es ESP,MF,Osasuna,19,2002,2.8,0,0,0,5,4,0,0,3,0,,,0,la_liga,2022-2023
402,Pablo Muñoz,es ESP,MF,Rayo Vallecano,18,2003,0.1,0,0,0,2,1,0,0,0,0,,,0,la_liga,2022-2023
403,Vedat Muriqi,xk KVX,FW,Mallorca,28,1994,32.6,6,1,0,60,39,29,11,13,7,,,0,la_liga,2022-2023
404,Yunus Musah,us USA,MF,Valencia,19,2002,23.4,10,1,0,42,42,3,40,13,36,,,0,la_liga,2022-2023
405,Francisco Mwepu,zm ZAM,FW,Cádiz,22,2000,0.2,0,0,0,0,0,0,0,0,0,,,0,la_liga,2022-2023
406,Nacho,es ESP,DF,Real Madrid,32,1990,18.2,7,0,0,17,14,3,13,19,16,,,1,la_liga,2022-2023
407,Juanjo Narváez,co COL,MF,Valladolid,27,1995,1.6,0,0,0,1,9,1,1,0,1,,,0,la_liga,2022-2023
408,Matija Nastasić,rs SRB,DF,Mallorca,29,1993,10.1,3,0,0,12,0,1,1,17,8,,,0,la_liga,2022-2023
409,Roberto Navarro,es ESP,MF,Real Sociedad,20,2002,3.9,2,0,0,8,6,5,15,2,4,,,0,la_liga,2022-2023
410,Jesús Navas,es ESP,"DF,MF",Sevilla,36,1985,22.0,5,0,0,7,33,6,133,19,13,,,1,la_liga,2022-2023
411,Álvaro Negredo,es ESP,FW,Cádiz,36,1985,8.4,0,0,0,5,8,7,2,0,4,,,0,la_liga,2022-2023
412,Tanguy Nianzou,fr FRA,DF,Sevilla,20,2002,15.2,1,1,0,13,14,1,1,14,14,,,0,la_liga,2022-2023
413,Saúl Ñíguez,es ESP,"MF,DF",Atlético Madrid,27,1994,12.2,8,0,0,34,5,2,15,13,27,,,0,la_liga,2022-2023
414,Fernando Niño,es ESP,FW,Villarreal,21,2000,0.2,0,0,0,1,0,0,0,0,0,,,0,la_liga,2022-2023
415,Randy Nteka,ao ANG,"FW,MF",Elche,24,1997,8.1,1,0,0,21,17,3,0,4,10,,,0,la_liga,2022-2023
416,Randy Nteka,ao ANG,"FW,MF",Rayo Vallecano,24,1997,1.3,0,1,0,4,5,0,0,2,2,,,0,la_liga,2022-2023
417,Unai Núñez,es ESP,DF,Celta Vigo,25,1997,35.0,8,0,0,25,31,1,3,69,32,,,1,la_liga,2022-2023
418,Jan Oblak,si SVN,GK,Atlético Madrid,29,1993,27.7,1,0,0,0,3,0,0,0,0,,,0,la_liga,2022-2023
419,Brian Ocampo,uy URU,MF,Cádiz,23,1999,12.4,2,0,0,32,27,1,34,3,16,,,0,la_liga,2022-2023
420,Lucas Ocampos,ar ARG,"MF,FW",Sevilla,28,1994,12.9,7,0,0,15,24,6,26,7,14,,,0,la_liga,2022-2023
421,Álvaro Odriozola,es ESP,DF,Real Madrid,26,1995,0.4,0,0,0,0,2,0,3,0,0,,,0,la_liga,2022-2023
422,Olasagasti,es ESP,MF,Real Sociedad,21,2000,0.7,0,0,0,1,4,0,0,0,3,,,0,la_liga,2022-2023
423,Lucas Olaza,uy URU,DF,Valladolid,28,1994,16.6,3,0,0,12,19,2,71,16,16,,,0,la_liga,2022-2023
424,Brian Oliván,es ESP,DF,Espanyol,28,1994,26.7,7,0,0,32,15,3,143,23,27,,,0,la_liga,2022-2023
425,Lucas Oliveira Rosa,br BRA,"DF,MF",Valladolid,22,2000,10.3,3,0,0,19,11,1,37,15,18,,,0,la_liga,2022-2023
426,Aimar Oroz,es ESP,"MF,FW",Osasuna,20,2001,22.4,6,0,0,36,61,2,6,25,14,,,0,la_liga,2022-2023
427,Pedro Ortiz,es ESP,MF,Sevilla,21,2000,0.0,0,0,0,0,0,0,0,0,0,,,0,la_liga,2022-2023
428,Mikel Oyarzabal,es ESP,"FW,MF",Real Sociedad,25,1997,13.5,1,0,0,15,16,12,28,3,8,,,0,la_liga,2022-2023
429,Cenk Özkacar,tr TUR,DF,Valencia,21,2000,15.2,1,0,0,7,10,0,3,11,20,,,0,la_liga,2022-2023
430,Fernando Pacheco,es ESP,GK,Almería,30,1992,1.0,0,0,0,0,0,0,0,0,0,,,0,la_liga,2022-2023
431,Fernando Pacheco,es ESP,GK,Espanyol,30,1992,16.0,0,0,0,0,4,0,0,1,0,,,0,la_liga,2022-2023
432,Jon Pacheco,es ESP,DF,Real Sociedad,21,2001,13.3,2,0,0,18,10,1,0,12,10,,,0,la_liga,2022-2023
433,Gonçalo Paciência,pt POR,FW,Celta Vigo,27,1994,7.4,2,1,0,19,17,0,6,0,6,,,0,la_liga,2022-2023
434,Helibelton Palacios,co COL,"DF,MF",Elche,29,1993,21.3,6,0,0,30,19,0,18,20,20,,,0,la_liga,2022-2023
435,Isaac Palazón Camacho,es ESP,MF,Rayo Vallecano,27,1994,32.9,4,0,0,37,104,9,191,19,30,,,0,la_liga,2022-2023
436,Aitor Paredes,es ESP,DF,Athletic Club,22,2000,9.5,3,0,0,12,2,0,2,13,7,,,1,la_liga,2022-2023
437,Daniel Parejo,es ESP,MF,Villarreal,33,1989,36.5,6,0,0,30,75,0,142,29,37,,,0,la_liga,2022-2023
438,Moises Parra Gutierrez,es ESP,MF,Getafe,20,2002,0.1,0,0,0,0,0,0,0,0,0,,,0,la_liga,2022-2023
439,Raúl Parra,es ESP,DF,Cádiz,22,1999,3.4,1,0,0,6,3,0,6,0,2,,,0,la_liga,2022-2023
440,Pascu,es ESP,FW,Villarreal,19,2003,0.1,0,0,0,1,0,0,0,0,0,,,0,la_liga,2022-2023
441,Javier Pastore,ar ARG,MF,Elche,33,1989,0.1,0,0,0,1,0,0,0,0,0,,,0,la_liga,2022-2023
442,Gabriel Paulista,br BRA,DF,Valencia,31,1990,16.7,4,2,1,12,11,0,0,31,9,,,0,la_liga,2022-2023
443,Alfonso Pedraza,es ESP,DF,Villarreal,26,1996,18.1,5,0,0,21,15,2,76,17,26,,,0,la_liga,2022-2023
444,Pedri,es ESP,MF,Barcelona,19,2002,22.0,2,0,0,8,43,4,27,13,21,,,0,la_liga,2022-2023
445,Adrià Pedrosa,es ESP,DF,Espanyol,24,1998,2.5,0,0,0,3,4,1,9,5,1,,,0,la_liga,2022-2023
446,Iñaki Peña,es ESP,GK,Barcelona,23,1999,0.8,0,0,0,0,0,0,0,0,0,,,0,la_liga,2022-2023
447,Rubén Peña,es ESP,"DF,MF",Osasuna,31,1991,14.2,2,1,0,27,14,0,54,18,22,,,0,la_liga,2022-2023
448,Alberto Perea,es ESP,MF,Cádiz,31,1990,0.5,0,0,0,0,2,0,1,0,0,,,0,la_liga,2022-2023
449,Ayoze Pérez,es ESP,"MF,FW",Real Betis,29,1993,15.4,3,0,0,31,29,2,7,14,18,,,0,la_liga,2022-2023
450,Carles Pérez,es ESP,"MF,FW",Celta Vigo,24,1998,23.8,5,0,0,35,37,9,38,6,23,,,0,la_liga,2022-2023
451,Francisco Perez,es ESP,MF,Valencia,19,2002,1.6,2,0,0,4,3,3,8,0,1,,,0,la_liga,2022-2023
452,Kike Pérez,es ESP,MF,Valladolid,25,1997,25.6,9,0,0,57,57,4,57,21,35,,,0,la_liga,2022-2023
453,Lucas Pérez,es ESP,FW,Cádiz,33,1988,7.0,3,0,0,6,4,7,41,1,2,,,0,la_liga,2022-2023
454,Luis Pérez,es ESP,"DF,MF",Valladolid,27,1995,13.5,2,0,0,12,16,4,54,16,24,,,0,la_liga,2022-2023
455,Germán Pezzella,ar ARG,DF,Real Betis,31,1991,27.9,4,3,0,27,17,1,2,46,28,,,0,la_liga,2022-2023
456,Ronaël Pierre-Gabriel,fr FRA,DF,Espanyol,24,1998,2.6,2,1,1,4,4,0,10,9,8,,,0,la_liga,2022-2023
457,Yeremi Pino,es ESP,"MF,FW",Villarreal,19,2002,27.2,8,0,0,65,53,18,21,15,36,,,0,la_liga,2022-2023
458,Gerard Piqué,es ESP,DF,Barcelona,35,1987,4.3,2,1,0,7,2,0,0,2,4,,,0,la_liga,2022-2023
459,Óscar Plano,es ESP,"MF,FW",Valladolid,31,1991,22.6,3,0,0,23,50,7,23,27,26,,,0,la_liga,2022-2023
460,Gonzalo Plata,ec ECU,"FW,MF",Valladolid,21,2000,25.6,1,0,0,22,41,4,55,12,35,,,0,la_liga,2022-2023
461,Ezequiel Ponce,ar ARG,"FW,MF",Elche,25,1997,12.5,2,1,0,32,10,8,1,1,6,,,0,la_liga,2022-2023
462,Francisco Portillo,es ESP,MF,Almería,32,1990,8.0,1,0,0,2,3,2,13,7,6,,,0,la_liga,2022-2023
463,Portu,es ESP,"MF,DF",Getafe,30,1992,19.7,7,1,1,25,25,10,91,20,21,,,0,la_liga,2022-2023
464,José Pozo,es ESP,MF,Rayo Vallecano,26,1996,1.0,0,0,0,2,4,0,4,1,2,,,0,la_liga,2022-2023
465,Manuel Pozo,es ESP,FW,Valladolid,20,2001,0.2,0,0,0,0,0,0,1,2,0,,,0,la_liga,2022-2023
466,Alejandro Pozo Pozo,es ESP,"DF,MF",Almería,23,1999,20.9,2,0,0,15,14,1,70,24,18,,,0,la_liga,2022-2023
467,Abdón Prats,es ESP,FW,Mallorca,29,1992,4.6,1,0,0,5,6,2,0,0,0,,,0,la_liga,2022-2023
468,Javi Puado,es ESP,"MF,FW",Espanyol,24,1998,26.0,4,0,0,16,26,4,36,10,11,,,0,la_liga,2022-2023
469,Arnau Puigmal,es ESP,MF,Almería,21,2001,8.5,4,0,0,10,15,2,18,11,13,,,0,la_liga,2022-2023
470,Domingos Quina,pt POR,MF,Elche,22,1999,3.1,3,1,1,5,11,0,7,2,2,,,0,la_liga,2022-2023
471,Rubén Quintanilla,es ESP,MF,Mallorca,20,2002,0.0,0,0,0,0,0,0,0,0,0,,,0,la_liga,2022-2023
472,Antonio Raillo,es ESP,DF,Mallorca,30,1991,30.7,11,1,0,42,21,5,0,31,21,,,0,la_liga,2022-2023
473,Predrag Rajković,rs SRB,GK,Mallorca,26,1995,36.0,3,0,0,1,3,0,0,0,0,,,0,la_liga,2022-2023
474,Ivan Rakitić,hr CRO,MF,Sevilla,34,1988,19.9,3,1,0,16,27,2,75,24,23,,,0,la_liga,2022-2023
475,Largie Ramazani,be BEL,"FW,MF",Almería,21,2001,15.6,6,0,0,31,15,12,20,15,9,,,0,la_liga,2022-2023
476,Chris Ramos,es ESP,FW,Cádiz,25,1997,7.9,2,0,0,21,12,0,6,1,9,,,0,la_liga,2022-2023
477,Raphinha,br BRA,FW,Barcelona,25,1996,23.0,9,0,0,22,37,15,173,15,19,,,0,la_liga,2022-2023
478,Sergio Reguilón,es ESP,DF,Atlético Madrid,25,1996,3.4,3,1,1,4,6,1,9,2,5,,,0,la_liga,2022-2023
479,Pepe Reina,es ESP,GK,Villarreal,39,1982,22.0,2,0,0,0,1,0,0,1,0,,,0,la_liga,2022-2023
480,Reinier,br BRA,"MF,FW",Girona,20,2002,7.2,1,1,0,4,15,2,2,5,10,,,0,la_liga,2022-2023
481,Karim Rekik,nl NED,DF,Sevilla,27,1994,13.1,2,0,0,19,5,0,1,10,5,,,1,la_liga,2022-2023
482,Álex Remiro,es ESP,GK,Real Sociedad,27,1995,38.0,1,0,0,0,4,0,0,0,0,,,0,la_liga,2022-2023
483,Alejandro Revuelta Montero,es ESP,DF,Getafe,22,2000,0.0,0,0,0,0,0,0,0,0,0,,,0,la_liga,2022-2023
484,Chadi Riad,ma MAR,DF,Barcelona,19,2003,0.0,0,0,0,0,0,0,0,0,0,,,0,la_liga,2022-2023
485,Nico Ribaudo,es ESP,"MF,FW",Espanyol,21,2001,13.9,4,0,0,24,33,3,45,6,11,,,0,la_liga,2022-2023
486,Diego Rico,es ESP,DF,Real Sociedad,29,1993,18.3,3,0,0,27,26,2,56,19,21,,,0,la_liga,2022-2023
487,Rodrigo Riquelme,es ESP,"MF,FW",Girona,22,2000,24.2,1,0,0,27,36,5,78,12,8,,,0,la_liga,2022-2023
488,Sergi Roberto,es ESP,"DF,MF",Barcelona,30,1992,14.5,3,0,0,19,12,2,25,11,15,,,0,la_liga,2022-2023
489,Lucas Robertone,ar ARG,MF,Almería,25,1997,31.6,7,0,0,33,88,3,138,44,29,,,0,la_liga,2022-2023
490,Joel Roca,es ESP,FW,Girona,17,2005,0.9,1,0,0,2,2,0,0,0,2,,,0,la_liga,2022-2023
491,Enzo Roco,cl CHI,DF,Elche,29,1992,18.4,7,1,1,34,10,0,1,17,13,,,0,la_liga,2022-2023
492,Rodri,es ESP,MF,Real Betis,22,2000,17.8,0,0,0,6,39,2,45,11,12,,,0,la_liga,2022-2023
493,Álvaro Rodríguez,uy URU,FW,Real Madrid,18,2004,0.9,0,0,0,3,0,3,0,0,1,,,0,la_liga,2022-2023
494,Ángel Rodríguez,es ESP,FW,Mallorca,35,1987,4.4,1,0,0,9,6,2,2,1,1,,,0,la_liga,2022-2023
495,Óscar Rodríguez Arnaiz,es ESP,MF,Celta Vigo,24,1998,19.7,6,0,0,22,26,2,83,24,24,,,0,la_liga,2022-2023
496,Dani Rodríguez,es ESP,MF,Mallorca,34,1988,23.3,8,0,0,49,33,4,32,20,22,,,0,la_liga,2022-2023
497,Guido Rodríguez,ar ARG,MF,Real Betis,28,1994,31.9,8,0,0,45,62,1,9,39,72,,,1,la_liga,2022-2023
498,Miguel Rodríguez,es ESP,"FW,MF",Celta Vigo,19,2003,2.8,0,0,0,6,8,1,13,1,5,,,0,la_liga,2022-2023
499,Rodrygo,br BRA,FW,Real Madrid,21,2001,26.4,4,0,0,18,49,10,22,7,10,,,0,la_liga,2022-2023
500,Leo Román,es ESP,GK,Mallorca,22,2000,1.0,0,0,0,0,0,0,0,0,0,,,0,la_liga,2022-2023
501,Iván Romero,es ESP,FW,Sevilla,21,2001,0.1,1,0,0,1,1,0,0,0,0,,,0,la_liga,2022-2023
502,Oriol Romeu,es ESP,MF,Girona,30,1991,32.8,10,1,1,58,33,0,14,35,39,,,0,la_liga,2022-2023
503,Rubén,es ESP,"MF,DF",Espanyol,21,2001,9.9,1,0,0,18,7,0,48,17,16,,,0,la_liga,2022-2023
504,Antonio Rüdiger,de GER,DF,Real Madrid,29,1993,26.8,1,0,0,12,7,2,5,19,18,,,0,la_liga,2022-2023
505,Aitor Ruibal,es ESP,"DF,MF",Real Betis,26,1996,16.2,4,1,0,20,17,2,31,24,30,,,0,la_liga,2022-2023
506,Víctor Ruiz,es ESP,DF,Real Betis,33,1989,6.2,0,0,0,4,2,1,0,6,3,,,0,la_liga,2022-2023
507,Gerónimo Rulli,ar ARG,GK,Villarreal,30,1992,14.0,1,0,0,0,1,0,0,1,0,,,0,la_liga,2022-2023
508,Franco Russo,ar ARG,DF,Mallorca,27,1994,1.6,0,0,0,0,2,0,0,3,1,,,0,la_liga,2022-2023
509,Youssouf Sabaly,sn SEN,DF,Real Betis,29,1993,18.7,2,0,0,20,32,2,17,16,22,,,0,la_liga,2022-2023
510,Umar Sadiq,ng NGA,FW,Almería,25,1997,2.7,1,0,0,9,2,7,0,0,0,,,0,la_liga,2022-2023
511,Umar Sadiq,ng NGA,FW,Real Sociedad,25,1997,0.9,0,0,0,3,1,4,0,0,1,,,0,la_liga,2022-2023
512,Samuel Sáiz,es ESP,MF,Girona,31,1991,2.7,1,0,0,3,4,2,7,0,2,,,0,la_liga,2022-2023
513,Kike Salas,es ESP,DF,Sevilla,20,2002,4.1,1,1,0,4,1,0,0,5,1,,,0,la_liga,2022-2023
514,Salvi,es ESP,MF,Rayo Vallecano,31,1991,5.4,2,0,0,8,10,2,38,2,8,,,0,la_liga,2022-2023
515,Fede San Emeterio,es ESP,MF,Cádiz,25,1997,20.5,14,0,0,56,22,0,3,17,22,,,0,la_liga,2022-2023
516,Oihan Sancet,es ESP,MF,Athletic Club,22,2000,28.1,6,1,0,41,54,2,17,4,15,,,0,la_liga,2022-2023
517,Antonio Sánchez,es ESP,"MF,DF",Mallorca,25,1997,12.0,5,0,0,26,15,0,33,22,8,,,0,la_liga,2022-2023
518,Iván Sánchez,es ESP,"MF,FW",Valladolid,29,1992,12.8,0,0,0,9,43,1,38,8,14,,,0,la_liga,2022-2023
519,Javi Sánchez,es ESP,DF,Valladolid,25,1997,26.6,11,0,0,34,9,0,5,48,25,,,0,la_liga,2022-2023
520,Manu Sánchez,es ESP,DF,Osasuna,21,2000,23.6,3,0,0,26,10,2,71,15,35,,,0,la_liga,2022-2023
521,Esteban Saveljich,me MNE,DF,Rayo Vallecano,31,1991,0.0,1,0,0,0,0,0,0,0,0,,,0,la_liga,2022-2023
522,Stefan Savić,me MNE,DF,Atlético Madrid,31,1991,21.6,4,2,0,31,8,1,1,33,27,,,0,la_liga,2022-2023
523,Haris Seferović,ch SUI,FW,Celta Vigo,30,1992,9.9,3,0,0,4,7,14,21,1,2,,,0,la_liga,2022-2023
524,Jaime Seoane,es ESP,MF,Getafe,25,1997,3.6,1,0,0,6,4,0,2,1,4,,,0,la_liga,2022-2023
525,David Silva,es ESP,"MF,FW",Real Sociedad,36,1986,21.5,3,0,0,30,33,3,20,15,20,,,0,la_liga,2022-2023
526,Rui Silva,pt POR,GK,Real Betis,28,1994,26.0,2,0,0,0,2,0,0,0,2,,,0,la_liga,2022-2023
527,Simo,es ESP,DF,Espanyol,17,2005,1.6,0,0,0,2,0,0,0,0,1,,,0,la_liga,2022-2023
528,Unai Simón,es ESP,GK,Athletic Club,25,1997,30.5,2,0,0,0,1,0,1,0,1,,,0,la_liga,2022-2023
529,Rubén Sobrino,es ESP,"MF,FW",Cádiz,30,1992,27.4,11,0,0,50,54,8,13,24,38,,,0,la_liga,2022-2023
530,Alex Sola,es ESP,DF,Real Sociedad,23,1999,3.9,1,0,0,3,8,0,12,7,9,,,0,la_liga,2022-2023
531,Augusto Solari,ar ARG,MF,Celta Vigo,30,1992,2.9,0,0,0,9,4,0,3,5,6,,,0,la_liga,2022-2023
532,Carlos Soler,es ESP,MF,Valencia,25,1997,2.7,0,0,0,2,4,0,16,0,0,,,0,la_liga,2022-2023
533,David Soria,es ESP,GK,Getafe,29,1993,38.0,2,0,0,1,3,0,0,1,0,,,0,la_liga,2022-2023
534,Hugo Sotelo,es ESP,MF,Celta Vigo,18,2003,0.2,0,0,0,0,0,0,0,0,0,,,0,la_liga,2022-2023
535,Dyego Sousa,pt POR,FW,Almería,32,1989,5.9,1,0,0,10,12,4,1,1,6,,,0,la_liga,2022-2023
536,Vinicius Souza,br BRA,MF,Espanyol,23,1999,27.0,10,1,1,65,38,0,4,49,66,,,0,la_liga,2022-2023
537,Jørgen Strand Larsen,no NOR,FW,Celta Vigo,22,2000,18.9,4,0,0,34,43,12,6,3,7,,,0,la_liga,2022-2023
538,Cristhian Stuani,uy URU,FW,Girona,35,1986,12.1,8,0,0,40,22,6,4,2,7,,,0,la_liga,2022-2023
539,Damián Suárez,uy URU,"DF,MF",Getafe,34,1988,21.6,7,0,0,43,17,2,77,15,31,,,0,la_liga,2022-2023
540,Denis Suárez,es ESP,MF,Espanyol,28,1994,10.5,2,0,0,16,14,1,39,6,20,,,0,la_liga,2022-2023
541,Mario Suárez,es ESP,MF,Rayo Vallecano,35,1987,0.1,0,1,0,0,0,0,0,0,0,,,0,la_liga,2022-2023
542,Suso,es ESP,"MF,FW",Sevilla,28,1993,11.8,1,0,0,13,19,7,78,2,10,,,0,la_liga,2022-2023
543,Williot Swedberg,se SWE,"FW,MF",Celta Vigo,18,2004,0.6,1,0,0,1,1,0,0,0,1,,,0,la_liga,2022-2023
544,Alexander Sørloth,no NOR,FW,Real Sociedad,26,1995,26.5,4,0,0,32,16,17,9,2,9,,,0,la_liga,2022-2023
545,Renato Tapia,pe PER,"MF,DF",Celta Vigo,27,1995,16.1,8,1,1,29,16,0,11,20,29,,,0,la_liga,2022-2023
546,Aurélien Tchouaméni,fr FRA,MF,Real Madrid,22,2000,23.5,2,0,0,35,35,0,13,50,38,,,0,la_liga,2022-2023
547,Alex Telles,br BRA,"DF,MF",Sevilla,29,1992,15.9,6,0,0,23,14,1,76,21,14,,,0,la_liga,2022-2023
548,Marc-André ter Stegen,de GER,GK,Barcelona,30,1992,37.2,0,0,0,0,2,0,0,0,0,,,0,la_liga,2022-2023
549,Ramón Terrats,es ESP,MF,Villarreal,21,2000,9.1,1,0,0,14,18,0,16,8,10,,,0,la_liga,2022-2023
550,Ramón Terrats,es ESP,MF,Girona,21,2000,2.4,0,0,0,3,3,0,2,3,3,,,0,la_liga,2022-2023
551,Raúl de Tomás,es ESP,FW,Rayo Vallecano,27,1994,8.9,2,0,0,21,23,20,8,0,2,,,0,la_liga,2022-2023
552,Pablo Torre,es ESP,FW,Barcelona,19,2003,1.6,0,0,0,4,3,0,8,2,1,,,0,la_liga,2022-2023
553,David Torres,es ESP,DF,Valladolid,19,2003,4.3,1,0,0,3,2,0,1,2,2,,,0,la_liga,2022-2023
554,Ferrán Torres,es ESP,FW,Barcelona,22,2000,15.5,5,1,0,17,25,8,60,2,7,,,0,la_liga,2022-2023
555,Óliver Torres,es ESP,MF,Sevilla,27,1994,23.7,2,0,0,28,44,7,59,11,21,,,0,la_liga,2022-2023
556,Pau Torres,es ESP,DF,Villarreal,25,1997,33.9,10,0,0,19,17,0,4,14,24,,,1,la_liga,2022-2023
557,Roberto Torres,es ESP,MF,Osasuna,33,1989,0.1,0,0,0,0,0,0,2,0,0,,,0,la_liga,2022-2023
558,Lucas Torró,es ESP,MF,Osasuna,28,1994,27.5,10,0,0,63,31,0,2,41,29,,,0,la_liga,2022-2023
559,Nabil Touaizi,ma MAR,MF,Espanyol,21,2001,0.0,0,0,0,0,0,0,0,0,0,,,0,la_liga,2022-2023
560,Óscar Trejo,ar ARG,"MF,FW",Rayo Vallecano,34,1988,23.8,9,0,0,77,65,5,33,10,33,,,0,la_liga,2022-2023
561,Manu Trigueros,es ESP,MF,Villarreal,30,1991,9.2,2,1,0,13,10,1,4,4,14,,,0,la_liga,2022-2023
562,Viktor Tsyhankov,ua UKR,MF,Girona,24,1997,16.5,0,0,0,8,21,2,55,7,8,,,0,la_liga,2022-2023
563,Beñat Turrientes,es ESP,MF,Real Sociedad,20,2002,1.2,0,0,0,2,1,0,4,0,3,,,0,la_liga,2022-2023
564,Enes Ünal,tr TUR,FW,Getafe,25,1997,33.0,6,0,0,61,77,27,17,6,14,,,0,la_liga,2022-2023
565,Oscar Ureña,do DOM,MF,Girona,19,2003,1.1,0,0,0,2,1,0,4,1,2,,,0,la_liga,2022-2023
566,Óscar Valentín,es ESP,MF,Rayo Vallecano,27,1994,28.4,11,0,0,75,50,1,4,46,56,,,0,la_liga,2022-2023
567,Martin Valjent,sk SVK,DF,Mallorca,26,1995,29.5,8,0,0,33,11,1,6,31,26,,,0,la_liga,2022-2023
568,Jesús Vallejo,es ESP,DF,Real Madrid,25,1997,0.2,0,0,0,0,0,0,0,0,0,,,0,la_liga,2022-2023
569,Manu Vallejo,es ESP,"MF,FW",Girona,25,1997,2.3,0,0,0,1,6,1,7,0,1,,,0,la_liga,2022-2023
570,Federico Valverde,uy URU,"MF,FW",Real Madrid,24,1998,27.8,2,0,0,11,15,5,28,16,20,,,0,la_liga,2022-2023
571,Jesus Vazquez,es ESP,DF,Valencia,19,2003,3.4,1,0,0,4,5,0,11,1,8,,,0,la_liga,2022-2023
572,Kevin Vázquez,es ESP,"DF,MF",Celta Vigo,29,1993,4.9,2,0,0,8,5,1,7,1,9,,,0,la_liga,2022-2023
573,Lucas Vázquez,es ESP,DF,Real Madrid,31,1991,12.7,2,0,0,23,16,3,42,6,23,,,0,la_liga,2022-2023
574,Gabriel Veiga,es ESP,MF,Celta Vigo,20,2002,25.5,6,1,0,42,41,4,27,21,21,,,0,la_liga,2022-2023
575,Unai Vencedor Paris,es ESP,MF,Athletic Club,21,2000,2.1,2,0,0,12,2,0,2,1,1,,,0,la_liga,2022-2023
576,Gonzalo Verdú,es ESP,DF,Elche,33,1988,7.8,1,2,0,10,5,0,0,10,5,,,1,la_liga,2022-2023
577,Mikel Vesga,es ESP,MF,Athletic Club,29,1993,28.6,5,0,0,43,21,0,11,35,37,,,1,la_liga,2022-2023
578,Aleix Vidal,es ESP,"MF,FW",Espanyol,32,1989,11.4,10,1,1,23,17,1,40,13,5,,,0,la_liga,2022-2023
579,Nacho Vidal,es ESP,DF,Osasuna,27,1995,13.9,4,0,0,28,17,0,31,19,14,,,0,la_liga,2022-2023
580,Toni Villa,es ESP,MF,Valladolid,27,1995,1.0,0,0,0,0,1,1,5,0,1,,,0,la_liga,2022-2023
581,Toni Villa,es ESP,MF,Girona,27,1995,9.9,2,0,0,12,18,7,27,8,18,,,0,la_liga,2022-2023
582,Asier Villalibre,es ESP,FW,Athletic Club,24,1997,1.1,0,0,0,3,1,0,0,0,0,,,0,la_liga,2022-2023
583,Gonzalo Villar,es ESP,MF,Getafe,24,1998,5.1,5,0,0,20,12,0,6,6,5,,,0,la_liga,2022-2023
584,Iván Villar,es ESP,GK,Celta Vigo,25,1997,19.0,0,0,0,0,2,0,0,0,0,,,0,la_liga,2022-2023
585,Daniel Vivian,es ESP,DF,Athletic Club,23,1999,26.4,7,1,0,39,21,2,6,24,33,,,0,la_liga,2022-2023
586,Shon Weissman,il ISR,FW,Valladolid,26,1996,8.3,1,0,0,5,8,7,2,1,1,,,0,la_liga,2022-2023
587,Axel Werner,ar ARG,GK,Elche,26,1996,2.0,0,0,0,0,0,0,0,0,0,,,0,la_liga,2022-2023
588,Iñaki Williams,gh GHA,"FW,MF",Athletic Club,28,1994,31.5,2,0,0,30,31,23,95,7,16,,,0,la_liga,2022-2023
589,Nico Williams,es ESP,MF,Athletic Club,20,2002,29.5,3,0,0,23,35,14,173,8,15,,,0,la_liga,2022-2023
590,Axel Witsel,be BEL,"DF,MF",Atlético Madrid,33,1989,25.1,2,1,0,20,15,0,2,24,24,,,0,la_liga,2022-2023
591,Lamine Yamal,es ESP,"FW,MF",Barcelona,15,2007,0.1,0,0,0,0,0,0,1,0,0,,,0,la_liga,2022-2023
592,Jawad El Yamiq,ma MAR,DF,Valladolid,30,1992,17.9,1,1,0,13,9,1,0,41,11,,,0,la_liga,2022-2023
593,Joseba Zaldúa,es ESP,DF,Cádiz,30,1992,7.1,4,0,0,11,4,2,12,11,6,,,0,la_liga,2022-2023
594,Oier Zarraga,es ESP,MF,Athletic Club,23,1999,9.5,5,0,0,17,12,0,29,9,11,,,0,la_liga,2022-2023
595,Igor Zubeldia,es ESP,DF,Real Sociedad,25,1997,28.2,11,0,0,44,10,1,3,20,18,,,1,la_liga,2022-2023
596,Martín Zubimendi,es ESP,MF,Real Sociedad,23,1999,34.5,12,0,0,50,31,1,4,39,32,,,0,la_liga,2022-2023
