Rk,Player,Nation,Pos,Squad,Age,Born,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_PK,Standard_PKatt,league,season
186,Edu Expósito,es ESP,MF,Espanyol,27,1996,11.6,0,18,6,33.3,1.55,0.52,0.0,0.0,0,0,la_liga,2024-2025
187,Abde Ezzalzouli,ma MAR,MF,Real Betis,22,2001,22.0,2,62,26,41.9,2.81,1.18,0.03,0.08,0,1,la_liga,2024-2025
188,Ansu Fati,es ESP,MF,Barcelona,21,2002,2.6,0,12,5,41.7,4.64,1.93,0.0,0.0,0,0,la_liga,2024-2025
189,Nabil Fekir,fr FRA,MF,Real Betis,31,1993,2.0,0,7,1,14.3,3.5,0.5,0.0,0.0,0,0,la_liga,2024-2025
190,Kiko Femenía,es ESP,DF,Villarreal,33,1991,24.7,0,3,0,0.0,0.12,0.0,0.0,,0,0,la_liga,2024-2025
191,Aitor Fernández,es ESP,GK,Osasuna,33,1991,1.0,0,0,0,,0.0,0.0,,,0,0,la_liga,2024-2025
192,Álvaro Fernández,es ESP,GK,Sevilla,26,1998,8.3,0,0,0,,0.0,0.0,,,0,0,la_liga,2024-2025
193,Pelayo Fernandez,es ESP,DF,Rayo Vallecano,21,2003,1.1,0,0,0,,0.0,0.0,,,0,0,la_liga,2024-2025
194,Roberto Férnandez,es ESP,FW,Espanyol,22,2002,16.6,6,21,9,42.9,1.26,0.54,0.29,0.67,0,0,la_liga,2024-2025
195,Valery Fernández,es ESP,MF,Mallorca,24,1999,3.4,2,3,3,100.0,0.87,0.87,0.67,0.67,0,0,la_liga,2024-2025
196,André Ferreira,pt POR,GK,Valladolid,28,1996,6.0,0,0,0,,0.0,0.0,,,0,0,la_liga,2024-2025
197,Mateo Flores,es ESP,MF,Real Betis,20,2004,1.7,0,0,0,,0.0,0.0,,,0,0,la_liga,2024-2025
198,Pablo Fornals,es ESP,MF,Real Betis,28,1996,20.3,2,23,4,17.4,1.13,0.2,0.09,0.5,0,0,la_liga,2024-2025
199,Héctor Fort,es ESP,DF,Barcelona,17,2006,6.5,0,6,1,16.7,0.92,0.15,0.0,0.0,0,0,la_liga,2024-2025
200,Dimitri Foulquier,fr FRA,DF,Valencia,31,1993,25.5,0,13,2,15.4,0.51,0.08,0.0,0.0,0,0,la_liga,2024-2025
201,Juan Foyth,ar ARG,DF,Villarreal,26,1998,16.9,1,17,5,29.4,1.01,0.3,0.06,0.2,0,0,la_liga,2024-2025
202,Fran,es ESP,GK,Real Madrid,19,2005,1.0,0,0,0,,0.0,0.0,,,0,0,la_liga,2024-2025
203,Alejandro Francés,es ESP,DF,Girona,21,2002,13.0,0,6,0,0.0,0.46,0.0,0.0,,0,0,la_liga,2024-2025
204,Enric Franquesa,es ESP,"MF,DF",Leganés,27,1997,6.8,1,3,1,33.3,0.44,0.15,0.33,1.0,0,0,la_liga,2024-2025
205,Jorge de Frutos,es ESP,"MF,FW",Rayo Vallecano,27,1997,27.7,6,52,19,36.5,1.88,0.69,0.12,0.32,0,0,la_liga,2024-2025
206,Darío Fuentes,es ESP,DF,Sevilla,21,2003,0.1,0,0,0,,0.0,0.0,,,0,0,la_liga,2024-2025
207,Manuel Fuster,es ESP,"MF,FW",Las Palmas,26,1997,11.1,2,18,7,38.9,1.62,0.63,0.11,0.29,0,0,la_liga,2024-2025
208,Javi Galán,es ESP,DF,Atlético Madrid,29,1994,19.8,0,9,0,0.0,0.45,0.0,0.0,,0,0,la_liga,2024-2025
209,Iñigo Ruiz de Galarreta,es ESP,MF,Athletic Club,30,1993,16.4,0,11,1,9.1,0.67,0.06,0.0,0.0,0,0,la_liga,2024-2025
210,Conor Gallagher,eng ENG,MF,Atlético Madrid,24,2000,18.1,3,22,4,18.2,1.21,0.22,0.14,0.75,0,0,la_liga,2024-2025
211,Facundo Garcés,my MAS,DF,Alavés,24,1999,7.5,0,5,1,20.0,0.66,0.13,0.0,0.0,0,0,la_liga,2024-2025
212,Álvaro García,es ESP,"MF,FW",Rayo Vallecano,31,1992,28.4,4,71,26,36.6,2.5,0.91,0.06,0.15,0,0,la_liga,2024-2025
213,Eric García,es ESP,"DF,MF",Barcelona,23,2001,17.4,2,14,8,57.1,0.8,0.46,0.14,0.25,0,0,la_liga,2024-2025
214,Fran Garcia,es ESP,DF,Real Madrid,24,1999,24.1,0,14,3,21.4,0.58,0.12,0.0,0.0,0,0,la_liga,2024-2025
215,Gonzalo García,es ESP,MF,Real Madrid,20,2004,0.6,0,1,0,0.0,1.61,0.0,0.0,,0,0,la_liga,2024-2025
216,Joan García,es ESP,GK,Espanyol,23,2001,38.0,0,1,1,100.0,0.03,0.03,0.0,0.0,0,0,la_liga,2024-2025
217,Pablo Garcia,es ESP,FW,Real Betis,18,2006,0.4,0,0,0,,0.0,0.0,,,0,0,la_liga,2024-2025
218,Rubén García,es ESP,"FW,MF",Osasuna,31,1993,26.8,5,27,10,37.0,1.01,0.37,0.19,0.5,0,0,la_liga,2024-2025
219,Unai García,es ESP,DF,Osasuna,32,1992,0.7,0,0,0,,0.0,0.0,,,0,0,la_liga,2024-2025
220,Yarek Gasiorowski,es ESP,DF,Valencia,19,2005,10.5,0,3,0,0.0,0.29,0.0,0.0,,0,0,la_liga,2024-2025
221,Gavi,es ESP,MF,Barcelona,19,2004,12.1,1,11,1,9.1,0.91,0.08,0.09,1.0,0,0,la_liga,2024-2025
222,Paulo Gazzaniga,ar ARG,GK,Girona,32,1992,35.5,0,0,0,,0.0,0.0,,,0,0,la_liga,2024-2025
223,Bryan Gil,es ESP,"MF,FW",Girona,23,2001,19.1,3,32,15,46.9,1.67,0.78,0.09,0.2,0,0,la_liga,2024-2025
224,Dani Gómez,es ESP,FW,Valencia,26,1998,5.9,2,13,6,46.2,2.2,1.02,0.15,0.33,0,0,la_liga,2024-2025
225,Moi Gómez,es ESP,"MF,FW",Osasuna,30,1994,8.8,0,6,1,16.7,0.68,0.11,0.0,0.0,0,0,la_liga,2024-2025
226,Sergi Gómez,es ESP,DF,Espanyol,32,1992,7.4,0,2,1,50.0,0.27,0.14,0.0,0.0,0,0,la_liga,2024-2025
227,Sergio Gómez,es ESP,MF,Real Sociedad,23,2000,30.4,2,18,10,55.6,0.59,0.33,0.11,0.2,0,0,la_liga,2024-2025
228,Unai Gómez,es ESP,"MF,FW",Athletic Club,21,2003,14.3,1,19,4,21.1,1.33,0.28,0.05,0.25,0,0,la_liga,2024-2025
229,Fabio González,es ESP,MF,Las Palmas,27,1997,0.6,0,2,0,0.0,3.4,0.0,0.0,,0,0,la_liga,2024-2025
230,Peter González,do DOM,MF,Getafe,22,2002,5.3,0,12,4,33.3,2.26,0.75,0.0,0.0,0,0,la_liga,2024-2025
231,Urko González,es ESP,MF,Espanyol,23,2001,15.3,0,4,2,50.0,0.26,0.13,0.0,0.0,0,0,la_liga,2024-2025
232,Urko González,es ESP,MF,Real Sociedad,23,2001,0.5,0,0,0,,0.0,0.0,,,0,0,la_liga,2024-2025
233,Andoni Gorosabel,es ESP,DF,Athletic Club,27,1996,16.5,0,2,1,50.0,0.12,0.06,0.0,0.0,0,0,la_liga,2024-2025
234,José Gragera,es ESP,MF,Espanyol,23,2000,6.3,0,2,0,0.0,0.32,0.0,0.0,,0,0,la_liga,2024-2025
235,Dominik Greif,sk SVK,GK,Mallorca,27,1997,31.0,0,0,0,,0.0,0.0,,,0,0,la_liga,2024-2025
236,Antoine Griezmann,fr FRA,"FW,MF",Atlético Madrid,33,1991,27.4,8,50,18,36.0,1.82,0.66,0.14,0.39,1,2,la_liga,2024-2025
237,Florian Grillitsch,at AUT,MF,Valladolid,28,1995,6.9,0,4,2,50.0,0.58,0.29,0.0,0.0,0,0,la_liga,2024-2025
238,Vicente Guaita,es ESP,GK,Celta Vigo,37,1987,34.0,0,0,0,,0.0,0.0,,,0,0,la_liga,2024-2025
239,Sergi Guardiola,es ESP,FW,Rayo Vallecano,33,1991,4.0,0,11,3,27.3,2.73,0.75,0.0,0.0,0,0,la_liga,2024-2025
240,Nemanja Gudelj,rs SRB,"MF,DF",Sevilla,32,1991,27.7,1,23,6,26.1,0.83,0.22,0.0,0.0,1,1,la_liga,2024-2025
241,Javier Guerra,es ESP,MF,Valencia,21,2003,28.7,3,47,10,21.3,1.64,0.35,0.06,0.3,0,0,la_liga,2024-2025
242,Ander Guevara,es ESP,MF,Alavés,27,1997,21.6,0,12,3,25.0,0.55,0.14,0.0,0.0,0,0,la_liga,2024-2025
243,Pape Gueye,sn SEN,"MF,FW",Villarreal,25,1999,24.7,4,54,17,31.5,2.19,0.69,0.07,0.24,0,0,la_liga,2024-2025
244,Hugo Guillamón,es ESP,MF,Valencia,24,2000,4.0,0,2,1,50.0,0.49,0.25,0.0,0.0,0,0,la_liga,2024-2025
245,Carlos Guirao,es ESP,MF,Real Betis,21,2003,1.2,0,0,0,,0.0,0.0,,,0,0,la_liga,2024-2025
246,Arda Güler,tr TUR,"MF,FW",Real Madrid,19,2005,13.9,3,39,17,43.6,2.81,1.22,0.08,0.18,0,0,la_liga,2024-2025
247,Gerard Gumbau,es ESP,MF,Rayo Vallecano,29,1994,9.4,0,14,5,35.7,1.48,0.53,0.0,0.0,0,0,la_liga,2024-2025
248,Jon Guridi,es ESP,MF,Alavés,29,1995,23.1,3,24,12,50.0,1.04,0.52,0.08,0.17,1,1,la_liga,2024-2025
249,Gorka Guruzeta,es ESP,FW,Athletic Club,27,1996,20.4,7,59,19,32.2,2.89,0.93,0.12,0.37,0,0,la_liga,2024-2025
250,Miguel Gutiérrez,es ESP,"DF,MF",Girona,23,2001,27.3,1,28,9,32.1,1.03,0.33,0.04,0.11,0,0,la_liga,2024-2025
251,Munir El Haddadi,ma MAR,"MF,FW",Leganés,28,1995,9.6,4,21,9,42.9,2.19,0.94,0.19,0.44,0,0,la_liga,2024-2025
252,Sébastien Haller,ci CIV,FW,Leganés,30,1994,4.5,0,4,1,25.0,0.89,0.22,0.0,0.0,0,0,la_liga,2024-2025
253,Henrique,br BRA,DF,Valladolid,30,1994,3.9,0,1,0,0.0,0.26,0.0,0.0,,0,0,la_liga,2024-2025
254,Javi Hernández,es ESP,DF,Leganés,26,1998,26.5,2,17,6,35.3,0.64,0.23,0.12,0.33,0,0,la_liga,2024-2025
255,Aridane Hernández,es ESP,DF,Rayo Vallecano,35,1989,11.4,0,8,2,25.0,0.7,0.18,0.0,0.0,0,0,la_liga,2024-2025
256,Jorge Herrando,es ESP,DF,Osasuna,23,2001,15.2,1,12,3,25.0,0.79,0.2,0.08,0.33,0,0,la_liga,2024-2025
257,Ander Herrera,es ESP,MF,Athletic Club,34,1989,3.0,0,8,4,50.0,2.64,1.32,0.0,0.0,0,1,la_liga,2024-2025
258,Sergio Herrera,es ESP,GK,Osasuna,31,1993,37.0,0,0,0,,0.0,0.0,,,0,0,la_liga,2024-2025
259,Yangel Herrera,ve VEN,MF,Girona,26,1998,25.1,4,39,14,35.9,1.56,0.56,0.1,0.29,0,0,la_liga,2024-2025
260,Juan Herzog,es ESP,DF,Las Palmas,21,2003,14.6,0,11,2,18.2,0.75,0.14,0.0,0.0,0,0,la_liga,2024-2025
261,Omar El Hilali,ma MAR,DF,Espanyol,20,2003,35.0,0,2,0,0.0,0.06,0.0,0.0,,0,0,la_liga,2024-2025
262,Roger Hinojo,es ESP,DF,Espanyol,19,2005,0.1,0,0,0,,0.0,0.0,,,0,0,la_liga,2024-2025
263,Dinko Horkaš,hr CRO,GK,Las Palmas,25,1999,12.1,0,0,0,,0.0,0.0,,,0,0,la_liga,2024-2025
264,Pablo Ibáñez,es ESP,MF,Osasuna,25,1998,14.4,1,20,5,25.0,1.39,0.35,0.05,0.2,0,0,la_liga,2024-2025
265,Stanis Idumbo,be BEL,MF,Sevilla,19,2005,3.2,1,4,2,50.0,1.27,0.63,0.25,0.5,0,0,la_liga,2024-2025
266,Iglesias,es ESP,"DF,MF",Getafe,26,1998,32.1,0,21,3,14.3,0.65,0.09,0.0,0.0,0,0,la_liga,2024-2025
267,Borja Iglesias,es ESP,FW,Celta Vigo,31,1993,21.7,11,46,28,60.9,2.12,1.29,0.24,0.39,0,0,la_liga,2024-2025
268,Kelechi Iheanacho,ng NGA,FW,Sevilla,27,1996,4.4,0,9,2,22.2,2.03,0.45,0.0,0.0,0,0,la_liga,2024-2025
269,Isco,es ESP,MF,Real Betis,32,1992,17.2,9,44,15,34.1,2.56,0.87,0.09,0.27,5,6,la_liga,2024-2025
270,Diego Iturralde,es ESP,MF,Sevilla,21,2003,0.4,0,1,0,0.0,2.43,0.0,0.0,,0,0,la_liga,2024-2025
271,Ivan Jaime Pajuelo,es ESP,MF,Valencia,23,2000,3.3,0,8,3,37.5,2.42,0.91,0.0,0.0,0,0,la_liga,2024-2025
272,Karl Jakob Hein,ee EST,GK,Valladolid,22,2002,31.0,0,0,0,,0.0,0.0,,,0,0,la_liga,2024-2025
273,Adnan Januzaj,be BEL,"MF,FW",Las Palmas,29,1995,6.6,2,16,5,31.3,2.41,0.75,0.13,0.4,0,0,la_liga,2024-2025
274,Mikel Jauregizar,es ESP,MF,Athletic Club,20,2003,24.9,2,21,8,38.1,0.84,0.32,0.1,0.25,0,0,la_liga,2024-2025
275,John Joe,ie IRL,MF,Getafe,20,2003,0.5,0,2,0,0.0,3.75,0.0,0.0,,0,0,la_liga,2024-2025
276,Jofre,es ESP,MF,Espanyol,23,2001,24.1,3,40,11,27.5,1.66,0.46,0.08,0.27,0,0,la_liga,2024-2025
277,Frenkie de Jong,nl NED,MF,Barcelona,27,1997,12.7,2,5,3,60.0,0.39,0.24,0.4,0.67,0,0,la_liga,2024-2025
278,Joan Jordán,es ESP,MF,Alavés,30,1994,15.7,5,17,8,47.1,1.08,0.51,0.12,0.25,3,4,la_liga,2024-2025
279,Juanmi,es ESP,FW,Getafe,31,1993,7.7,0,13,7,53.8,1.68,0.91,0.0,0.0,0,0,la_liga,2024-2025
280,Juanmi,es ESP,MF,Real Betis,31,1993,2.7,0,6,1,16.7,2.21,0.37,0.0,0.0,0,0,la_liga,2024-2025
281,Juanpe,es ESP,DF,Girona,33,1991,8.1,0,2,0,0.0,0.25,0.0,0.0,,0,0,la_liga,2024-2025
282,Abdulai Juma Bah,sl SLE,DF,Valladolid,18,2006,9.6,0,3,1,33.3,0.31,0.1,0.0,0.0,0,0,la_liga,2024-2025
283,Luiz Lúcio Reis Júnior,br BRA,GK,Villarreal,23,2001,16.2,0,0,0,,0.0,0.0,,,0,0,la_liga,2024-2025
284,Vinicius Júnior,br BRA,"FW,MF",Real Madrid,24,2000,25.0,11,81,28,34.6,3.24,1.12,0.11,0.32,2,3,la_liga,2024-2025
285,Stanko Jurić,hr CRO,MF,Valladolid,27,1996,19.2,0,8,2,25.0,0.42,0.1,0.0,0.0,0,0,la_liga,2024-2025
286,Willy Kambwala,fr FRA,DF,Villarreal,19,2004,12.4,0,4,1,25.0,0.32,0.08,0.0,0.0,0,0,la_liga,2024-2025
287,Abdoulaye Keita,es ESP,MF,Getafe,21,2002,1.1,0,2,0,0.0,1.89,0.0,0.0,,0,0,la_liga,2024-2025
288,Kenedy,br BRA,"FW,MF",Valladolid,28,1996,0.1,0,1,0,0.0,10.0,0.0,0.0,,0,0,la_liga,2024-2025
289,Kiké,es ESP,FW,Alavés,34,1989,28.2,13,63,27,42.9,2.23,0.96,0.16,0.37,3,3,la_liga,2024-2025
290,Koke,es ESP,MF,Atlético Madrid,32,1992,21.4,1,11,4,36.4,0.51,0.19,0.09,0.25,0,0,la_liga,2024-2025
291,Jules Koundé,fr FRA,DF,Barcelona,25,1998,28.9,2,18,6,33.3,0.62,0.21,0.11,0.33,0,0,la_liga,2024-2025
292,Alex Král,cz CZE,MF,Espanyol,26,1998,30.2,0,21,2,9.5,0.7,0.07,0.0,0.0,0,0,la_liga,2024-2025
293,Vladyslav Krapyvtsov,ua UKR,GK,Girona,19,2005,2.0,0,0,0,,0.0,0.0,,,0,0,la_liga,2024-2025
294,Ladislav Krejčí,cz CZE,DF,Girona,25,1999,27.1,2,18,5,27.8,0.66,0.18,0.11,0.4,0,0,la_liga,2024-2025
295,Takefusa Kubo,jp JPN,"MF,FW",Real Sociedad,23,2001,26.4,5,43,14,32.6,1.63,0.53,0.12,0.36,0,0,la_liga,2024-2025
296,Marash Kumbulla,al ALB,DF,Espanyol,24,2000,33.0,3,16,5,31.3,0.48,0.15,0.19,0.6,0,0,la_liga,2024-2025
297,Luca de la Torre,us USA,MF,Celta Vigo,26,1998,0.0,0,0,0,,0.0,0.0,,,0,0,la_liga,2024-2025
298,Yoel Lago,es ESP,DF,Celta Vigo,20,2004,6.5,0,0,0,,0.0,0.0,,,0,0,la_liga,2024-2025
299,Cyle Larin,ca CAN,FW,Mallorca,29,1995,19.6,7,39,15,38.5,1.99,0.77,0.15,0.4,1,1,la_liga,2024-2025
300,Juanmi Latasa,es ESP,FW,Valladolid,23,2001,15.5,3,40,13,32.5,2.58,0.84,0.08,0.23,0,0,la_liga,2024-2025
301,Toni Lato,es ESP,DF,Mallorca,26,1997,6.9,0,0,0,,0.0,0.0,,,0,0,la_liga,2024-2025
302,Robin Le Normand,es ESP,DF,Atlético Madrid,27,1996,23.9,1,11,3,27.3,0.46,0.13,0.09,0.33,0,0,la_liga,2024-2025
303,Florian Lejeune,fr FRA,DF,Rayo Vallecano,33,1991,36.9,2,58,17,29.3,1.57,0.46,0.03,0.12,0,0,la_liga,2024-2025
304,Iñigo Lekue,es ESP,DF,Athletic Club,31,1993,8.6,0,2,0,0.0,0.23,0.0,0.0,,0,0,la_liga,2024-2025
305,Thomas Lemar,fr FRA,MF,Atlético Madrid,28,1995,0.9,0,2,1,50.0,2.12,1.06,0.0,0.0,0,0,la_liga,2024-2025
306,Clément Lenglet,fr FRA,DF,Atlético Madrid,29,1995,21.9,2,10,4,40.0,0.46,0.18,0.2,0.5,0,0,la_liga,2024-2025
307,Robert Lewandowski,pl POL,FW,Barcelona,35,1988,29.6,27,115,48,41.7,3.88,1.62,0.21,0.5,3,4,la_liga,2024-2025
308,Samuel Lino,br BRA,MF,Atlético Madrid,24,1999,17.2,3,45,18,40.0,2.61,1.04,0.07,0.17,0,0,la_liga,2024-2025
309,Javier Llabrés,es ESP,MF,Mallorca,21,2002,0.6,0,1,0,0.0,1.58,0.0,0.0,,0,0,la_liga,2024-2025
310,Diego Llorente,es ESP,DF,Real Betis,30,1993,28.0,2,11,5,45.5,0.39,0.18,0.18,0.4,0,0,la_liga,2024-2025
311,Marcos Llorente,es ESP,"DF,MF",Atlético Madrid,29,1995,27.9,2,16,5,31.3,0.57,0.18,0.13,0.4,0,0,la_liga,2024-2025
312,Giovani Lo Celso,ar ARG,MF,Real Betis,28,1996,16.2,8,34,19,55.9,2.1,1.17,0.18,0.32,2,3,la_liga,2024-2025
313,Enzo Loiodice,fr FRA,MF,Las Palmas,23,2000,7.6,0,7,4,57.1,0.92,0.53,0.0,0.0,0,0,la_liga,2024-2025
314,David López,es ESP,DF,Mallorca,21,2003,1.9,0,0,0,,0.0,0.0,,,0,0,la_liga,2024-2025
315,David López,es ESP,DF,Girona,34,1989,27.0,1,12,3,25.0,0.44,0.11,0.08,0.33,0,0,la_liga,2024-2025
316,Diego López,es ESP,MF,Valencia,22,2002,30.4,8,44,14,31.8,1.45,0.46,0.18,0.57,0,0,la_liga,2024-2025
317,Fer López,es ESP,"FW,MF",Celta Vigo,20,2004,7.5,2,20,6,30.0,2.68,0.8,0.1,0.33,0,0,la_liga,2024-2025
318,Fermin López,es ESP,MF,Barcelona,21,2003,13.9,6,41,16,39.0,2.95,1.15,0.15,0.38,0,0,la_liga,2024-2025
319,Javi López,es ESP,DF,Real Sociedad,22,2002,21.5,0,5,1,20.0,0.23,0.05,0.0,0.0,0,0,la_liga,2024-2025
320,Pau López,es ESP,GK,Girona,29,1994,0.5,0,0,0,,0.0,0.0,,,0,0,la_liga,2024-2025
321,Roberto López,es ESP,MF,Leganés,24,2000,4.4,0,6,1,16.7,1.36,0.23,0.0,0.0,0,0,la_liga,2024-2025
322,Unai López,es ESP,MF,Rayo Vallecano,28,1995,19.0,3,26,11,42.3,1.37,0.58,0.12,0.27,0,0,la_liga,2024-2025
323,Iker Losada,es ESP,"MF,FW",Celta Vigo,22,2001,4.0,1,3,2,66.7,0.75,0.5,0.33,0.5,0,0,la_liga,2024-2025
324,Iker Losada,es ESP,MF,Real Betis,22,2001,3.7,0,5,1,20.0,1.34,0.27,0.0,0.0,0,0,la_liga,2024-2025
325,Pol Lozano,es ESP,MF,Espanyol,24,1999,21.6,0,8,2,25.0,0.37,0.09,0.0,0.0,0,0,la_liga,2024-2025
326,José Luis Gayà,es ESP,DF,Valencia,29,1995,20.0,0,12,4,33.3,0.6,0.2,0.0,0.0,0,0,la_liga,2024-2025
327,Dodi Lukebakio,be BEL,"MF,FW",Sevilla,26,1997,34.4,11,94,39,41.5,2.74,1.14,0.11,0.26,1,1,la_liga,2024-2025
328,Daniel Luna,co COL,MF,Mallorca,21,2003,0.2,0,0,0,,0.0,0.0,,,0,0,la_liga,2024-2025
329,Andriy Lunin,ua UKR,GK,Real Madrid,25,1999,7.0,0,0,0,,0.0,0.0,,,0,0,la_liga,2024-2025
330,Darwin Machís,ve VEN,"MF,FW",Valladolid,31,1993,7.1,0,14,2,14.3,1.97,0.28,0.0,0.0,0,0,la_liga,2024-2025
331,Pablo Maffeo,es ESP,DF,Mallorca,27,1997,26.3,0,7,1,14.3,0.27,0.04,0.0,0.0,0,0,la_liga,2024-2025
332,Jon Magunazelaia,es ESP,MF,Real Sociedad,23,2001,0.1,0,0,0,,0.0,0.0,,,0,0,la_liga,2024-2025
333,Giorgi Mamardashvili,ge GEO,GK,Valencia,23,2000,34.0,0,0,0,,0.0,0.0,,,0,0,la_liga,2024-2025
334,Reinildo Mandava,mz MOZ,"DF,MF",Atlético Madrid,30,1994,10.5,0,1,1,100.0,0.1,0.1,0.0,0.0,0,0,la_liga,2024-2025
335,Javier Manquillo,es ESP,DF,Celta Vigo,30,1994,5.7,0,0,0,,0.0,0.0,,,0,0,la_liga,2024-2025
336,Marcão,br BRA,DF,Sevilla,28,1996,6.1,0,0,0,,0.0,0.0,,,0,0,la_liga,2024-2025
337,Óscar de Marcos,es ESP,DF,Athletic Club,35,1989,17.4,0,8,2,25.0,0.46,0.12,0.0,0.0,0,0,la_liga,2024-2025
338,Alberto Marí,es ESP,FW,Valencia,23,2001,0.1,0,0,0,,0.0,0.0,,,0,0,la_liga,2024-2025
339,José María Giménez,uy URU,DF,Atlético Madrid,29,1995,22.2,0,5,1,20.0,0.23,0.05,0.0,0.0,0,0,la_liga,2024-2025
340,Arkaitz Mariezkurrena,es ESP,FW,Real Sociedad,19,2005,2.7,2,10,5,50.0,3.73,1.87,0.2,0.4,0,0,la_liga,2024-2025
341,Pablo Marín,es ESP,MF,Real Sociedad,21,2003,13.8,1,21,7,33.3,1.53,0.51,0.05,0.14,0,0,la_liga,2024-2025
342,Mika Mármol,es ESP,DF,Las Palmas,23,2001,26.7,0,10,0,0.0,0.38,0.0,0.0,,0,0,la_liga,2024-2025
343,Mario Maroto,es ESP,MF,Valladolid,20,2003,0.7,0,1,0,0.0,1.41,0.0,0.0,,0,0,la_liga,2024-2025
344,Unai Marrero,es ESP,GK,Real Sociedad,22,2001,2.0,0,0,0,,0.0,0.0,,,0,0,la_liga,2024-2025
345,Carlos Martín,es ESP,"MF,FW",Alavés,22,2002,14.8,2,26,12,46.2,1.76,0.81,0.08,0.17,0,0,la_liga,2024-2025
346,Diego Martín,es ESP,FW,Las Palmas,20,2003,0.4,0,1,0,0.0,2.25,0.0,0.0,,0,0,la_liga,2024-2025
347,Gerard Martín,es ESP,DF,Barcelona,22,2002,11.5,1,7,2,28.6,0.61,0.17,0.14,0.5,0,0,la_liga,2024-2025
348,Iván Martín,es ESP,MF,Girona,25,1999,22.7,1,11,3,27.3,0.49,0.13,0.09,0.33,0,0,la_liga,2024-2025
349,Jon Martin,es ESP,DF,Real Sociedad,18,2006,10.0,0,9,2,22.2,0.9,0.2,0.0,0.0,0,0,la_liga,2024-2025
350,Mario Martín,es ESP,MF,Valladolid,20,2004,19.4,0,27,13,48.1,1.39,0.67,0.0,0.0,0,0,la_liga,2024-2025
351,Arnau Martinez,es ESP,"DF,MF",Girona,21,2003,29.2,2,19,6,31.6,0.65,0.21,0.11,0.33,0,0,la_liga,2024-2025
352,Iñigo Martínez,es ESP,DF,Barcelona,33,1991,27.7,0,13,2,15.4,0.47,0.07,0.0,0.0,0,0,la_liga,2024-2025
353,Javi Martínez,es ESP,MF,Osasuna,24,1999,0.1,0,0,0,,0.0,0.0,,,0,0,la_liga,2024-2025
354,Ramón Martínez,es ESP,DF,Sevilla,21,2002,2.9,1,4,3,75.0,1.38,1.03,0.25,0.33,0,0,la_liga,2024-2025
355,Toni Martínez,es ESP,FW,Alavés,27,1997,11.2,4,46,15,32.6,4.09,1.33,0.09,0.27,0,0,la_liga,2024-2025
356,Javi Martón,es ESP,FW,Athletic Club,25,1999,0.6,0,0,0,,0.0,0.0,,,0,0,la_liga,2024-2025
357,Marvin,es ESP,"DF,MF",Las Palmas,24,2000,11.5,0,5,0,0.0,0.43,0.0,0.0,,0,0,la_liga,2024-2025
358,Omar Mascarell,gq EQG,MF,Mallorca,31,1993,22.1,1,9,2,22.2,0.41,0.09,0.11,0.5,0,0,la_liga,2024-2025
359,Jaime Mata,es ESP,"MF,FW",Las Palmas,35,1988,7.3,0,17,6,35.3,2.33,0.82,0.0,0.0,0,0,la_liga,2024-2025
360,Borja Mayoral,es ESP,FW,Getafe,27,1997,12.4,5,20,9,45.0,1.62,0.73,0.2,0.44,1,1,la_liga,2024-2025
361,Kylian Mbappé,fr FRA,FW,Real Madrid,25,1998,32.3,31,161,85,52.8,4.98,2.63,0.15,0.28,7,9,la_liga,2024-2025
362,Oliver McBurnie,sct SCO,FW,Las Palmas,28,1996,20.4,3,32,13,40.6,1.57,0.64,0.09,0.23,0,0,la_liga,2024-2025
363,Scott McKenna,sct SCO,DF,Las Palmas,27,1996,27.4,0,10,0,0.0,0.36,0.0,0.0,,0,0,la_liga,2024-2025
364,Mateo Mejía,es ESP,FW,Sevilla,21,2003,0.1,0,0,0,,0.0,0.0,,,0,0,la_liga,2024-2025
365,Arthur Melo,br BRA,MF,Girona,27,1996,10.5,0,6,1,16.7,0.57,0.1,0.0,0.0,0,0,la_liga,2024-2025
366,Brais Méndez,es ESP,"MF,FW",Real Sociedad,27,1997,17.0,3,28,9,32.1,1.65,0.53,0.11,0.33,0,0,la_liga,2024-2025
367,Ferland Mendy,fr FRA,DF,Real Madrid,29,1995,11.2,0,0,0,,0.0,0.0,,,0,0,la_liga,2024-2025
368,Nobel Mendy,fr FRA,DF,Real Betis,19,2004,1.2,0,0,0,,0.0,0.0,,,0,0,la_liga,2024-2025
369,Víctor Meseguer,es ESP,MF,Valladolid,25,1999,4.6,0,6,0,0.0,1.29,0.0,0.0,,0,0,la_liga,2024-2025
370,Miguel,es ESP,FW,Leganés,24,1999,19.2,1,35,16,45.7,1.83,0.84,0.0,0.0,1,2,la_liga,2024-2025
371,Éder Militão,br BRA,DF,Real Madrid,26,1998,10.4,1,10,3,30.0,0.96,0.29,0.1,0.33,0,0,la_liga,2024-2025
372,Luis Milla,es ESP,MF,Getafe,29,1994,31.9,1,32,8,25.0,1.0,0.25,0.0,0.0,1,1,la_liga,2024-2025
373,Pere Milla,es ESP,MF,Espanyol,31,1992,5.1,3,11,5,45.5,2.17,0.99,0.27,0.6,0,0,la_liga,2024-2025
