Rk,Player,Nation,Pos,Squad,Age,Born,Playing Time_MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts,Starts_Mn/Start,Starts_Compl,Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,league,season
143,Chapela,es ESP,MF,Cádiz,22.0,1999.0,9,398.0,44.0,11.6,4.4,4,64.0,0,5,29.0,11,0.78,4.0,9.0,-5.0,-1.13,-0.8,la_liga,2021-2022
144,Chema,es ESP,MF,Getafe,29.0,1992.0,1,45.0,45.0,1.3,0.5,1,45.0,0,0,,10,0.0,0.0,4.0,-4.0,-8.0,-7.89,la_liga,2021-2022
145,Denis Cheryshev,ru RUS,MF,Valencia,30.0,1990.0,17,563.0,33.0,16.5,6.3,5,71.0,0,12,17.0,12,1.47,12.0,8.0,4.0,0.64,0.92,la_liga,2021-2022
146,Chinchu,es ESP,DF,Getafe,19.0,2002.0,0,,,,,0,,0,0,,1,,,,,,,la_liga,2021-2022
147,Samuel Chukwueze,ng NGA,MF,Villarreal,22.0,1999.0,27,1333.0,49.0,39.0,14.8,12,78.0,3,15,27.0,0,1.63,26.0,14.0,12.0,0.81,0.21,la_liga,2021-2022
148,Víctor Chust,es ESP,DF,Cádiz,21.0,2000.0,25,1830.0,73.0,53.5,20.3,20,85.0,17,5,28.0,12,1.08,22.0,27.0,-5.0,-0.25,0.38,la_liga,2021-2022
149,Jasper Cillessen,nl NED,GK,Valencia,32.0,1989.0,17,1457.0,86.0,42.6,16.2,17,86.0,16,0,,12,1.18,22.0,29.0,-7.0,-0.43,-0.52,la_liga,2021-2022
150,Pathé Ciss,sn SEN,MF,Rayo Vallecano,27.0,1994.0,31,1097.0,35.0,32.1,12.2,11,64.0,1,20,20.0,4,1.23,11.0,15.0,-4.0,-0.33,-0.06,la_liga,2021-2022
151,Carlos Clerc,es ESP,"DF,MF",Levante,29.0,1992.0,19,1514.0,80.0,44.3,16.8,18,84.0,13,1,6.0,5,0.42,16.0,37.0,-21.0,-1.25,-1.06,la_liga,2021-2022
152,Coke,es ESP,DF,Levante,34.0,1987.0,6,118.0,20.0,3.5,1.3,1,84.0,0,5,7.0,32,2.0,6.0,2.0,4.0,3.05,3.84,la_liga,2021-2022
153,Álex Collado,es ESP,"MF,FW",Granada,22.0,1999.0,17,1020.0,60.0,29.8,11.3,13,71.0,3,4,23.0,2,0.88,9.0,16.0,-7.0,-0.62,-0.24,la_liga,2021-2022
154,Arnau Comas,es ESP,DF,Barcelona,21.0,2000.0,0,,,,,0,,0,0,,1,,,,,,,la_liga,2021-2022
155,Eray Cömert,ch SUI,DF,Valencia,23.0,1998.0,8,408.0,51.0,11.9,4.5,5,79.0,2,3,5.0,8,1.13,5.0,6.0,-1.0,-0.22,-0.1,la_liga,2021-2022
156,Santi Comesaña,es ESP,MF,Rayo Vallecano,24.0,1996.0,35,2682.0,77.0,78.4,29.8,32,81.0,13,3,34.0,0,1.09,31.0,34.0,-3.0,-0.1,0.87,la_liga,2021-2022
157,Diego Conde,es ESP,GK,Getafe,22.0,1998.0,1,6.0,6.0,0.2,0.1,0,,0,1,6.0,36,3.0,1.0,0.0,1.0,15.0,15.24,la_liga,2021-2022
158,Francis Coquelin,fr FRA,MF,Villarreal,30.0,1991.0,20,830.0,42.0,24.3,9.2,8,69.0,1,12,24.0,1,1.05,9.0,10.0,-1.0,-0.11,-1.05,la_liga,2021-2022
159,Jesús Corona,mx MEX,"FW,MF",Sevilla,28.0,1993.0,18,1157.0,64.0,33.8,12.9,12,76.0,3,6,40.0,0,1.44,14.0,10.0,4.0,0.31,-0.44,la_liga,2021-2022
160,Ángel Correa,ar ARG,"FW,MF",Atlético Madrid,26.0,1995.0,36,1856.0,52.0,54.3,20.6,21,69.0,5,15,27.0,0,1.89,39.0,21.0,18.0,0.87,0.64,la_liga,2021-2022
161,Thierry Correia,pt POR,"DF,MF",Valencia,22.0,1999.0,19,1414.0,74.0,41.3,15.7,18,78.0,9,1,19.0,1,1.21,20.0,11.0,9.0,0.57,1.2,la_liga,2021-2022
162,Hélder Costa,ao ANG,MF,Valencia,27.0,1994.0,22,1118.0,51.0,32.7,12.4,13,80.0,5,9,9.0,11,1.27,14.0,23.0,-9.0,-0.72,-0.88,la_liga,2021-2022
163,Jaume Costa,es ESP,DF,Mallorca,33.0,1988.0,25,1828.0,73.0,53.5,20.3,21,85.0,14,4,13.0,6,1.0,18.0,32.0,-14.0,-0.69,0.05,la_liga,2021-2022
164,Thibaut Courtois,be BEL,GK,Real Madrid,29.0,1992.0,36,3240.0,90.0,94.7,36.0,36,90.0,36,0,,1,2.36,79.0,29.0,50.0,1.39,1.89,la_liga,2021-2022
165,Philippe Coutinho,br BRA,"FW,MF",Barcelona,29.0,1992.0,12,503.0,42.0,14.7,5.6,5,62.0,0,7,27.0,4,1.33,7.0,7.0,0.0,0.0,-0.93,la_liga,2021-2022
166,Cristian,es ESP,GK,Valencia,23.0,1998.0,0,,,,,0,,0,0,,2,,,,,,,la_liga,2021-2022
167,Cristo,es ESP,DF,Real Sociedad,21.0,2000.0,1,17.0,17.0,0.5,0.2,0,,0,1,17.0,3,3.0,1.0,0.0,1.0,5.29,5.24,la_liga,2021-2022
168,Juan Cruz Armada,es ESP,DF,Osasuna,29.0,1992.0,23,1934.0,84.0,56.5,21.5,22,87.0,19,1,12.0,9,1.13,19.0,27.0,-8.0,-0.37,-0.01,la_liga,2021-2022
169,Marc Cucurella,es ESP,"DF,MF",Getafe,23.0,1998.0,1,23.0,23.0,0.7,0.3,0,,0,1,23.0,0,0.0,0.0,0.0,0.0,0.0,0.21,la_liga,2021-2022
170,Jorge Cuenca,es ESP,DF,Villarreal,21.0,1999.0,0,,,,,0,,0,0,,3,,,,,,,la_liga,2021-2022
171,Jorge Cuenca,es ESP,DF,Getafe,21.0,1999.0,32,2683.0,84.0,78.5,29.8,31,86.0,26,1,10.0,0,1.09,26.0,32.0,-6.0,-0.2,0.04,la_liga,2021-2022
172,Pablo Cuñat,es ESP,GK,Levante,19.0,2002.0,0,,,,,0,,0,0,,6,,,,,,,la_liga,2021-2022
173,Matheus Cunha,br BRA,FW,Atlético Madrid,22.0,1999.0,29,1063.0,37.0,31.1,11.8,8,70.0,0,21,24.0,1,1.59,28.0,14.0,14.0,1.19,0.88,la_liga,2021-2022
174,Arnaut Danjuma,nl NED,FW,Villarreal,24.0,1997.0,23,1472.0,64.0,43.0,16.4,17,77.0,6,6,28.0,0,1.48,25.0,19.0,6.0,0.37,-0.56,la_liga,2021-2022
175,Sergi Darder,es ESP,MF,Espanyol,27.0,1993.0,36,3125.0,87.0,91.4,34.7,36,87.0,25,0,,0,1.14,39.0,49.0,-10.0,-0.29,0.63,la_liga,2021-2022
176,Rodrigo De Paul,ar ARG,MF,Atlético Madrid,27.0,1994.0,36,2151.0,60.0,62.9,23.9,24,77.0,9,12,26.0,1,1.81,43.0,24.0,19.0,0.79,0.58,la_liga,2021-2022
177,Lucas De Vega,es ESP,MF,Barcelona,21.0,2000.0,0,,,,,0,,0,0,,1,,,,,,,la_liga,2021-2022
178,Thomas Delaney,dk DEN,MF,Sevilla,29.0,1991.0,26,1549.0,60.0,45.3,17.2,15,82.0,9,11,29.0,1,1.96,23.0,12.0,11.0,0.64,0.06,la_liga,2021-2022
179,Fran Delgado,es ESP,DF,Real Betis,20.0,2001.0,0,,,,,0,,0,0,,3,,,,,,,la_liga,2021-2022
180,Ousmane Dembélé,fr FRA,"FW,MF",Barcelona,24.0,1997.0,21,1409.0,67.0,41.2,15.7,15,84.0,7,6,25.0,2,2.05,33.0,14.0,19.0,1.21,0.72,la_liga,2021-2022
181,Yusuf Demir,at AUT,FW,Barcelona,18.0,2003.0,6,192.0,32.0,5.6,2.1,2,60.0,0,4,18.0,10,1.5,2.0,1.0,1.0,0.47,-0.34,la_liga,2021-2022
182,Sergiño Dest,us USA,"DF,FW",Barcelona,20.0,2000.0,21,1512.0,72.0,44.2,16.8,17,84.0,9,4,20.0,4,1.67,23.0,15.0,8.0,0.48,-0.56,la_liga,2021-2022
183,Boulaye Dia,sn SEN,FW,Villarreal,24.0,1996.0,25,1269.0,51.0,37.1,14.1,13,75.0,3,12,25.0,4,1.56,22.0,9.0,13.0,0.92,0.38,la_liga,2021-2022
184,Mouctar Diakhaby,gn GUI,DF,Valencia,24.0,1996.0,29,1948.0,67.0,57.0,21.6,21,85.0,17,8,20.0,4,1.31,23.0,35.0,-12.0,-0.55,-0.98,la_liga,2021-2022
185,Javier Díaz,es ESP,GK,Sevilla,24.0,1997.0,1,90.0,90.0,2.6,1.0,1,90.0,1,0,,33,1.0,1.0,1.0,0.0,0.0,-0.62,la_liga,2021-2022
186,Víctor Díaz,es ESP,DF,Granada,33.0,1988.0,22,1500.0,68.0,43.9,16.7,18,78.0,10,4,23.0,11,1.09,22.0,32.0,-10.0,-0.6,-0.27,la_liga,2021-2022
187,Sergio Diez Roldan,es ESP,DF,Atlético Madrid,18.0,2003.0,0,,,,,0,,0,0,,1,,,,,,,la_liga,2021-2022
188,Landry Dimata,be BEL,FW,Espanyol,23.0,1997.0,17,541.0,32.0,15.8,6.0,4,73.0,1,13,19.0,14,0.94,6.0,10.0,-4.0,-0.67,-0.38,la_liga,2021-2022
189,Stole Dimitrievski,mk MKD,GK,Rayo Vallecano,27.0,1993.0,31,2772.0,89.0,81.1,30.8,30,90.0,30,1,72.0,6,1.32,35.0,36.0,-1.0,-0.03,1.36,la_liga,2021-2022
190,Matías Dituro,ar ARG,GK,Celta Vigo,34.0,1987.0,38,3420.0,90.0,100.0,38.0,38,90.0,38,0,,0,1.21,43.0,43.0,0.0,0.0,,la_liga,2021-2022
191,Djené,tg TOG,DF,Getafe,29.0,1991.0,35,3115.0,89.0,91.1,34.6,35,89.0,33,0,,0,1.0,30.0,37.0,-7.0,-0.2,0.09,la_liga,2021-2022
192,Naïs Djouahra,fr FRA,MF,Real Sociedad,21.0,1999.0,7,219.0,31.0,6.4,2.4,1,70.0,0,6,25.0,17,1.43,3.0,4.0,-1.0,-0.41,-0.52,la_liga,2021-2022
193,Marko Dmitrović,rs SRB,GK,Sevilla,29.0,1992.0,6,540.0,90.0,15.8,6.0,6,90.0,6,0,,31,2.33,12.0,5.0,7.0,1.17,0.67,la_liga,2021-2022
194,Jaume Doménech,es ESP,GK,Valencia,30.0,1990.0,4,343.0,86.0,10.0,3.8,3,90.0,3,1,73.0,28,1.75,8.0,4.0,4.0,1.05,1.31,la_liga,2021-2022
195,Carlos Dominguez,es ESP,DF,Celta Vigo,20.0,2001.0,8,344.0,43.0,10.1,3.8,3,86.0,2,5,17.0,24,2.25,6.0,2.0,4.0,1.05,1.16,la_liga,2021-2022
196,Mario Dominguez,es ESP,MF,Valencia,17.0,2004.0,2,25.0,13.0,0.7,0.3,0,,0,2,13.0,2,2.0,0.0,0.0,0.0,0.0,0.13,la_liga,2021-2022
197,John Donald,es ESP,DF,Elche,20.0,2000.0,2,180.0,90.0,5.3,2.0,2,90.0,2,0,,12,1.5,3.0,2.0,1.0,0.5,0.86,la_liga,2021-2022
198,Domingos Duarte,pt POR,DF,Granada,26.0,1995.0,21,1687.0,80.0,49.3,18.7,19,85.0,16,2,34.0,4,0.81,21.0,31.0,-10.0,-0.53,-0.17,la_liga,2021-2022
199,Óscar Duarte,cr CRC,DF,Levante,32.0,1989.0,23,1773.0,77.0,51.8,19.7,20,84.0,15,3,33.0,10,1.09,25.0,36.0,-11.0,-0.56,0.21,la_liga,2021-2022
200,Rubén Duarte,es ESP,DF,Alavés,25.0,1995.0,34,2621.0,77.0,76.6,29.1,31,83.0,19,3,13.0,0,0.91,25.0,44.0,-19.0,-0.65,1.04,la_liga,2021-2022
201,Unai Dufur,es ESP,DF,Osasuna,22.0,1999.0,1,90.0,90.0,2.6,1.0,1,90.0,1,0,,5,0.0,0.0,2.0,-2.0,-2.0,-1.68,la_liga,2021-2022
202,Hugo Duro,es ESP,FW,Getafe,21.0,1999.0,1,12.0,12.0,0.4,0.1,0,,0,1,12.0,2,0.0,0.0,0.0,0.0,0.0,0.21,la_liga,2021-2022
203,Hugo Duro,es ESP,"MF,FW",Valencia,21.0,1999.0,30,1834.0,61.0,53.6,20.4,22,76.0,4,8,20.0,1,1.2,27.0,28.0,-1.0,-0.05,0.18,la_liga,2021-2022
204,Aritz Elustondo,es ESP,DF,Real Sociedad,27.0,1994.0,30,2105.0,70.0,61.5,23.4,22,88.0,19,8,21.0,6,1.77,27.0,21.0,6.0,0.26,0.46,la_liga,2021-2022
205,Adri Embarba,es ESP,"MF,FW",Espanyol,29.0,1992.0,32,1986.0,62.0,58.1,22.1,24,75.0,6,8,22.0,6,1.19,21.0,23.0,-2.0,-0.09,0.6,la_liga,2021-2022
206,Emerson,br BRA,DF,Barcelona,22.0,1999.0,3,91.0,30.0,2.7,1.0,1,62.0,0,2,15.0,0,2.33,3.0,3.0,0.0,0.0,-0.81,la_liga,2021-2022
207,Youssef En-Nesyri,ma MAR,FW,Sevilla,24.0,1997.0,23,1277.0,56.0,37.3,14.2,15,73.0,3,8,24.0,2,1.83,13.0,5.0,8.0,0.56,-0.07,la_liga,2021-2022
208,Gonzalo Escalante,ar ARG,MF,Alavés,28.0,1993.0,17,1300.0,76.0,38.0,14.4,15,81.0,6,2,40.0,0,0.88,14.0,25.0,-11.0,-0.76,0.21,la_liga,2021-2022
209,Aarón Escandell,es ESP,GK,Granada,25.0,1995.0,4,284.0,71.0,8.3,3.2,3,90.0,3,1,14.0,31,1.0,4.0,8.0,-4.0,-1.27,-0.89,la_liga,2021-2022
210,Sergio Escudero,es ESP,DF,Granada,31.0,1989.0,27,1434.0,53.0,41.9,15.9,15,83.0,9,12,16.0,3,1.26,23.0,22.0,1.0,0.06,0.88,la_liga,2021-2022
211,Alfonso Espino,uy URU,DF,Cádiz,29.0,1992.0,37,3329.0,90.0,97.3,37.0,37,90.0,36,0,,0,1.03,35.0,51.0,-16.0,-0.43,-0.43,la_liga,2021-2022
212,Estanis,es ESP,FW,Barcelona,17.0,2003.0,1,11.0,11.0,0.3,0.1,0,,0,1,11.0,0,3.0,0.0,0.0,0.0,0.0,-0.79,la_liga,2021-2022
213,Pervis Estupiñán,ec ECU,DF,Villarreal,23.0,1998.0,28,1575.0,56.0,46.1,17.5,17,78.0,7,11,22.0,9,1.46,30.0,17.0,13.0,0.74,0.11,la_liga,2021-2022
214,Jokin Ezkieta,es ESP,GK,Athletic Club,24.0,1996.0,0,,,,,0,,0,0,,27,,,,,,,la_liga,2021-2022
215,Abde Ezzalzouli,ma MAR,FW,Barcelona,19.0,2001.0,10,580.0,58.0,17.0,6.4,6,81.0,1,4,24.0,3,1.7,8.0,8.0,0.0,0.0,-0.95,la_liga,2021-2022
216,Radamel Falcao,co COL,FW,Rayo Vallecano,35.0,1986.0,22,838.0,38.0,24.5,9.3,8,75.0,2,14,17.0,4,1.0,9.0,12.0,-3.0,-0.32,-0.04,la_liga,2021-2022
217,Fali,es ESP,"DF,MF",Cádiz,27.0,1993.0,28,1803.0,64.0,52.7,20.0,23,74.0,11,5,22.0,5,1.21,20.0,24.0,-4.0,-0.2,0.47,la_liga,2021-2022
218,Omar Faraj,ps PLE,FW,Levante,19.0,2002.0,1,4.0,4.0,0.1,0.0,0,,0,1,4.0,1,3.0,0.0,0.0,0.0,0.0,0.66,la_liga,2021-2022
219,Ansu Fati,es ESP,FW,Barcelona,18.0,2002.0,10,336.0,34.0,9.8,3.7,3,59.0,0,7,23.0,0,1.7,8.0,4.0,4.0,1.07,0.31,la_liga,2021-2022
220,Aleix Febas,es ESP,MF,Mallorca,25.0,1996.0,4,117.0,29.0,3.4,1.3,1,58.0,0,3,20.0,14,0.25,2.0,5.0,-3.0,-2.31,-1.65,la_liga,2021-2022
221,Nabil Fekir,fr FRA,MF,Real Betis,28.0,1993.0,34,2794.0,82.0,81.7,31.0,33,84.0,15,1,33.0,1,1.71,51.0,32.0,19.0,0.61,0.18,la_liga,2021-2022
222,Yassin Fekir,fr FRA,FW,Real Betis,24.0,1997.0,0,,,,,0,,0,0,,3,,,,,,,la_liga,2021-2022
223,Felipe,br BRA,DF,Atlético Madrid,32.0,1989.0,26,1504.0,58.0,44.0,16.7,15,87.0,13,11,18.0,8,2.0,32.0,25.0,7.0,0.42,-0.29,la_liga,2021-2022
224,João Félix,pt POR,FW,Atlético Madrid,21.0,1999.0,24,1263.0,53.0,36.9,14.0,13,74.0,4,11,27.0,0,1.71,28.0,22.0,6.0,0.43,-0.24,la_liga,2021-2022
225,Aitor Fernández,es ESP,GK,Levante,30.0,1991.0,13,1166.0,90.0,34.1,13.0,13,90.0,12,0,,22,0.62,12.0,29.0,-17.0,-1.31,-0.99,la_liga,2021-2022
226,Álex Fernández,es ESP,MF,Cádiz,28.0,1992.0,32,2051.0,64.0,60.0,22.8,22,83.0,14,10,23.0,4,1.0,21.0,32.0,-11.0,-0.48,-0.15,la_liga,2021-2022
227,César Fernández,es ESP,GK,Celta Vigo,17.0,2004.0,0,,,,,0,,0,0,,2,,,,,,,la_liga,2021-2022
228,Marcos Fernández Cózar,es ESP,DF,Mallorca,18.0,2003.0,0,,,,,0,,0,0,,2,,,,,,,la_liga,2021-2022
229,Fernando,br BRA,"MF,DF",Sevilla,34.0,1987.0,24,1850.0,77.0,54.1,20.6,21,85.0,17,3,19.0,0,2.08,29.0,17.0,12.0,0.58,-0.05,la_liga,2021-2022
230,Fidel,es ESP,MF,Elche,31.0,1989.0,33,2261.0,69.0,66.1,25.1,29,73.0,7,4,36.0,1,1.06,21.0,31.0,-10.0,-0.4,-0.24,la_liga,2021-2022
231,Juan Flere,ar ARG,GK,Cádiz,23.0,1998.0,0,,,,,0,,0,0,,8,,,,,,,la_liga,2021-2022
232,José Fontán,es ESP,DF,Celta Vigo,21.0,2000.0,9,276.0,31.0,8.1,3.1,3,75.0,2,6,9.0,25,1.0,1.0,4.0,-3.0,-0.98,-1.06,la_liga,2021-2022
233,Hernâni Fortes,pt POR,"FW,MF",Levante,29.0,1991.0,0,,,,,0,,0,0,,1,,,,,,,la_liga,2021-2022
234,Dimitri Foulquier,fr FRA,DF,Granada,28.0,1993.0,2,180.0,90.0,5.3,2.0,2,90.0,2,0,,0,1.0,1.0,1.0,0.0,0.0,0.47,la_liga,2021-2022
235,Dimitri Foulquier,fr FRA,"DF,MF",Valencia,28.0,1993.0,29,2342.0,81.0,68.5,26.0,25,89.0,23,4,31.0,0,1.17,30.0,36.0,-6.0,-0.23,-0.31,la_liga,2021-2022
236,Juan Foyth,ar ARG,DF,Villarreal,23.0,1998.0,25,1924.0,77.0,56.3,21.4,22,84.0,12,3,29.0,5,1.24,29.0,19.0,10.0,0.47,-0.49,la_liga,2021-2022
237,Enric Franquesa,es ESP,"DF,MF",Levante,24.0,1997.0,16,625.0,39.0,18.3,6.9,6,75.0,4,10,18.0,17,0.69,7.0,12.0,-5.0,-0.72,-0.08,la_liga,2021-2022
238,José Friaza,es ESP,FW,Elche,19.0,2002.0,0,,,,,0,,0,0,,2,,,,,,,la_liga,2021-2022
239,Jorge de Frutos,es ESP,"MF,FW",Levante,24.0,1997.0,25,1760.0,70.0,51.5,19.6,20,82.0,8,5,24.0,0,0.56,23.0,44.0,-21.0,-1.07,-0.86,la_liga,2021-2022
240,Toni Fuidias,es ESP,GK,Real Madrid,20.0,2001.0,0,,,,,0,,0,0,,18,,,,,,,la_liga,2021-2022
241,George Gagua,ge GEO,FW,Alavés,19.0,2001.0,0,,,,,0,,0,0,,1,,,,,,,la_liga,2021-2022
242,Javi Galán,es ESP,DF,Celta Vigo,26.0,1994.0,37,3298.0,89.0,96.4,36.6,37,89.0,35,0,,0,1.22,43.0,43.0,0.0,0.0,0.0,la_liga,2021-2022
243,Iñigo Ruiz de Galarreta,es ESP,MF,Mallorca,27.0,1993.0,22,1378.0,63.0,40.3,15.3,17,75.0,2,5,20.0,0,1.14,12.0,17.0,-5.0,-0.33,0.64,la_liga,2021-2022
244,Thiago Galhardo,br BRA,FW,Celta Vigo,32.0,1989.0,31,1148.0,37.0,33.6,12.8,9,76.0,3,22,21.0,2,1.06,18.0,17.0,1.0,0.08,0.12,la_liga,2021-2022
245,Pablo Gálvez,es ESP,FW,Mallorca,19.0,2001.0,0,,,,,0,,0,0,,2,,,,,,,la_liga,2021-2022
246,Álvaro García,es ESP,MF,Rayo Vallecano,28.0,1992.0,36,2998.0,83.0,87.7,33.3,34,86.0,24,2,31.0,0,1.14,36.0,44.0,-8.0,-0.24,0.4,la_liga,2021-2022
247,Álvaro García,es ESP,DF,Espanyol,21.0,2000.0,0,,,,,0,,0,0,,7,,,,,,,la_liga,2021-2022
248,Dani García,es ESP,MF,Athletic Club,31.0,1990.0,32,2177.0,68.0,63.7,24.2,27,76.0,6,5,24.0,2,1.41,25.0,22.0,3.0,0.12,-0.17,la_liga,2021-2022
249,David García,es ESP,DF,Osasuna,27.0,1994.0,35,3105.0,89.0,90.8,34.5,35,89.0,34,0,,1,1.34,37.0,45.0,-8.0,-0.23,1.48,la_liga,2021-2022
250,Eric García,es ESP,DF,Barcelona,20.0,2001.0,26,2039.0,78.0,59.6,22.7,23,82.0,16,3,48.0,7,2.0,46.0,20.0,26.0,1.15,0.89,la_liga,2021-2022
251,Fran Garcia,es ESP,DF,Rayo Vallecano,21.0,1999.0,34,3025.0,89.0,88.5,33.6,34,89.0,32,0,,2,1.21,36.0,40.0,-4.0,-0.12,1.48,la_liga,2021-2022
252,Joan García,es ESP,GK,Espanyol,20.0,2001.0,2,108.0,54.0,3.2,1.2,1,90.0,1,1,18.0,30,0.5,1.0,3.0,-2.0,-1.67,-1.37,la_liga,2021-2022
253,Manu García,es ESP,MF,Alavés,23.0,1998.0,24,1077.0,45.0,31.5,12.0,10,75.0,3,14,24.0,13,0.83,9.0,15.0,-6.0,-0.5,0.57,la_liga,2021-2022
254,Raúl García,es ESP,FW,Athletic Club,35.0,1986.0,35,1802.0,51.0,52.7,20.0,24,65.0,1,11,22.0,1,1.37,19.0,17.0,2.0,0.1,-0.18,la_liga,2021-2022
255,Rubén García,es ESP,"MF,FW",Osasuna,28.0,1993.0,37,2375.0,64.0,69.4,26.4,30,74.0,1,7,21.0,1,1.27,25.0,36.0,-11.0,-0.42,-0.16,la_liga,2021-2022
256,Saúl García,es ESP,DF,Alavés,26.0,1994.0,1,4.0,4.0,0.1,0.0,0,,0,1,4.0,21,3.0,0.0,0.0,0.0,0.0,0.9,la_liga,2021-2022
257,Unai García,es ESP,DF,Osasuna,29.0,1992.0,18,1408.0,78.0,41.2,15.6,15,89.0,14,3,25.0,18,0.94,10.0,18.0,-8.0,-0.51,-0.24,la_liga,2021-2022
258,Mario Gaspar,es ESP,DF,Villarreal,30.0,1990.0,12,623.0,52.0,18.2,6.9,7,80.0,4,5,12.0,26,1.58,14.0,8.0,6.0,0.87,0.22,la_liga,2021-2022
259,Gavi,es ESP,"MF,FW",Barcelona,16.0,2004.0,34,2316.0,68.0,67.7,25.7,28,78.0,11,6,23.0,2,1.85,44.0,27.0,17.0,0.66,-0.4,la_liga,2021-2022
260,Tomás Giaquinto,ar ARG,MF,Mallorca,21.0,2000.0,0,,,,,0,,0,0,,1,,,,,,,la_liga,2021-2022
261,Bryan Gil,es ESP,"MF,FW",Valencia,20.0,2001.0,13,753.0,58.0,22.0,8.4,9,75.0,2,4,20.0,2,1.31,5.0,8.0,-3.0,-0.36,-0.29,la_liga,2021-2022
262,David Gil,es ESP,GK,Cádiz,27.0,1994.0,0,,,,,0,,0,0,,38,,,,,,,la_liga,2021-2022
263,Óscar Gil,es ESP,DF,Espanyol,24.0,1997.0,22,1688.0,77.0,49.4,18.8,20,82.0,8,2,27.0,1,1.27,21.0,21.0,0.0,0.0,0.68,la_liga,2021-2022
264,Mario Gila,es ESP,DF,Real Madrid,20.0,2000.0,2,25.0,13.0,0.7,0.3,0,,0,2,13.0,1,3.0,2.0,0.0,2.0,7.2,5.95,la_liga,2021-2022
265,Carlos Giménez,es ESP,DF,Levante,18.0,2003.0,0,,,,,0,,0,0,,1,,,,,,,la_liga,2021-2022
266,Alan Godoy,es ESP,FW,Alavés,18.0,2003.0,0,,,,,0,,0,0,,4,,,,,,,la_liga,2021-2022
267,Dani Gómez,es ESP,FW,Levante,23.0,1998.0,28,1063.0,38.0,31.1,11.8,11,68.0,1,17,19.0,5,0.86,18.0,28.0,-10.0,-0.85,-0.27,la_liga,2021-2022
268,Jonathan Gomez,us USA,DF,Real Sociedad,17.0,2003.0,0,,,,,0,,0,0,,1,,,,,,,la_liga,2021-2022
269,Maxi Gómez,uy URU,FW,Valencia,24.0,1996.0,29,1956.0,67.0,57.2,21.7,21,82.0,9,8,30.0,0,1.31,27.0,28.0,-1.0,-0.05,0.2,la_liga,2021-2022
270,Moi Gómez,es ESP,"MF,FW",Villarreal,27.0,1994.0,29,1286.0,44.0,37.6,14.3,13,75.0,4,16,20.0,8,1.69,20.0,14.0,6.0,0.42,-0.42,la_liga,2021-2022
271,Papu Gómez,ar ARG,"FW,MF",Sevilla,33.0,1988.0,29,1784.0,62.0,52.2,19.8,19,76.0,6,10,34.0,1,1.86,29.0,11.0,18.0,0.91,0.63,la_liga,2021-2022
272,Sergi Gómez,es ESP,DF,Espanyol,29.0,1992.0,31,2720.0,88.0,79.5,30.2,31,88.0,27,0,,6,1.03,34.0,47.0,-13.0,-0.43,-0.43,la_liga,2021-2022
273,Victor Gomez,es ESP,"DF,MF",Espanyol,21.0,2000.0,1,4.0,4.0,0.1,0.0,0,,0,1,4.0,0,1.0,0.0,0.0,0.0,0.0,0.34,la_liga,2021-2022
274,Antonio Gomis,es ESP,GK,Atlético Madrid,18.0,2003.0,0,,,,,0,,0,0,,1,,,,,,,la_liga,2021-2022
275,Maxime Gonalons,fr FRA,MF,Granada,32.0,1989.0,25,1550.0,62.0,45.3,17.2,20,72.0,9,5,24.0,1,1.0,19.0,25.0,-6.0,-0.35,0.18,la_liga,2021-2022
276,Diego González,es ESP,DF,Elche,26.0,1995.0,28,1793.0,64.0,52.4,19.9,19,85.0,17,9,19.0,8,1.25,21.0,26.0,-5.0,-0.25,0.14,la_liga,2021-2022
277,Édgar González,es ESP,DF,Real Betis,24.0,1997.0,21,1464.0,70.0,42.8,16.3,14,90.0,14,7,29.0,16,2.05,32.0,21.0,11.0,0.68,0.17,la_liga,2021-2022
278,Giovanni González,uy URU,DF,Mallorca,26.0,1994.0,9,365.0,41.0,10.7,4.1,3,82.0,1,6,20.0,8,0.78,2.0,9.0,-7.0,-1.73,-1.14,la_liga,2021-2022
279,Hugo González,es ESP,FW,Valencia,18.0,2003.0,0,,,,,0,,0,0,,1,,,,,,,la_liga,2021-2022
280,Nicolás González,es ESP,MF,Barcelona,19.0,2002.0,27,1114.0,41.0,32.6,12.4,12,72.0,2,15,17.0,4,2.04,21.0,10.0,11.0,0.89,0.15,la_liga,2021-2022
281,Peter González,do DOM,MF,Real Madrid,19.0,2002.0,3,27.0,9.0,0.8,0.3,0,,0,3,9.0,1,2.0,1.0,0.0,1.0,3.33,2.06,la_liga,2021-2022
282,Roberto González,es ESP,MF,Real Betis,20.0,2001.0,4,135.0,34.0,3.9,1.5,1,79.0,0,3,19.0,6,1.75,4.0,1.0,3.0,2.0,1.48,la_liga,2021-2022
283,Urko González,es ESP,"DF,MF",Real Sociedad,20.0,2001.0,0,,,,,0,,0,0,,2,,,,,,,la_liga,2021-2022
284,Gori,es ESP,MF,Espanyol,19.0,2002.0,1,9.0,9.0,0.3,0.1,0,,0,1,9.0,4,1.0,0.0,0.0,0.0,0.0,0.34,la_liga,2021-2022
