Rk,Player,Nation,Pos,Squad,Age,Born,Playing Time_MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts,Starts_Mn/Start,Starts_Compl,Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,league,season
187,Amadou Haidara,ml MLI,MF,RB Leipzig,26,1998,28,1320.0,47.0,43.1,14.7,16,64.0,2,12,24.0,2,1.64,21.0,14.0,7.0,0.48,0.58,bundesliga,2024-2025
188,Sébastien Haller,ci CIV,FW,Dortmund,30,1994,0,,,,,0,,0,0,,1,,,,,,,bundesliga,2024-2025
189,Andreas Hanche-Olsen,no NOR,DF,Mainz 05,27,1997,22,1284.0,58.0,42.0,14.3,12,85.0,11,10,27.0,6,1.55,26.0,27.0,-1.0,-0.07,-0.73,bundesliga,2024-2025
190,Isak Hansen-Aarøen,no NOR,MF,Werder Bremen,19,2004,0,,,,,0,,0,0,,9,,,,,,,bundesliga,2024-2025
191,Phil Harres,de GER,FW,Holstein Kiel,22,2002,26,1544.0,59.0,50.5,17.2,17,78.0,7,9,24.0,1,0.85,25.0,38.0,-13.0,-0.76,0.31,bundesliga,2024-2025
192,Ramon Hendriks,nl NED,DF,Stuttgart,23,2001,25,1154.0,46.0,37.7,12.8,10,88.0,9,15,19.0,8,1.52,26.0,22.0,4.0,0.31,-0.02,bundesliga,2024-2025
193,Paul Hennrich,de GER,MF,Hoffenheim,19,2005,1,12.0,12.0,0.4,0.1,0,,0,1,12.0,0,1.0,1.0,0.0,1.0,7.5,8.18,bundesliga,2024-2025
194,Benjamin Henrichs,de GER,"DF,MF",RB Leipzig,27,1997,15,935.0,62.0,30.6,10.4,10,84.0,6,5,19.0,0,1.8,17.0,20.0,-3.0,-0.29,-0.63,bundesliga,2024-2025
195,Mario Hermoso,es ESP,DF,Leverkusen,29,1995,4,293.0,73.0,9.6,3.3,3,90.0,3,1,23.0,1,1.75,4.0,3.0,1.0,0.31,-0.6,bundesliga,2024-2025
196,Charles Herrmann,de GER,FW,Gladbach,18,2006,0,,,,,0,,0,0,,2,,,,,,,bundesliga,2024-2025
197,Piero Hincapié,ec ECU,DF,Leverkusen,22,2002,32,2670.0,83.0,87.3,29.7,28,89.0,25,4,44.0,1,2.06,61.0,35.0,26.0,0.88,0.18,bundesliga,2024-2025
198,Adam Hložek,cz CZE,"FW,MF",Hoffenheim,22,2002,27,1871.0,69.0,61.1,20.8,22,81.0,13,5,18.0,0,0.85,28.0,44.0,-16.0,-0.77,-0.32,bundesliga,2024-2025
199,Nicolas Höfler,de GER,MF,Freiburg,34,1990,20,794.0,40.0,25.9,8.8,7,86.0,6,13,15.0,14,1.45,12.0,11.0,1.0,0.11,0.31,bundesliga,2024-2025
200,Jonas Hofmann,de GER,MF,Leverkusen,32,1992,11,356.0,32.0,11.6,4.0,4,58.0,0,7,18.0,16,1.82,7.0,6.0,1.0,0.25,-0.68,bundesliga,2024-2025
201,Philipp Hofmann,de GER,FW,Bochum,31,1993,32,2277.0,71.0,74.4,25.3,27,81.0,13,5,19.0,0,0.69,21.0,45.0,-24.0,-0.95,0.2,bundesliga,2024-2025
202,Lucas Höler,de GER,"FW,MF",Freiburg,30,1994,31,1867.0,60.0,61.0,20.7,21,79.0,8,10,20.0,2,1.61,30.0,34.0,-4.0,-0.19,-0.19,bundesliga,2024-2025
203,Benedict Hollerbach,de GER,"FW,MF",Union Berlin,23,2001,34,2540.0,75.0,83.0,28.2,30,80.0,11,4,35.0,0,1.18,33.0,42.0,-9.0,-0.32,0.89,bundesliga,2024-2025
204,Lewis Holtby,de GER,MF,Holstein Kiel,33,1990,25,1238.0,50.0,40.5,13.8,13,72.0,3,12,25.0,1,0.56,16.0,40.0,-24.0,-1.74,-1.4,bundesliga,2024-2025
205,Gerrit Holtmann,ph PHI,"MF,DF",Bochum,29,1995,23,1136.0,49.0,37.1,12.6,12,69.0,1,11,28.0,2,0.65,16.0,22.0,-6.0,-0.48,0.83,bundesliga,2024-2025
206,Franck Honorat,fr FRA,MF,Gladbach,27,1996,19,1439.0,76.0,47.0,16.0,18,78.0,1,1,31.0,1,1.37,31.0,22.0,9.0,0.56,1.17,bundesliga,2024-2025
207,Mathias Honsak,at AUT,"MF,FW",Heidenheim,27,1996,22,1181.0,54.0,38.6,13.1,12,82.0,7,10,20.0,0,0.68,12.0,32.0,-20.0,-1.52,-1.19,bundesliga,2024-2025
208,Timo Horn,de GER,GK,Bochum,31,1993,13,1170.0,90.0,38.2,13.0,13,90.0,13,0,,21,0.92,13.0,22.0,-9.0,-0.69,0.5,bundesliga,2024-2025
209,Lukáš Hrádecký,fi FIN,GK,Leverkusen,34,1989,29,2610.0,90.0,85.3,29.0,29,90.0,29,0,,4,2.03,63.0,38.0,25.0,0.86,0.06,bundesliga,2024-2025
210,Robin Hranáč,cz CZE,DF,Hoffenheim,24,2000,4,219.0,55.0,7.2,2.4,2,59.0,0,2,51.0,15,0.0,3.0,7.0,-4.0,-1.64,-1.07,bundesliga,2024-2025
211,Jannik Huth,de GER,GK,Freiburg,30,1994,0,,,,,0,,0,0,,12,,,,,,,bundesliga,2024-2025
212,Hong Hyunseok,kr KOR,MF,Mainz 05,25,1999,23,530.0,23.0,17.3,5.9,4,55.0,0,19,16.0,9,1.48,10.0,11.0,-1.0,-0.17,-0.63,bundesliga,2024-2025
213,Oscar Højlund,dk DEN,MF,Eintracht Frankfurt,19,2005,20,722.0,36.0,23.6,8.0,7,66.0,2,13,20.0,3,1.65,12.0,11.0,1.0,0.12,-0.68,bundesliga,2024-2025
214,Arijon Ibrahimović,de GER,MF,Bayern Munich,18,2005,1,1.0,1.0,0.0,0.0,0,,0,1,1.0,5,3.0,0.0,0.0,0.0,0.0,-1.97,bundesliga,2024-2025
215,Juan Ignacio Cabrera,de GER,MF,Augsburg,21,2003,0,,,,,0,,0,0,,3,,,,,,,bundesliga,2024-2025
216,Andrej Ilic,rs SRB,FW,Union Berlin,24,2000,16,937.0,59.0,30.6,10.4,11,69.0,1,5,35.0,0,1.25,16.0,19.0,-3.0,-0.29,0.26,bundesliga,2024-2025
217,Jackson Irvine,au AUS,MF,St Pauli,31,1993,29,2610.0,90.0,85.3,29.0,29,90.0,29,0,,0,1.0,25.0,35.0,-10.0,-0.34,0.26,bundesliga,2024-2025
218,Ko Itakura,jp JPN,DF,Gladbach,27,1997,31,2790.0,90.0,91.2,31.0,31,90.0,31,0,,0,1.35,51.0,52.0,-1.0,-0.03,0.3,bundesliga,2024-2025
219,Hiroki Ito,jp JPN,DF,Bayern Munich,25,1999,6,250.0,42.0,8.2,2.8,3,68.0,0,3,15.0,0,1.83,6.0,5.0,1.0,0.36,-1.75,bundesliga,2024-2025
220,Marko Ivezić,rs SRB,DF,Holstein Kiel,22,2001,23,1657.0,72.0,54.2,18.4,18,85.0,15,5,25.0,10,0.7,26.0,40.0,-14.0,-0.76,0.33,bundesliga,2024-2025
221,Lee Jae-sung,kr KOR,MF,Mainz 05,31,1992,33,2650.0,80.0,86.6,29.4,31,83.0,13,2,37.0,0,1.48,45.0,38.0,7.0,0.24,-0.86,bundesliga,2024-2025
222,Paul Jaeckel,de GER,DF,Union Berlin,26,1998,0,,,,,0,,0,0,,1,,,,,,,bundesliga,2024-2025
223,Kristijan Jakić,hr CRO,MF,Augsburg,27,1997,31,2306.0,74.0,75.4,25.6,27,82.0,20,4,22.0,0,1.26,26.0,38.0,-12.0,-0.47,0.01,bundesliga,2024-2025
224,Luka Janes,de GER,MF,Heidenheim,20,2004,0,,,,,0,,0,0,,2,,,,,,,bundesliga,2024-2025
225,Luca Jaquez,ch SUI,DF,Stuttgart,21,2003,5,253.0,51.0,8.3,2.8,2,78.0,0,3,32.0,8,2.4,10.0,2.0,8.0,2.85,2.75,bundesliga,2024-2025
226,Nuha Jatta,gm GAM,MF,RB Leipzig,18,2006,0,,,,,0,,0,0,,3,,,,,,,bundesliga,2024-2025
227,Dominik Javorček,sk SVK,"MF,DF",Holstein Kiel,21,2002,13,386.0,30.0,12.6,4.3,4,65.0,0,9,14.0,12,1.0,8.0,14.0,-6.0,-1.4,-0.56,bundesliga,2024-2025
228,Finn Jeltsch,de GER,DF,Stuttgart,18,2006,12,780.0,65.0,25.5,8.7,9,84.0,8,3,9.0,1,1.17,13.0,16.0,-3.0,-0.35,-0.9,bundesliga,2024-2025
229,Fredrik Jensen,fi FIN,"MF,FW",Augsburg,26,1997,20,763.0,38.0,24.9,8.5,9,64.0,0,11,17.0,2,1.35,7.0,7.0,0.0,0.0,0.63,bundesliga,2024-2025
230,Moritz Jenz,de GER,DF,Mainz 05,25,1999,19,1600.0,84.0,52.3,17.8,18,89.0,16,1,5.0,4,1.68,27.0,22.0,5.0,0.28,-0.15,bundesliga,2024-2025
231,Niklas Jessen,de GER,MF,Dortmund,20,2003,0,,,,,0,,0,0,,1,,,,,,,bundesliga,2024-2025
232,Carl Johansson,se SWE,DF,Holstein Kiel,30,1994,10,568.0,57.0,18.6,6.3,7,75.0,4,3,15.0,7,1.1,11.0,19.0,-8.0,-1.27,-0.44,bundesliga,2024-2025
233,Anthony Jung,de GER,DF,Werder Bremen,32,1991,28,1898.0,68.0,62.0,21.1,20,86.0,15,8,23.0,5,1.5,35.0,42.0,-7.0,-0.33,-0.64,bundesliga,2024-2025
234,Josip Juranović,hr CRO,"MF,DF",Union Berlin,28,1995,17,1159.0,68.0,37.9,12.9,13,82.0,8,4,23.0,1,1.24,12.0,19.0,-7.0,-0.54,-0.12,bundesliga,2024-2025
235,David Jurásek,cz CZE,"DF,MF",Hoffenheim,23,2000,14,619.0,44.0,20.2,6.9,6,81.0,2,8,17.0,10,0.57,5.0,15.0,-10.0,-1.45,-1.01,bundesliga,2024-2025
236,Yusuf Kabadayı,de GER,FW,Augsburg,20,2004,5,71.0,14.0,2.3,0.8,0,,0,5,14.0,7,1.4,1.0,1.0,0.0,0.0,0.48,bundesliga,2024-2025
237,Almugera Kabar,de GER,DF,Dortmund,18,2006,5,137.0,27.0,4.5,1.5,1,77.0,0,4,15.0,12,1.2,1.0,4.0,-3.0,-1.97,-2.68,bundesliga,2024-2025
238,Issa Kaboré,bf BFA,MF,Werder Bremen,23,2001,9,308.0,34.0,10.1,3.4,3,65.0,0,6,19.0,3,0.56,9.0,9.0,0.0,0.0,0.1,bundesliga,2024-2025
239,Pavel Kadeřábek,cz CZE,"MF,DF",Hoffenheim,32,1992,24,1576.0,66.0,51.5,17.5,18,81.0,12,6,21.0,4,0.79,27.0,41.0,-14.0,-0.8,-0.31,bundesliga,2024-2025
240,Jakub Kamiński,pl POL,"MF,DF",Wolfsburg,22,2002,22,1130.0,51.0,36.9,12.6,12,80.0,8,10,17.0,9,1.09,23.0,21.0,2.0,0.16,0.16,bundesliga,2024-2025
241,Kevin Kampl,si SVN,MF,RB Leipzig,33,1990,26,1593.0,61.0,52.1,17.7,18,78.0,6,8,23.0,2,1.5,28.0,28.0,0.0,0.0,-0.31,bundesliga,2024-2025
242,Harry Kane,eng ENG,FW,Bayern Munich,31,1993,31,2381.0,77.0,77.8,26.5,28,82.0,15,3,29.0,0,2.52,81.0,18.0,63.0,2.38,1.85,bundesliga,2024-2025
243,Atakan Karazor,tr TUR,MF,Stuttgart,27,1996,32,2618.0,82.0,85.6,29.1,31,84.0,21,1,21.0,0,1.56,56.0,45.0,11.0,0.38,0.38,bundesliga,2024-2025
244,Lennart Karl,de GER,MF,Bayern Munich,16,2008,0,,,,,0,,0,0,,3,,,,,,,bundesliga,2024-2025
245,Silas Katompa,cd COD,"FW,MF",Stuttgart,25,1998,0,,,,,0,,0,0,,1,,,,,,,bundesliga,2024-2025
246,Mikkel Kaufmann,dk DEN,"FW,MF",Heidenheim,23,2001,9,372.0,41.0,12.2,4.1,3,63.0,0,6,31.0,4,0.33,3.0,9.0,-6.0,-1.45,-0.75,bundesliga,2024-2025
247,Yannik Keitel,de GER,MF,Stuttgart,24,2000,11,270.0,25.0,8.8,3.0,2,86.0,0,9,11.0,18,2.18,5.0,4.0,1.0,0.33,0.01,bundesliga,2024-2025
248,Andu Kelati,de GER,MF,Holstein Kiel,21,2002,8,288.0,36.0,9.4,3.2,2,71.0,0,6,25.0,7,0.25,9.0,6.0,3.0,0.94,2.04,bundesliga,2024-2025
249,Thomas Keller,de GER,"MF,DF",Heidenheim,24,1999,6,148.0,25.0,4.8,1.6,2,52.0,0,4,11.0,14,1.17,1.0,4.0,-3.0,-1.82,-1.08,bundesliga,2024-2025
250,Aljoscha Kemlein,de GER,MF,Union Berlin,19,2004,15,922.0,61.0,30.1,10.2,11,77.0,4,4,20.0,4,0.8,6.0,17.0,-11.0,-1.07,-0.86,bundesliga,2024-2025
251,Luca Kerber,de GER,MF,Heidenheim,22,2002,23,783.0,34.0,25.6,8.7,7,62.0,1,16,22.0,9,1.13,12.0,16.0,-4.0,-0.46,0.45,bundesliga,2024-2025
252,Rani Khedira,de GER,MF,Union Berlin,30,1994,32,2723.0,85.0,89.0,30.3,31,87.0,26,1,19.0,1,1.25,34.0,39.0,-5.0,-0.17,2.77,bundesliga,2024-2025
253,Joshua Kimmich,de GER,MF,Bayern Munich,29,1995,33,2847.0,86.0,93.0,31.6,32,89.0,31,1,15.0,0,2.39,90.0,28.0,62.0,1.96,-0.15,bundesliga,2024-2025
254,Carl Klaus,de GER,GK,Union Berlin,30,1994,0,,,,,0,,0,0,,8,,,,,,,bundesliga,2024-2025
255,Daniel Klein,de GER,GK,Augsburg,23,2001,0,,,,,0,,0,0,,5,,,,,,,bundesliga,2024-2025
256,Tim Kleindienst,de GER,FW,Gladbach,28,1995,31,2737.0,88.0,89.4,30.4,31,88.0,23,0,,0,1.35,53.0,49.0,4.0,0.13,1.8,bundesliga,2024-2025
257,Lukas Klostermann,de GER,DF,RB Leipzig,28,1996,28,1838.0,66.0,60.1,20.4,20,85.0,15,8,17.0,3,1.64,26.0,24.0,2.0,0.1,-0.12,bundesliga,2024-2025
258,Ansgar Knauff,de GER,MF,Eintracht Frankfurt,22,2002,30,1597.0,53.0,52.2,17.7,18,72.0,1,12,25.0,1,1.8,36.0,27.0,9.0,0.51,-0.29,bundesliga,2024-2025
259,Magnus Knudsen,no NOR,MF,Holstein Kiel,23,2001,31,1850.0,60.0,60.5,20.6,22,76.0,10,9,20.0,2,0.77,25.0,49.0,-24.0,-1.17,-0.65,bundesliga,2024-2025
260,Gregor Kobel,ch SUI,GK,Dortmund,26,1997,32,2880.0,90.0,94.1,32.0,32,90.0,32,0,,0,1.69,68.0,47.0,21.0,0.66,1.16,bundesliga,2024-2025
261,Robin Koch,de GER,DF,Eintracht Frankfurt,28,1996,30,2586.0,86.0,84.5,28.7,30,86.0,27,0,,0,1.87,62.0,37.0,25.0,0.87,1.44,bundesliga,2024-2025
262,Derrick Köhn,gh GHA,"MF,DF",Werder Bremen,25,1999,27,1343.0,50.0,43.9,14.9,14,77.0,1,13,20.0,4,1.37,23.0,29.0,-6.0,-0.4,-0.56,bundesliga,2024-2025
263,Dominik Kohr,de GER,"DF,MF",Mainz 05,30,1994,28,2295.0,82.0,75.0,25.5,28,82.0,18,0,,0,1.57,40.0,28.0,12.0,0.47,0.47,bundesliga,2024-2025
264,Markus Kolke,de GER,GK,Werder Bremen,33,1990,0,,,,,0,,0,0,,1,,,,,,,bundesliga,2024-2025
265,Marco Komenda,hr CRO,DF,Holstein Kiel,27,1996,19,1307.0,69.0,42.7,14.5,17,76.0,9,2,9.0,6,0.89,22.0,32.0,-10.0,-0.69,0.39,bundesliga,2024-2025
266,Mert Kömür,de GER,MF,Augsburg,19,2005,20,654.0,33.0,21.4,7.3,5,62.0,0,15,23.0,9,1.15,4.0,12.0,-8.0,-1.1,-0.8,bundesliga,2024-2025
267,Noah König,de GER,DF,Hoffenheim,21,2003,0,,,,,0,,0,0,,2,,,,,,,bundesliga,2024-2025
268,Kacper Koscierski,de GER,DF,Bochum,17,2007,1,7.0,7.0,0.2,0.1,0,,0,1,7.0,0,3.0,0.0,0.0,0.0,0.0,1.0,bundesliga,2024-2025
269,Odilon Kossounou,ci CIV,DF,Leverkusen,23,2001,0,,,,,0,,0,0,,1,,,,,,,bundesliga,2024-2025
270,Henri Koudossou,de GER,MF,Augsburg,24,1999,21,748.0,36.0,24.4,8.3,4,78.0,1,17,26.0,5,1.24,11.0,12.0,-1.0,-0.12,0.46,bundesliga,2024-2025
271,Konstantinos Koulierakis,gr GRE,DF,Wolfsburg,20,2003,30,2468.0,82.0,80.7,27.4,28,86.0,24,2,26.0,1,1.33,44.0,40.0,4.0,0.15,0.45,bundesliga,2024-2025
272,Matej Kovar,cz CZE,GK,Leverkusen,24,2000,5,450.0,90.0,14.7,5.0,5,90.0,5,0,,28,2.0,9.0,5.0,4.0,0.8,-0.06,bundesliga,2024-2025
273,Andrej Kramarić,hr CRO,MF,Hoffenheim,33,1991,32,2767.0,86.0,90.4,30.7,32,86.0,18,0,,0,1.0,37.0,59.0,-22.0,-0.72,-0.72,bundesliga,2024-2025
274,Frans Krätzig,de GER,"MF,DF",Heidenheim,21,2003,16,1217.0,76.0,39.8,13.5,15,80.0,5,1,20.0,1,1.06,12.0,18.0,-6.0,-0.44,0.58,bundesliga,2024-2025
275,Frans Krätzig,de GER,DF,Stuttgart,21,2003,1,56.0,56.0,1.8,0.6,1,56.0,0,0,,4,0.0,1.0,2.0,-1.0,-1.61,-1.97,bundesliga,2024-2025
276,Tom Krauß,de GER,MF,Bochum,23,2001,14,1077.0,77.0,35.2,12.0,13,81.0,7,1,28.0,0,0.71,11.0,19.0,-8.0,-0.67,0.51,bundesliga,2024-2025
277,Rasmus Kristensen,dk DEN,"DF,MF",Eintracht Frankfurt,27,1997,30,2513.0,84.0,82.1,27.9,28,86.0,24,2,52.0,0,1.6,50.0,40.0,10.0,0.36,-1.62,bundesliga,2024-2025
278,Lukas Kübler,de GER,DF,Freiburg,31,1992,28,1842.0,66.0,60.2,20.5,22,78.0,8,6,20.0,3,1.46,31.0,35.0,-4.0,-0.2,-0.2,bundesliga,2024-2025
279,Mahmut Kücüksahin,,DF,Augsburg,20,2004,0,,,,,0,,0,0,,2,,,,,,,bundesliga,2024-2025
280,Jonah Kusi-Asare,se SWE,FW,Bayern Munich,17,2007,1,3.0,3.0,0.1,0.0,0,,0,1,3.0,9,3.0,0.0,0.0,0.0,0.0,-1.97,bundesliga,2024-2025
281,Moritz-Broni Kwarteng,gh GHA,MF,Bochum,26,1998,7,172.0,25.0,5.6,1.9,0,,0,7,25.0,4,0.14,1.0,3.0,-2.0,-1.05,-0.05,bundesliga,2024-2025
282,Nediljko Labrović,hr CRO,GK,Augsburg,24,1999,15,1350.0,90.0,44.1,15.0,15,90.0,15,0,,19,1.07,17.0,32.0,-15.0,-1.0,-0.95,bundesliga,2024-2025
283,Konrad Laimer,at AUT,DF,Bayern Munich,27,1997,29,1699.0,59.0,55.5,18.9,19,81.0,12,10,16.0,4,2.38,56.0,20.0,36.0,1.91,-0.14,bundesliga,2024-2025
284,Stefan Lainer,at AUT,DF,Gladbach,31,1992,21,757.0,36.0,24.7,8.4,6,86.0,5,15,16.0,12,1.38,9.0,16.0,-7.0,-0.83,-1.03,bundesliga,2024-2025
285,Hugo Larsson,se SWE,MF,Eintracht Frankfurt,20,2004,33,2393.0,73.0,78.2,26.6,28,81.0,13,5,26.0,0,1.79,50.0,33.0,17.0,0.64,-0.04,bundesliga,2024-2025
286,Diogo Leite,pt POR,DF,Union Berlin,25,1999,30,2546.0,85.0,83.2,28.3,29,86.0,27,1,45.0,0,1.2,31.0,38.0,-7.0,-0.25,1.33,bundesliga,2024-2025
287,Maxim Leitsch,de GER,DF,Mainz 05,26,1998,14,674.0,48.0,22.0,7.5,6,79.0,4,8,25.0,14,1.0,8.0,7.0,1.0,0.13,-0.28,bundesliga,2024-2025
288,David Lelle,de GER,DF,Dortmund,21,2003,0,,,,,0,,0,0,,1,,,,,,,bundesliga,2024-2025
289,Christopher Lenz,de GER,"DF,MF",Hoffenheim,29,1994,0,,,,,0,,0,0,,2,,,,,,,bundesliga,2024-2025
290,Jamie Leweling,de GER,MF,Stuttgart,23,2001,27,1663.0,62.0,54.3,18.5,22,71.0,2,5,22.0,0,1.44,33.0,27.0,6.0,0.32,0.0,bundesliga,2024-2025
291,Philipp Lienhart,at AUT,DF,Freiburg,28,1996,32,2770.0,87.0,90.5,30.8,31,87.0,28,1,71.0,0,1.63,42.0,44.0,-2.0,-0.06,0.56,bundesliga,2024-2025
292,Marin Ljubicic,hr CRO,FW,Union Berlin,22,2002,13,281.0,22.0,9.2,3.1,1,45.0,0,12,20.0,1,1.46,7.0,8.0,-1.0,-0.32,0.17,bundesliga,2024-2025
293,Niklas Lomb,de GER,GK,Leverkusen,31,1993,0,,,,,0,,0,0,,12,,,,,,,bundesliga,2024-2025
294,Noah Loosli,ch SUI,DF,Bochum,27,1997,0,,,,,0,,0,0,,8,,,,,,,bundesliga,2024-2025
295,Anthony Losilla,fr FRA,MF,Bochum,38,1986,21,1137.0,54.0,37.2,12.6,13,72.0,5,8,25.0,11,0.9,11.0,32.0,-21.0,-1.66,-1.05,bundesliga,2024-2025
296,Marcel Lotka,pl POL,GK,Dortmund,23,2001,0,,,,,0,,0,0,,4,,,,,,,bundesliga,2024-2025
297,Yannik Lührs,de GER,DF,Dortmund,20,2003,3,127.0,42.0,4.2,1.4,1,90.0,1,2,19.0,7,0.33,2.0,4.0,-2.0,-1.42,-2.09,bundesliga,2024-2025
298,Castello Lukeba,fr FRA,DF,RB Leipzig,21,2002,23,1577.0,69.0,51.5,17.5,18,83.0,12,5,15.0,1,1.65,31.0,23.0,8.0,0.46,0.64,bundesliga,2024-2025
299,Senne Lynen,be BEL,MF,Werder Bremen,25,1999,32,2733.0,85.0,89.3,30.4,32,85.0,17,0,,0,1.59,49.0,51.0,-2.0,-0.07,0.21,bundesliga,2024-2025
300,Shuto Machino,jp JPN,"FW,MF",Holstein Kiel,24,1999,32,1953.0,61.0,63.8,21.7,23,71.0,8,9,35.0,2,0.69,31.0,52.0,-21.0,-0.97,-0.15,bundesliga,2024-2025
301,Arne Maier,de GER,MF,Augsburg,25,1999,28,938.0,34.0,30.7,10.4,7,62.0,0,21,24.0,4,1.29,12.0,16.0,-4.0,-0.38,0.13,bundesliga,2024-2025
302,Patrick Mainka,de GER,DF,Heidenheim,29,1994,34,3060.0,90.0,100.0,34.0,34,90.0,34,0,,0,0.85,37.0,64.0,-27.0,-0.79,,bundesliga,2024-2025
