Rk,Player,Nation,Pos,Squad,Age,Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,league,season
363,Brais Méndez,es ESP,MF,Real Sociedad,25,1997,34,28,2407,26.7,8,4,12,8,0,0,6,0,0.3,0.15,0.45,0.3,0.45,la_liga,2022-2023
364,Diego Méndez,es ESP,MF,Rayo Vallecano,18,2003,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
365,Ferland Mendy,fr FRA,DF,Real Madrid,27,1995,18,17,1351,15.0,0,1,1,0,0,0,2,0,0.0,0.07,0.07,0.0,0.07,la_liga,2022-2023
366,Jorge Meré,es ESP,DF,Cádiz,25,1997,10,6,601,6.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
367,Mikel Merino,es ESP,MF,Real Sociedad,26,1996,33,28,2494,27.7,2,9,11,2,0,1,5,1,0.07,0.32,0.4,0.07,0.4,la_liga,2022-2023
368,Roque Mesa,es ESP,MF,Valladolid,33,1989,29,20,1617,18.0,2,1,3,2,0,0,11,1,0.11,0.06,0.17,0.11,0.17,la_liga,2022-2023
369,Éder Militão,br BRA,DF,Real Madrid,24,1998,33,30,2703,30.0,5,0,5,5,0,0,4,0,0.17,0.0,0.17,0.17,0.17,la_liga,2022-2023
370,Luis Milla,es ESP,MF,Getafe,27,1994,27,22,1856,20.6,0,3,3,0,0,0,6,1,0.0,0.15,0.15,0.0,0.15,la_liga,2022-2023
371,Pere Milla,es ESP,"FW,MF",Elche,29,1992,31,21,1843,20.5,6,1,7,3,3,3,7,0,0.29,0.05,0.34,0.15,0.2,la_liga,2022-2023
372,Marko Milovanović,rs SRB,FW,Almería,18,2003,2,0,15,0.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
373,Óscar Mingueza,es ESP,DF,Celta Vigo,23,1999,21,13,1284,14.3,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
374,Rafa Mir,es ESP,FW,Sevilla,25,1997,26,16,1298,14.4,6,0,6,6,0,0,1,0,0.42,0.0,0.42,0.42,0.42,la_liga,2022-2023
375,Juan Miranda,es ESP,DF,Real Betis,22,2000,21,16,1472,16.4,3,2,5,3,0,0,1,1,0.18,0.12,0.31,0.18,0.31,la_liga,2022-2023
376,Stefan Mitrović,rs SRB,DF,Getafe,32,1990,22,18,1680,18.7,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
377,Luka Modrić,hr CRO,MF,Real Madrid,36,1985,33,19,1744,19.4,4,3,7,3,1,1,7,0,0.21,0.15,0.36,0.15,0.31,la_liga,2022-2023
378,Johan Mojica,co COL,DF,Villarreal,29,1992,17,5,642,7.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
379,Johan Mojica,co COL,"DF,MF",Elche,29,1992,3,3,270,3.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
380,Nahuel Molina,ar ARG,DF,Atlético Madrid,24,1998,33,33,2867,31.9,4,2,6,4,0,0,7,1,0.13,0.06,0.19,0.13,0.19,la_liga,2022-2023
381,Jon Moncayola,es ESP,"MF,DF",Osasuna,24,1998,37,25,2448,27.2,1,3,4,1,0,0,6,0,0.04,0.11,0.15,0.04,0.15,la_liga,2022-2023
382,Monchu,es ESP,MF,Valladolid,22,1999,33,23,2031,22.6,3,2,5,3,0,0,10,0,0.13,0.09,0.22,0.13,0.22,la_liga,2022-2023
383,César Montes,mx MEX,DF,Espanyol,25,1997,20,18,1590,17.7,3,0,3,3,0,0,6,0,0.17,0.0,0.17,0.17,0.17,la_liga,2022-2023
384,Gonzalo Montiel,ar ARG,DF,Sevilla,25,1997,28,17,1524,16.9,0,3,3,0,0,0,8,1,0.0,0.18,0.18,0.0,0.18,la_liga,2022-2023
385,Martín Montoya,es ESP,DF,Real Betis,31,1991,6,6,453,5.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
386,Álvaro Morata,es ESP,FW,Atlético Madrid,29,1992,36,23,1900,21.1,13,2,15,13,0,0,4,0,0.62,0.09,0.71,0.62,0.71,la_liga,2022-2023
387,Jon Morcillo,es ESP,MF,Athletic Club,23,1998,10,0,76,0.8,0,1,1,0,0,0,0,0,0.0,1.18,1.18,0.0,1.18,la_liga,2022-2023
388,Alberto Moreno,es ESP,DF,Villarreal,30,1992,24,14,1296,14.4,0,1,1,0,0,0,7,0,0.0,0.07,0.07,0.0,0.07,la_liga,2022-2023
389,Álex Moreno,es ESP,DF,Real Betis,29,1993,15,15,1350,15.0,0,3,3,0,0,0,1,0,0.0,0.2,0.2,0.0,0.2,la_liga,2022-2023
390,Diego Moreno,es ESP,DF,Osasuna,21,2001,11,7,638,7.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
391,Gerard Moreno,es ESP,FW,Villarreal,30,1992,21,14,1230,13.7,7,3,10,6,1,2,4,0,0.51,0.22,0.73,0.44,0.66,la_liga,2022-2023
392,Tete Morente,es ESP,"MF,FW",Elche,25,1996,32,23,2068,23.0,4,0,4,4,0,0,5,0,0.17,0.0,0.17,0.17,0.17,la_liga,2022-2023
393,Ilaix Moriba,gn GUI,MF,Valencia,19,2003,24,10,1011,11.2,0,2,2,0,0,0,6,2,0.0,0.18,0.18,0.0,0.18,la_liga,2022-2023
394,Manu Morlanes,es ESP,MF,Villarreal,23,1999,4,2,158,1.8,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
395,Manu Morlanes,es ESP,MF,Mallorca,23,1999,12,9,706,7.8,1,0,1,1,0,0,3,0,0.13,0.0,0.13,0.13,0.13,la_liga,2022-2023
396,Loren Morón,es ESP,FW,Real Betis,28,1993,2,0,15,0.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
397,Cristhian Mosquera,es ESP,DF,Valencia,18,2004,3,1,145,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
398,Abdul Mumin,gh GHA,DF,Rayo Vallecano,24,1998,16,9,922,10.2,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
399,Iker Muniain,es ESP,MF,Athletic Club,29,1992,30,19,1689,18.8,0,3,3,0,0,0,2,0,0.0,0.16,0.16,0.0,0.16,la_liga,2022-2023
400,Aihen Muñoz,es ESP,DF,Real Sociedad,24,1997,23,20,1756,19.5,0,1,1,0,0,0,2,0,0.0,0.05,0.05,0.0,0.05,la_liga,2022-2023
401,Iker Muñoz,es ESP,MF,Osasuna,19,2002,8,2,254,2.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
402,Pablo Muñoz,es ESP,MF,Rayo Vallecano,18,2003,2,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
403,Vedat Muriqi,xk KVX,FW,Mallorca,28,1994,35,34,2937,32.6,15,3,18,11,4,5,6,1,0.46,0.09,0.55,0.34,0.43,la_liga,2022-2023
404,Yunus Musah,us USA,MF,Valencia,19,2002,33,26,2110,23.4,0,2,2,0,0,0,10,1,0.0,0.09,0.09,0.0,0.09,la_liga,2022-2023
405,Francisco Mwepu,zm ZAM,FW,Cádiz,22,2000,1,0,21,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
406,Nacho,es ESP,DF,Real Madrid,32,1990,27,18,1637,18.2,1,1,2,1,0,0,7,0,0.05,0.05,0.11,0.05,0.11,la_liga,2022-2023
407,Juanjo Narváez,co COL,MF,Valladolid,27,1995,5,1,148,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
408,Matija Nastasić,rs SRB,DF,Mallorca,29,1993,14,10,906,10.1,1,0,1,1,0,0,3,0,0.1,0.0,0.1,0.1,0.1,la_liga,2022-2023
409,Roberto Navarro,es ESP,MF,Real Sociedad,20,2002,17,1,351,3.9,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
410,Jesús Navas,es ESP,"DF,MF",Sevilla,36,1985,32,21,1981,22.0,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
411,Álvaro Negredo,es ESP,FW,Cádiz,36,1985,21,9,757,8.4,1,2,3,1,0,0,0,0,0.12,0.24,0.36,0.12,0.36,la_liga,2022-2023
412,Tanguy Nianzou,fr FRA,DF,Sevilla,20,2002,19,16,1366,15.2,1,0,1,1,0,0,1,1,0.07,0.0,0.07,0.07,0.07,la_liga,2022-2023
413,Saúl Ñíguez,es ESP,"MF,DF",Atlético Madrid,27,1994,31,11,1100,12.2,3,1,4,3,0,0,8,0,0.25,0.08,0.33,0.25,0.33,la_liga,2022-2023
414,Fernando Niño,es ESP,FW,Villarreal,21,2000,3,0,22,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
415,Randy Nteka,ao ANG,"FW,MF",Elche,24,1997,14,10,726,8.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
416,Randy Nteka,ao ANG,"FW,MF",Rayo Vallecano,24,1997,10,0,116,1.3,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
417,Unai Núñez,es ESP,DF,Celta Vigo,25,1997,36,35,3151,35.0,0,0,0,0,0,0,8,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
418,Jan Oblak,si SVN,GK,Atlético Madrid,29,1993,28,28,2492,27.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
419,Brian Ocampo,uy URU,MF,Cádiz,23,1999,18,15,1119,12.4,1,1,2,1,0,0,2,0,0.08,0.08,0.16,0.08,0.16,la_liga,2022-2023
420,Lucas Ocampos,ar ARG,"MF,FW",Sevilla,28,1994,19,11,1165,12.9,4,0,4,1,3,3,7,0,0.31,0.0,0.31,0.08,0.08,la_liga,2022-2023
421,Álvaro Odriozola,es ESP,DF,Real Madrid,26,1995,3,0,39,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
422,Olasagasti,es ESP,MF,Real Sociedad,21,2000,3,0,65,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
423,Lucas Olaza,uy URU,DF,Valladolid,28,1994,23,16,1494,16.6,0,1,1,0,0,0,3,0,0.0,0.06,0.06,0.0,0.06,la_liga,2022-2023
424,Brian Oliván,es ESP,DF,Espanyol,28,1994,30,29,2403,26.7,1,7,8,1,0,0,7,0,0.04,0.26,0.3,0.04,0.3,la_liga,2022-2023
425,Lucas Oliveira Rosa,br BRA,"DF,MF",Valladolid,22,2000,17,11,931,10.3,0,1,1,0,0,0,3,0,0.0,0.1,0.1,0.0,0.1,la_liga,2022-2023
426,Aimar Oroz,es ESP,"MF,FW",Osasuna,20,2001,31,23,2013,22.4,3,6,9,2,1,1,6,0,0.13,0.27,0.4,0.09,0.36,la_liga,2022-2023
427,Pedro Ortiz,es ESP,MF,Sevilla,21,2000,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
428,Mikel Oyarzabal,es ESP,"FW,MF",Real Sociedad,25,1997,23,14,1214,13.5,4,1,5,2,2,3,1,0,0.3,0.07,0.37,0.15,0.22,la_liga,2022-2023
429,Cenk Özkacar,tr TUR,DF,Valencia,21,2000,17,14,1365,15.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
430,Fernando Pacheco,es ESP,GK,Almería,30,1992,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
431,Fernando Pacheco,es ESP,GK,Espanyol,30,1992,16,16,1440,16.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
432,Jon Pacheco,es ESP,DF,Real Sociedad,21,2001,17,12,1193,13.3,0,1,1,0,0,0,2,0,0.0,0.08,0.08,0.0,0.08,la_liga,2022-2023
433,Gonçalo Paciência,pt POR,FW,Celta Vigo,27,1994,25,5,662,7.4,2,0,2,2,0,0,2,1,0.27,0.0,0.27,0.27,0.27,la_liga,2022-2023
434,Helibelton Palacios,co COL,"DF,MF",Elche,29,1993,24,23,1915,21.3,0,0,0,0,0,0,6,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
435,Isaac Palazón Camacho,es ESP,MF,Rayo Vallecano,27,1994,37,36,2965,32.9,9,5,14,8,1,3,4,0,0.27,0.15,0.42,0.24,0.39,la_liga,2022-2023
436,Aitor Paredes,es ESP,DF,Athletic Club,22,2000,16,9,859,9.5,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
437,Daniel Parejo,es ESP,MF,Villarreal,33,1989,37,37,3285,36.5,3,4,7,1,2,4,6,0,0.08,0.11,0.19,0.03,0.14,la_liga,2022-2023
438,Moises Parra Gutierrez,es ESP,MF,Getafe,20,2002,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
439,Raúl Parra,es ESP,DF,Cádiz,22,1999,6,4,310,3.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
440,Pascu,es ESP,FW,Villarreal,19,2003,2,0,10,0.1,1,0,1,1,0,0,0,0,9.0,0.0,9.0,9.0,9.0,la_liga,2022-2023
441,Javier Pastore,ar ARG,MF,Elche,33,1989,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
442,Gabriel Paulista,br BRA,DF,Valencia,31,1990,21,18,1504,16.7,1,0,1,1,0,0,4,2,0.06,0.0,0.06,0.06,0.06,la_liga,2022-2023
443,Alfonso Pedraza,es ESP,DF,Villarreal,26,1996,26,20,1633,18.1,0,3,3,0,0,0,5,0,0.0,0.17,0.17,0.0,0.17,la_liga,2022-2023
444,Pedri,es ESP,MF,Barcelona,19,2002,26,22,1976,22.0,6,1,7,6,0,0,2,0,0.27,0.05,0.32,0.27,0.32,la_liga,2022-2023
445,Adrià Pedrosa,es ESP,DF,Espanyol,24,1998,7,2,229,2.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
446,Iñaki Peña,es ESP,GK,Barcelona,23,1999,2,0,73,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
447,Rubén Peña,es ESP,"DF,MF",Osasuna,31,1991,20,14,1277,14.2,0,1,1,0,0,0,2,1,0.0,0.07,0.07,0.0,0.07,la_liga,2022-2023
448,Alberto Perea,es ESP,MF,Cádiz,31,1990,1,1,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
449,Ayoze Pérez,es ESP,"MF,FW",Real Betis,29,1993,19,17,1386,15.4,3,1,4,3,0,0,3,0,0.19,0.06,0.26,0.19,0.26,la_liga,2022-2023
450,Carles Pérez,es ESP,"MF,FW",Celta Vigo,24,1998,35,23,2144,23.8,3,5,8,3,0,0,5,0,0.13,0.21,0.34,0.13,0.34,la_liga,2022-2023
451,Francisco Perez,es ESP,MF,Valencia,19,2002,7,0,141,1.6,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
452,Kike Pérez,es ESP,MF,Valladolid,25,1997,36,28,2307,25.6,1,2,3,1,0,0,9,0,0.04,0.08,0.12,0.04,0.12,la_liga,2022-2023
453,Lucas Pérez,es ESP,FW,Cádiz,33,1988,14,5,628,7.0,3,0,3,3,0,0,3,0,0.43,0.0,0.43,0.43,0.43,la_liga,2022-2023
454,Luis Pérez,es ESP,"DF,MF",Valladolid,27,1995,18,15,1213,13.5,0,1,1,0,0,0,2,0,0.0,0.07,0.07,0.0,0.07,la_liga,2022-2023
455,Germán Pezzella,ar ARG,DF,Real Betis,31,1991,31,29,2511,27.9,0,0,0,0,0,0,4,3,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
456,Ronaël Pierre-Gabriel,fr FRA,DF,Espanyol,24,1998,8,2,236,2.6,1,0,1,1,0,0,2,1,0.38,0.0,0.38,0.38,0.38,la_liga,2022-2023
457,Yeremi Pino,es ESP,"MF,FW",Villarreal,19,2002,36,31,2447,27.2,4,6,10,4,0,0,8,0,0.15,0.22,0.37,0.15,0.37,la_liga,2022-2023
458,Gerard Piqué,es ESP,DF,Barcelona,35,1987,6,4,384,4.3,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
459,Óscar Plano,es ESP,"MF,FW",Valladolid,31,1991,33,22,2038,22.6,1,1,2,1,0,0,3,0,0.04,0.04,0.09,0.04,0.09,la_liga,2022-2023
460,Gonzalo Plata,ec ECU,"FW,MF",Valladolid,21,2000,34,26,2302,25.6,1,5,6,1,0,0,1,0,0.04,0.2,0.23,0.04,0.23,la_liga,2022-2023
461,Ezequiel Ponce,ar ARG,"FW,MF",Elche,25,1997,34,8,1129,12.5,4,0,4,4,0,0,2,1,0.32,0.0,0.32,0.32,0.32,la_liga,2022-2023
462,Francisco Portillo,es ESP,MF,Almería,32,1990,27,4,722,8.0,2,1,3,2,0,0,1,0,0.25,0.12,0.37,0.25,0.37,la_liga,2022-2023
463,Portu,es ESP,"MF,DF",Getafe,30,1992,34,17,1770,19.7,0,3,3,0,0,0,7,1,0.0,0.15,0.15,0.0,0.15,la_liga,2022-2023
464,José Pozo,es ESP,MF,Rayo Vallecano,26,1996,8,1,88,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
465,Manuel Pozo,es ESP,FW,Valladolid,20,2001,1,0,19,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
466,Alejandro Pozo Pozo,es ESP,"DF,MF",Almería,23,1999,30,20,1880,20.9,0,3,3,0,0,0,2,0,0.0,0.14,0.14,0.0,0.14,la_liga,2022-2023
467,Abdón Prats,es ESP,FW,Mallorca,29,1992,26,2,416,4.6,1,1,2,1,0,0,1,0,0.22,0.22,0.43,0.22,0.43,la_liga,2022-2023
468,Javi Puado,es ESP,"MF,FW",Espanyol,24,1998,37,25,2340,26.0,7,2,9,7,0,0,4,0,0.27,0.08,0.35,0.27,0.35,la_liga,2022-2023
469,Arnau Puigmal,es ESP,MF,Almería,21,2001,22,7,763,8.5,1,0,1,1,0,0,4,0,0.12,0.0,0.12,0.12,0.12,la_liga,2022-2023
470,Domingos Quina,pt POR,MF,Elche,22,1999,10,2,275,3.1,0,0,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
471,Rubén Quintanilla,es ESP,MF,Mallorca,20,2002,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
472,Antonio Raillo,es ESP,DF,Mallorca,30,1991,31,31,2766,30.7,2,3,5,2,0,0,11,1,0.07,0.1,0.16,0.07,0.16,la_liga,2022-2023
473,Predrag Rajković,rs SRB,GK,Mallorca,26,1995,36,36,3240,36.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
474,Ivan Rakitić,hr CRO,MF,Sevilla,34,1988,31,21,1788,19.9,1,3,4,0,1,2,3,1,0.05,0.15,0.2,0.0,0.15,la_liga,2022-2023
475,Largie Ramazani,be BEL,"FW,MF",Almería,21,2001,33,13,1403,15.6,3,1,4,3,0,1,6,0,0.19,0.06,0.26,0.19,0.26,la_liga,2022-2023
476,Chris Ramos,es ESP,FW,Cádiz,25,1997,15,7,710,7.9,1,0,1,1,0,0,2,0,0.13,0.0,0.13,0.13,0.13,la_liga,2022-2023
477,Raphinha,br BRA,FW,Barcelona,25,1996,36,25,2072,23.0,7,7,14,7,0,0,9,0,0.3,0.3,0.61,0.3,0.61,la_liga,2022-2023
478,Sergio Reguilón,es ESP,DF,Atlético Madrid,25,1996,11,2,309,3.4,0,0,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
479,Pepe Reina,es ESP,GK,Villarreal,39,1982,22,22,1980,22.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
480,Reinier,br BRA,"MF,FW",Girona,20,2002,18,5,647,7.2,2,1,3,2,0,0,1,1,0.28,0.14,0.42,0.28,0.42,la_liga,2022-2023
481,Karim Rekik,nl NED,DF,Sevilla,27,1994,16,15,1181,13.1,1,1,2,1,0,0,2,0,0.08,0.08,0.15,0.08,0.15,la_liga,2022-2023
482,Álex Remiro,es ESP,GK,Real Sociedad,27,1995,38,38,3420,38.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
483,Alejandro Revuelta Montero,es ESP,DF,Getafe,22,2000,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
484,Chadi Riad,ma MAR,DF,Barcelona,19,2003,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
485,Nico Ribaudo,es ESP,"MF,FW",Espanyol,21,2001,32,16,1248,13.9,1,2,3,1,0,0,4,0,0.07,0.14,0.22,0.07,0.22,la_liga,2022-2023
486,Diego Rico,es ESP,DF,Real Sociedad,29,1993,20,18,1646,18.3,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
487,Rodrigo Riquelme,es ESP,"MF,FW",Girona,22,2000,34,25,2179,24.2,4,4,8,4,0,0,1,0,0.17,0.17,0.33,0.17,0.33,la_liga,2022-2023
488,Sergi Roberto,es ESP,"DF,MF",Barcelona,30,1992,23,15,1308,14.5,4,1,5,4,0,0,3,0,0.28,0.07,0.34,0.28,0.34,la_liga,2022-2023
489,Lucas Robertone,ar ARG,MF,Almería,25,1997,37,34,2843,31.6,2,7,9,2,0,0,7,0,0.06,0.22,0.28,0.06,0.28,la_liga,2022-2023
490,Joel Roca,es ESP,FW,Girona,17,2005,5,0,84,0.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
491,Enzo Roco,cl CHI,DF,Elche,29,1992,22,19,1652,18.4,0,0,0,0,0,0,7,1,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
492,Rodri,es ESP,MF,Real Betis,22,2000,30,19,1601,17.8,2,3,5,2,0,0,0,0,0.11,0.17,0.28,0.11,0.28,la_liga,2022-2023
493,Álvaro Rodríguez,uy URU,FW,Real Madrid,18,2004,6,0,79,0.9,1,1,2,1,0,0,0,0,1.14,1.14,2.28,1.14,2.28,la_liga,2022-2023
494,Ángel Rodríguez,es ESP,FW,Mallorca,35,1987,17,2,394,4.4,1,0,1,1,0,0,1,0,0.23,0.0,0.23,0.23,0.23,la_liga,2022-2023
495,Óscar Rodríguez Arnaiz,es ESP,MF,Celta Vigo,24,1998,33,19,1775,19.7,2,0,2,2,0,0,6,0,0.1,0.0,0.1,0.1,0.1,la_liga,2022-2023
496,Dani Rodríguez,es ESP,MF,Mallorca,34,1988,35,26,2100,23.3,3,6,9,3,0,0,8,0,0.13,0.26,0.39,0.13,0.39,la_liga,2022-2023
497,Guido Rodríguez,ar ARG,MF,Real Betis,28,1994,34,33,2872,31.9,1,0,1,1,0,0,8,0,0.03,0.0,0.03,0.03,0.03,la_liga,2022-2023
498,Miguel Rodríguez,es ESP,"FW,MF",Celta Vigo,19,2003,7,3,252,2.8,1,1,2,1,0,0,0,0,0.36,0.36,0.71,0.36,0.71,la_liga,2022-2023
499,Rodrygo,br BRA,FW,Real Madrid,21,2001,34,25,2379,26.4,9,8,17,8,1,1,4,0,0.34,0.3,0.64,0.3,0.61,la_liga,2022-2023
500,Leo Román,es ESP,GK,Mallorca,22,2000,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
501,Iván Romero,es ESP,FW,Sevilla,21,2001,1,0,11,0.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
502,Oriol Romeu,es ESP,MF,Girona,30,1991,33,33,2950,32.8,2,0,2,2,0,0,10,1,0.06,0.0,0.06,0.06,0.06,la_liga,2022-2023
503,Rubén,es ESP,"MF,DF",Espanyol,21,2001,18,9,888,9.9,0,2,2,0,0,0,1,0,0.0,0.2,0.2,0.0,0.2,la_liga,2022-2023
504,Antonio Rüdiger,de GER,DF,Real Madrid,29,1993,33,26,2415,26.8,1,0,1,1,0,0,1,0,0.04,0.0,0.04,0.04,0.04,la_liga,2022-2023
505,Aitor Ruibal,es ESP,"DF,MF",Real Betis,26,1996,26,15,1454,16.2,0,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
506,Víctor Ruiz,es ESP,DF,Real Betis,33,1989,10,5,560,6.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
507,Gerónimo Rulli,ar ARG,GK,Villarreal,30,1992,14,14,1260,14.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
508,Franco Russo,ar ARG,DF,Mallorca,27,1994,3,2,145,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
509,Youssouf Sabaly,sn SEN,DF,Real Betis,29,1993,23,19,1680,18.7,1,1,2,1,0,0,2,0,0.05,0.05,0.11,0.05,0.11,la_liga,2022-2023
510,Umar Sadiq,ng NGA,FW,Almería,25,1997,3,3,240,2.7,2,0,2,2,0,0,1,0,0.75,0.0,0.75,0.75,0.75,la_liga,2022-2023
511,Umar Sadiq,ng NGA,FW,Real Sociedad,25,1997,2,1,82,0.9,1,0,1,1,0,0,0,0,1.1,0.0,1.1,1.1,1.1,la_liga,2022-2023
512,Samuel Sáiz,es ESP,MF,Girona,31,1991,8,1,240,2.7,2,0,2,0,2,2,1,0,0.75,0.0,0.75,0.0,0.0,la_liga,2022-2023
513,Kike Salas,es ESP,DF,Sevilla,20,2002,6,4,368,4.1,1,1,2,1,0,0,1,1,0.24,0.24,0.49,0.24,0.49,la_liga,2022-2023
514,Salvi,es ESP,MF,Rayo Vallecano,31,1991,24,4,490,5.4,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
515,Fede San Emeterio,es ESP,MF,Cádiz,25,1997,33,24,1844,20.5,0,1,1,0,0,0,14,0,0.0,0.05,0.05,0.0,0.05,la_liga,2022-2023
516,Oihan Sancet,es ESP,MF,Athletic Club,22,2000,36,32,2532,28.1,10,2,12,8,2,2,6,1,0.36,0.07,0.43,0.28,0.36,la_liga,2022-2023
517,Antonio Sánchez,es ESP,"MF,DF",Mallorca,25,1997,32,11,1076,12.0,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,la_liga,2022-2023
